FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,Score,SDWASystemTypes,SDWAInspections5yr,FacFIPSCode,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacMajorFlag,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,SDWAIDs,SDWA3yrComplQtrsHistory,FacPercentMinority,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,FacDerivedZip,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,PA,,$0,1,Community water system,,42079,,4 SEASONS ESTATES MHP,,03,,Y,0,1,,,,,PA2400031,VVVVVVVVVVVVV,,,41.172787,County Centroid,1,LUZERNE COUNTY,36,,110010198918,,30000,LUZERNE,-75.976035
,,,Y,PA,,$0,1,Transient non-community system,,,,4101 SKIPPACK PIKE,,03,,N,0,1,,,,,PA1460426,_VVVVV_______,,,40.209999,County Centroid,0,,1,,110051715177,,30000,MONTGOMERY,-75.370201
42011,,,Y,PA,02050305,$0,1,Transient non-community system,,42011,,501 BAR & GRILLE,19544,03,,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,MT AETNA,,,PA3060525,VV______VVV__,4.88,020503050702,40.417416,ADDRESS MATCHING-HOUSE NUMBER,0,BERKS COUNTY,5,17067,110001096242,7646 LANCASTER AVE,50,BERKS,-76.296708
,,,Y,PA,,$0,1,Transient non-community system,,,,501 MARKET,,03,,N,0,1,,,,,PA3060972,_VV__________,,,40.413957,County Centroid,0,,2,,110051844386,,30000,BERKS,-75.92686
,,,Y,PA,,$0,1,Transient non-community system,,,,6 WEST,,03,,N,0,0,,,,,PA2520386,_____________,,,41.325949,County Centroid,0,,,,110051785831,,30000,PIKE,-75.031514
,,,Y,PA,,$0,1,Transient non-community system,,,,611 QUICK STOP,,03,,N,0,1,,,,,PA1091343,_VVVVVV______,,,40.336887,County Centroid,0,,5,,110051613777,,30000,BUCKS,-75.10706
,,,Y,PA,,$0,1,Transient non-community system,,,,7 11 2405 17660,,03,,N,0,1,,,,,PA1091063,_VVV___VV____,,,40.336887,County Centroid,0,,9,,110051690906,,30000,BUCKS,-75.10706
,,,Y,PA,,$0,1,Transient non-community system,,,,7 11 STORE NEW BRITAIN,,03,,N,0,0,,,,,PA1090805,_____________,,,40.336887,County Centroid,0,,,,110051693084,,30000,BUCKS,-75.10706
,,,Y,PA,,$0,1,Transient non-community system,,,,84 AUTO TRUCK GAS STATION,,03,,N,0,0,,,,,PA2640558,_____________,,,41.646589,County Centroid,0,,,,110051575292,,30000,WAYNE,-75.292485
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,84 AUTO-TRUCK PLAZA,,03,,N,0,0,,,,,PA2640523,_____________,,,41.646589,County Centroid,0,,,,110051808683,,30000,WAYNE,-75.292485
,1,,Y,PA,,$0,1,Transient non-community system,,,,903 SCOOPS,,03,,Y,1,1,,,,,PA3130981,_____VVVVVVVV,,,40.917833,County Centroid,1,,7,,PA3130981,,30000,Carbon,-75.709428
,,,Y,PA,,$0,1,Transient non-community system,,,,940 PIZZERIA,,03,,N,0,1,,,,,PA3130304,VV___________,,,40.917833,County Centroid,0,,7,,110051659718,,30000,CARBON,-75.709428
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,994 PENN BANK OPERATIONS CENT,,03,,Y,0,1,,,,,PA7220819,VVVVVVVVVVVVV,,,40.412565,County Centroid,1,,2,,110052742305,,30000,DAUPHIN,-76.792634
,,,Y,PA,,$0,1,Community water system,,42081,,A B C #2 MOBILE HOME PARK,,03,,Y,0,1,,,,,PA4410010,_VVVVVVVVVVVV,,,41.343624,County Centroid,1,LYCOMING COUNTY,6,,110010201316,,30000,LYCOMING,-77.055253
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,A C VALLEY DEVELOPMENT CORP,,03,,Y,0,1,,,,,PA5101010,VVVVVV___VVSV,,,40.913834,County Centroid,1,,24,,110051860955,,30000,BUTLER,-79.91896
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,A CHILDS FUTURE ELC,,03,,N,0,1,,,,,PA3390367,__________VV,,,40.614241,County Centroid,0,,6,,PA3390367,,30000,Lehigh,-75.590627
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,A CLEAR ALTERNATIVE,,03,,N,0,1,,,,,PA9996585,_V__VV_______,,,40.904249,State Centroid,0,,4,,110063369019,,100000,,-77.828062
,,,Y,PA,,$0,1,Transient non-community system,,,,A OK MARKET,,03,,N,0,0,,,,,PA2451327,_____________,,,41.056233,County Centroid,0,,4,,110051812623,,30000,MONROE,-75.329037
,,,Y,PA,,$0,1,Transient non-community system,,,,A PLUS 2345,,03,,N,0,1,,,,,PA4550812,___________VV,,,40.755348,County Centroid,0,,3,,110051609185,,30000,SNYDER,-77.072954
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,A STEP AHEAD,,03,,N,0,0,,,,,PA3540953,_____________,,,40.70369,County Centroid,0,,,,110051572883,,30000,SCHUYLKILL,-76.2178
,,,Y,PA,,$0,1,Transient non-community system,,,,A TASTE FOR SOMETHING MOORE,,03,,Y,0,1,,,,,PA5040323,________VVVVV,,,40.68414,County Centroid,1,,4,,110051854953,,30000,BEAVER,-80.350721
,,,Y,PA,,$0,1,Transient non-community system,,,,A TO Z LANDOWNERS,,03,,N,0,1,,,,,PA6200007,VV___V_______,,,40.904249,State Centroid,0,,3,,110048551526,,100000,,-77.828062
,,,Y,PA,,$0,1,Transient non-community system,,,,ABBOTTSTOWN PLAZA,,03,,N,0,0,,,,,PA7010984,_____________,,,39.869471,County Centroid,0,,,,110052604437,,30000,ADAMS,-77.21773
,,,Y,PA,,$0,1,Transient non-community system,,,,ABC MOBILEHOME PARK #3,,03,,N,0,0,,,,,PA4410309,_____________,,,40.904249,State Centroid,0,,,,110047133767,,100000,,-77.828062
,,,Y,PA,,$0,1,Community water system,,,,ABRAXAS ACADEMY,,03,,Y,0,1,,,,,PA3060127,VV____VV__VVV,,,40.413957,County Centroid,1,,4,,110047507676,,30000,BERKS,-75.92686
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ABRAXAS YOUTH AND FAMILY,,03,,N,0,1,,,,,PA6270005,___VV________,,,41.513304,County Centroid,0,,1,,110052858350,,30000,FOREST,-79.249705
42049,,,Y,PA,04120101,$0,1,Non-Transient non-community system,,42049,,ACCU SPEC ELECTRONICS LLC,16426,03,,N,0,0,CENTER OF A FACILITY OR STATION,MC KEAN,,,PA6250990,,3.455,041201010501,41.99843,ADDRESS MATCHING-HOUSE NUMBER,0,ERIE COUNTY,,16426,110046123306,8835 WALMER DR,30,ERIE,-80.15741
,,,Y,PA,,$0,1,Transient non-community system,,,,ACOPIAN CENTER,,03,,N,0,0,,,,,PA3540942,_____________,,,40.70369,County Centroid,0,,,,110051572669,,30000,SCHUYLKILL,-76.2178
,,,Y,PA,,$0,1,Transient non-community system,,,,ACORDS DAIRY QUEEN,,03,,N,0,1,,,,,PA5100442,VV___________,,,40.913834,County Centroid,0,,1,,110051746875,,30000,BUTLER,-79.91896
42071,,,Y,PA,02050306,$0,1,Community water system,,42071,,ACORN ACRES,,03,,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,,,,PA7360020,______VV_____,8.632,020503061106,40.07718,ADDRESS MATCHING-HOUSE NUMBER,0,LANCASTER COUNTY,1,17557,110010221349,,50,LANCASTER,-76.08063
,,,Y,PA,,$0,1,Transient non-community system,,,,ACORN ACRES CAMPGROUND,,03,,N,0,1,,,,,PA4190917,VVVVVVVV_____,,,41.045517,County Centroid,0,,,,110051742058,,30000,COLUMBIA,-76.40426
,,,Y,PA,,$0,1,Transient non-community system,,,,ACORN MARKET #  21,,03,,N,0,1,,,,,PA2590903,VVVV_________,,,41.766859,County Centroid,0,,,,110051728010,,30000,TIOGA,-77.257288
,,,Y,PA,,$0,1,Transient non-community system,,,,ACORN MARKET #30,,03,,N,0,1,,,,,PA2590895,VVVV_________,,,41.766859,County Centroid,0,,,,110051575096,,30000,TIOGA,-77.257288
42011,,,Y,PA,02040203,$0,1,Community water system,,42011,,ACORNS MHP,,03,,Y,0,1,ENTRANCE POINT OF A FACILITY OR STATION,,,,PA3060015,VVVSSVVVSSSSV,3.044,020402030503,40.35203,ADDRESS MATCHING-HOUSE NUMBER,1,BERKS COUNTY,14,19512,110000950052,,50,BERKS,-75.6959
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ACORNS TO OAKS DAY CARE,,03,,Y,0,1,,,,,PA2451184,VVVVVVVVVVVVV,,,41.056233,County Centroid,1,,10,,110051709576,,30000,MONROE,-75.329037
,,,Y,PA,,$0,1,Transient non-community system,,42115,,ACRE LAKE GENERAL STORE,18826,03,,N,0,1,,KINGSLEY,,,PA2580873,VVV__________,,,41.755966,Zip Code Centroid,0,SUSQUEHANNA COUNTY,11,,110010253199,RTE 106,10000,SUSQUEHANNA,-75.738822
,,,Y,PA,,$0,1,Transient non-community system,,,,ACTION IMPACT,,03,,N,0,1,,,,,PA3060985,_VV__________,,,40.413957,County Centroid,0,,10,,110051784299,,30000,BERKS,-75.92686
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ADAMS CNTY CHRISTIAN ACADEMY,,03,,N,0,0,,,,,PA7010964,_____________,,,39.869471,County Centroid,0,,,,110052666067,,30000,ADAMS,-77.21773
,,,Y,PA,,$0,1,Community water system,,,,ADAMS CNTY FAC CTR,,03,,N,0,1,,,,,PA7010056,VV______VVVVV,,,39.869471,County Centroid,0,,4,,110022501773,,30000,ADAMS,-77.21773
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ADAMS MFG CORP PLANT #1,,03,,N,0,1,,,,,PA5101049,VVVVVVV__VVV,,,40.913834,County Centroid,0,,16,,110063334967,,30000,BUTLER,-79.91896
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ADAMS MFG CORP PLANT 2,,03,,N,0,1,,,,,PA5101035,VVVVVV__VVVVV,,,40.913834,County Centroid,0,,24,,110063341174,,30000,BUTLER,-79.91896
,,,Y,PA,,$0,1,Transient non-community system,,,,ADAMS RESCUE MISSION,,03,,N,0,0,,,,,PA7010924,_____________,,,39.869471,County Centroid,0,,,,110052602689,,30000,ADAMS,-77.21773
,,,Y,PA,,$0,1,Community water system,,42109,,ADAMS TWP MUNICIPAL AUTHORITY,,03,,N,0,1,,,,,PA4550006,VVVVVV____V__,,,40.755348,County Centroid,0,SNYDER COUNTY,4,,110010190220,,30000,SNYDER,-77.072954
,,,Y,PA,,$0,1,Community water system,,42021,,ADAMS TWP WATER AUTH WATER SUPPLY,15952,03,,Y,0,1,,SALIX,,,PA4110033,V__________VV,,,40.303307,Zip Code Centroid,1,CAMBRIA COUNTY,5,,110010226512,PO BOX 89,10000,CAMBRIA,-78.77833
,,,Y,PA,,$0,1,Transient non-community system,,,,ADAMSTOWN ROD & GUN CLUB,,03,,N,0,1,,,,,PA7360488,_VV__VV______,,,40.041992,County Centroid,0,,7,,110052433274,,30000,LANCASTER,-76.250198
42071,,,Y,PA,02050306,$0,1,Community water system,,42071,,ADAMSTOWN STP,17517,03,,Y,0,1,CENTER OF A FACILITY OR STATION,DENVER,Y,,PA7360001,______V______,6.12,020503061101,40.22794,ADDRESS MATCHING-HOUSE NUMBER,1,LANCASTER COUNTY,1,17517,110025319091,235 E SWARTZVILLE RD,30,LANCASTER,-76.06702
,,,Y,PA,,$0,1,Community water system,,42111,,ADDISON AREA WATER AUTH,,03,,N,0,1,,,,,PA4560028,_VVVVSVV_____,,,39.981297,County Centroid,0,SOMERSET COUNTY,14,,110010193110,,30000,SOMERSET,-79.028486
,,,Y,PA,,$0,1,Transient non-community system,,,,ADESA AUTO EXCHANGE,,03,,N,0,0,,,,,PA7671188,_____________,,,39.921839,County Centroid,0,,,,110051889505,,30000,YORK,-76.728446
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ADESA FLEET LEASING,,03,,N,0,1,,,,,PA7670315,___VV________,,,39.921839,County Centroid,0,,2,,110050501328,,30000,YORK,-76.728446
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ADESA PITTSBURGH,,03,,N,0,1,,,,,PA6430824,_VVVVVV______,,,41.300014,County Centroid,0,,6,,110052780013,,30000,MERCER,-80.252786
42133,,12/22/2016,Y,PA,02050306,"$232,720",1,Non-Transient non-community system,,42133,"$116,360",ADHESIVES RESEARCH INC,17327,03,Y,Y,2,1,,GLEN ROCK,,2,PA7670910,,6.719,020503060602,39.8268,,1,YORK COUNTY,,17327,110000333103,400 SEAKS RUN RD,17466,YORK,-76.6928
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ADVANCED SCIENTIFICS INC,,03,,N,0,0,,,,,PA7220490,_____________,,,40.412565,County Centroid,0,,,,110052861060,,30000,DAUPHIN,-76.792634
,,,Y,PA,,$0,1,Transient non-community system,,,,ADVENTURE SPORTS IN HERSHEY,,03,,N,0,0,,,,,PA7220935,V____________,,,40.412565,County Centroid,0,,3,,110052797853,,30000,DAUPHIN,-76.792634
,,,Y,PA,,$0,1,Transient non-community system,,,,AGAPE FARM,,03,,Y,0,1,,,,,PA4310338,VVVVVV____VVV,,,40.422321,County Centroid,1,,6,,110051772792,,30000,HUNTINGDON,-77.968584
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,AHLSTROM FILTRATION LLC,,03,,Y,0,1,,,,,PA7210344,_________VVVV,,,40.164782,County Centroid,1,,2,,110052686571,,30000,CUMBERLAND,-77.26344
42083,,,Y,PA,05010001,$0,1,Community water system,,42083,,AIKEN WTP,16732,03,,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,GIFFORD,,,PA6420010,VV__VVV______,1.076,050100010104,41.8639,ADDRESS MATCHING-HOUSE NUMBER,0,MCKEAN COUNTY,8,16732,110010243600,"1 AQUA DRIVE, P O BOX 208",50,MCKEAN,-78.59743
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,AIR LIQUIDE,,03,,N,0,0,,,,,PA1090931,_____________,,,40.336887,County Centroid,0,,,,110051611546,,30000,BUCKS,-75.10706
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,AIR LIQUIDE MEDICAL,,03,,N,0,1,,,,,PA1090928,____VVV______,,,40.336887,County Centroid,0,,3,,110051602333,,30000,BUCKS,-75.10706
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,AIR PRODUCTS AND CHEMICALS INC,,03,,N,0,0,,,,,PA3540445,_____________,,,40.70369,County Centroid,0,,,,110051742682,,30000,SCHUYLKILL,-76.2178
,,,Y,PA,,$0,1,Transient non-community system,,,,AJS DAIRYLAND,,03,,N,0,1,,,,,PA6160830,_V________VV,,,41.198239,County Centroid,0,,2,,110052821979,,30000,CLARION,-79.420404
42071,,,Y,PA,02050306,$0,1,Community water system,,42071,,AKRON BOROUGH,,03,,N,0,1,CENTER OF A FACILITY OR STATION,,,,PA7360128,______VV_____,7.872,020503060904,40.15503,ADDRESS MATCHING-HOUSE NUMBER,0,LANCASTER COUNTY,2,17501,110000937005,,30,LANCASTER,-76.20586
,,,Y,PA,,$0,1,Transient non-community system,,,,AL S KWIK MART #120 PA0210,,03,,N,0,1,,,,,PA2350921,___V_________,,,41.44025,County Centroid,0,,3,,110051383971,,30000,LACKAWANNA,-75.609587
,,,Y,PA,,$0,1,Transient non-community system,,,,ALAHO PARK,,03,,N,0,1,,,,,PA6330808,V____VV______,,,41.130287,County Centroid,0,,9,,110052804667,,30000,JEFFERSON,-78.999044
42095,,,Y,PA,02040106,$0,1,Community water system,,42095,,ALAN MOBILE HOME PARK,,03,,N,0,1,CENTER OF A FACILITY OR STATION,,,,PA3480013,____VV_______,7.755,020401060808,40.72481,ADDRESS MATCHING-HOUSE NUMBER,0,NORTHAMPTON COUNTY,6,18014,110000957304,,30,NORTHAMPTON,-75.41862
,,,Y,PA,,$0,1,Transient non-community system,,,,ALASKA PETES,,03,,Y,0,1,,,,,PA2450951,_V________VVV,,,41.056233,County Centroid,1,,3,,110051828126,,30000,MONROE,-75.329037
,,,Y,PA,,$0,1,Transient non-community system,,,,ALBATROSS RESORT,,03,,N,0,1,,,,,PA2520391,SVVSVVVVVVVVV,,,41.325949,County Centroid,0,,16,,110051785920,,30000,PIKE,-75.031514
,,,Y,PA,,$0,1,Transient non-community system,,,,ALBERDEEN INN,,03,,N,0,1,,,,,PA2400343,_VV_______VVV,,,41.172787,County Centroid,0,,7,,110051665550,,30000,LUZERNE,-75.976035
,,,Y,PA,,$0,1,Community water system,,42051,,ALBERT GALLATIN MUNI AUTH,,03,,N,0,1,,,,,PA5260027,SSVVV_VV_____,,,39.914115,County Centroid,0,FAYETTE COUNTY,16,,110000955440,,30000,FAYETTE,-79.644586
42049,,,Y,PA,04120101,$0,1,Community water system,,42049,,ALBION - STP,16401,03,,Y,0,1,CENTER OF A FACILITY OR STATION,ALBION,,,PA6250007,VVVVVVVV_____,22.842,041201010604,41.89141,ADDRESS MATCHING-HOUSE NUMBER,1,ERIE COUNTY,16,16401,110000978210,15 SMOCK AVENUE,30,ERIE,-80.36506
,,,Y,PA,,$0,1,Transient non-community system,,,,ALBRIGHTSVILLE FIRE COMPANY,,03,,N,0,1,,,,,PA3130982,__VVVVVVVV___,,,40.917833,County Centroid,0,,19,,PA3130982,,30000,Carbon,-75.709428
42077,,,Y,PA,02040106,$0,1,Community water system,,42077,,ALBURTIS BORO WATER SYS,18011,03,,N,1,1,CENTER OF A FACILITY OR STATION,ALBURTIS,,,PA3390045,_________VV__,16.304,020401060702,40.50999,ADDRESS MATCHING-HOUSE NUMBER,0,LEHIGH COUNTY,1,18011,110000942428,260 FRANKLIN ST,30,LEHIGH,-75.60132
,,,Y,PA,,$0,1,Transient non-community system,,,,ALBURTIS ROD AND GUN CLUB,,03,,N,0,1,,,,,PA3390368,_V_VV________,,,40.614241,County Centroid,0,,9,,110051741335,,30000,LEHIGH,-75.590627
,1,,Y,PA,,$0,1,Transient non-community system,,,,ALCAMO PIZZERIA & RESTAURANT,,03,,N,2,1,,,,,PA1090312,_VVV_________,,,40.336887,County Centroid,0,,19,,110051522303,,30000,BUCKS,-75.10706
,,,Y,PA,,$0,1,Transient non-community system,,,,ALDENTES PIZZA,,03,,N,0,0,,,,,PA2640904,_____________,,,41.646589,County Centroid,0,,,,110051769118,,30000,WAYNE,-75.292485
42107,,,Y,PA,02050305,$0,1,Community water system,,42107,,ALDICK ASSOC INC,17963,03,,Y,0,1,CENTER OF A FACILITY OR STATION,PINE GROVE,,,PA3540062,VVVVVVVVVVVVV,3.012,020503050605,40.528621,INTERPOLATION-MAP,1,SCHUYLKILL COUNTY,27,17963,110010970627,101 SWATARA DRIVE,99999999,SCHUYLKILL,-76.422704
42003,,,Y,PA,05030101,$0,1,Community water system,,42003,,ALEPPO TWP AUTH,15143,03,,N,0,0,CENTER OF A FACILITY OR STATION,SEWICKLEY,,,PA5020070,_____________,11.372,050301010303,40.53186,ADDRESS MATCHING-HOUSE NUMBER,0,ALLEGHENY COUNTY,,15143,110010964812,100 NORTH DRIVE,30,ALLEGHENY,-80.13968
42043,,,Y,PA,02050301,$0,1,Community water system,,42043,,ALEX ACRES MHP,17032,03,,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,HALIFAX,,,PA7220007,_____________,3.479,020503011006,40.4943,ADDRESS MATCHING-HOUSE NUMBER,0,DAUPHIN COUNTY,3,17032,110010976088,DAWN RD,50,DAUPHIN,-76.93464
,,,Y,PA,,$0,1,Transient non-community system,,,,ALEXANDERS AT NEW JERUSELEM,,03,,N,0,1,,,,,PA3060312,_______VV____,,,40.413957,County Centroid,0,,3,,110051762865,,30000,BERKS,-75.92686
,,,Y,PA,,$0,1,Community water system,,42061,,ALEXANDRIA BORO WATER AUTH,,03,,N,0,0,,,,,PA4310021,V____________,,,40.422321,County Centroid,0,HUNTINGDON COUNTY,1,,110010214865,,30000,HUNTINGDON,-77.968584
,,,Y,PA,,$0,1,Transient non-community system,,,,ALEXS TAVERN,,03,,N,0,1,,,,,PA1460417,_VVVV_VVVV___,,,40.209999,County Centroid,0,,3,,110051845875,,30000,MONTGOMERY,-75.370201
42007,,08/22/2018,Y,PA,05030101,"$2,000",1,Community water system,,42007,"$2,000",ALIQUIPPA MUNI WATER AUTH,15001,03,Y,Y,2,1,CENTER OF A FACILITY OR STATION,ALIQUIPPA,Y,1,PA5040006,__V___VVV____,18.781,050301010309,40.62126,ADDRESS MATCHING-HOUSE NUMBER,1,BEAVER COUNTY,9,15001,110001090435,160 HOPEWELL AVE.,30,BEAVER,-80.24376
,,,Y,PA,,$0,1,Transient non-community system,,,,ALL SAINTS CAMP,,03,,Y,0,1,,,,,PA6610827,VVSSVVVVVVVVV,,,41.40198,County Centroid,1,,21,,110052866252,,30000,VENANGO,-79.754418
,,,Y,PA,,$0,1,Transient non-community system,,,,ALL SAINTS CATHOLIC CHURCH,,03,,N,0,1,,,,,PA6250996,_V___________,,,42.117952,County Centroid,0,,1,,110052641094,,30000,ERIE,-80.096386
,,,Y,PA,,$0,1,Transient non-community system,,,,ALL STAR CAFE,,03,,N,0,1,,,,,PA1461133,________VVVV,,,40.209999,County Centroid,0,,11,,110051594477,,30000,MONTGOMERY,-75.370201
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLCORN PLAZA,,03,,N,0,1,,,,,PA2451380,_V___________,,,41.056233,County Centroid,0,,4,,110050499769,,30000,MONROE,-75.329037
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLEGHENY COUNTRY RIFLE CLUB,,03,,N,0,1,,,,,PA5020832,__V_______VV,,,40.46892,County Centroid,0,,7,,110051814266,,30000,ALLEGHENY,-79.98092
,,,Y,PA,,$0,1,Non-Transient non-community system,,,,ALLEGHENY EAST CONF,,03,,Y,0,1,,,,,PA3060984,VVVVVVVVVVVVV,,,40.413957,County Centroid,1,,35,,110051784271,,30000,BERKS,-75.92686
42003,,02/09/2018,Y,PA,05010009,"$5,750",1,Transient non-community system,,42003,"$4,350",ALLEGHENY ENERGY SPRINGDALE POWER STATION,15144,03,Y,N,2,1,CENTER OF A FACILITY OR STATION,SPRINGDALE,,2,PA5020068 PA5020807,,12.316,050100090304,40.54417,INTERPOLATION-PHOTO,0,ALLEGHENY COUNTY,,15144,110001103010,198 BUTLER ST EXT,10,ALLEGHENY,-79.76722
42005,,03/28/2013,Y,PA,05010006,$0,1,Non-Transient non-community system,,42005,"$1,000",ALLEGHENY ENERGY SUPPLY  - ARMSTRONG POWER STATION,16210,03,Y,N,0,1,POINT WHERE SUBSTANCE IS RELEASED,ADRIAN,,,PA5030815,,1.37,050100061105,40.9294,INTERPOLATION-MAP,0,ARMSTRONG COUNTY,,16210,110000583618,STATE ROUTE 4006,50,ARMSTRONG,-79.4671
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLEGHENY EVAN LUTH CH,,03,,Y,0,1,,,,,PA3061101,_V____VVVVVVV,,,40.413957,County Centroid,1,,6,,110051827779,,30000,BERKS,-75.92686
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLEGHENY HIGHLANDS EASTSYSTEM,,03,,N,0,1,,,,,PA6420832,__VVVVVV_____,,,41.81459,County Centroid,0,,10,,110052768974,,30000,MCKEAN,-78.572463
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLEGHENY HIGLANDS WEST SYSTEM,,03,,N,0,1,,,,,PA6420324,__VVVVVV_____,,,41.81459,County Centroid,0,,6,,110052679712,,30000,MCKEAN,-78.572463
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLEGHENY RIVER CAMPGROUND,,03,,N,0,1,,,,,PA6530827,VVVV___V_____,,,41.748222,County Centroid,0,,3,,110052707567,,30000,POTTER,-77.894735
,1,,Y,PA,,$0,1,Non-Transient non-community system,,,,ALLENBERRY RESORT,,03,,N,2,1,,,,,PA7210323,_VVV_VV___VV,,,40.164782,County Centroid,0,,11,,110052775136,,30000,CUMBERLAND,-77.26344
,,,Y,PA,,$0,1,Transient non-community system,,,,ALLENS EATERY,,03,,Y,0,1,,,,,PA7671121,VVVVVVVVVVVVV,,,39.921839,County Centroid,1,,5,,110052652688,,30000,YORK,-76.728446
42087,,,Y,PA,02050304,$0,1,Community water system,,42087,,ALLENSVILLE WATER SYSTEMS,17002,03,,Y,0,1,CENTER OF A FACILITY OR STATION,ALLENSVILLE,,,PA4440008,VVVVVVVVVVVVV,1.479,020503040101,40.53641,ADDRESS MATCHING-HOUSE NUMBER,1,MIFFLIN COUNTY,18,17002,110001106918,65 WATER STREET,30,MIFFLIN,-77.81927
