FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,SDWAInspections5yr,SDWAIDs,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacDerivedZip,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,FacFIPSCode,SDWA3yrComplQtrsHistory,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,HI,,$0,,HI0000219,,DWS KEANAE,96708,09,,N,0,0,,KEANAE,,,15009,____________U,,20.900644,Zip Code Centroid,0,MAUI COUNTY,,110013220692,DWS KEANAE,10000,MAUI,-156.297849
,,,Y,HI,,$0,,HI0000133,,DWS KUKUIHAELE,96727,09,,N,0,0,,KUKUIHAELE,,,15001,____________U,,20.064837,Zip Code Centroid,0,HAWAII COUNTY,,110013120808,DWS KUKUIHAELE,10000,HAWAII,-155.488764
,,,Y,HI,,$0,,HI0000214,,DWS LAHAINA,96761,09,,N,0,1,,LAHAINA,,,15009,___V________U,,20.99217,Zip Code Centroid,0,MAUI COUNTY,2,110013220656,DWS LAHAINA,10000,MAUI,-156.6581
,,,Y,HI,,$0,,HI0000160,,DWS LALAMILO,96743,09,,N,0,0,,KAWAIHAE,,,15001,____________U,,20.024377,Zip Code Centroid,0,HAWAII COUNTY,,110013121219,DWS LALAMILO,10000,HAWAII,-155.675567
,,,Y,HI,,$0,,HI0000102,,DWS LAUPAHOEHOE-KAPEHU,96764,09,,N,0,0,,LAUPAHOEHOE,,,15001,____________U,,19.985099,Zip Code Centroid,0,HAWAII COUNTY,,110013120309,DWS LAUPAHOEHOE-KAPEHU,10000,HAWAII,-155.234416
,,,Y,HI,,$0,,HI0000247,,DWS LOWER KULA,96790,09,,N,0,0,,KULA,,,15009,____________U,,20.77807,Zip Code Centroid,0,MAUI COUNTY,2,110013118795,DWS LOWER KULA,10000,MAUI,-156.336555
,,,Y,HI,,$0,,HI0000213,,DWS MAKAWAO,96788,09,,N,0,0,,PUKALANI,,,15009,____________U,,20.83868,Zip Code Centroid,0,MAUI COUNTY,,110013118278,DWS MAKAWAO,10000,MAUI,-156.34225
,,,Y,HI,,$0,,HI0000220,,DWS NAHIKU,96793,09,,N,0,0,,NAHIKU,,,15009,____________U,,20.88474,Zip Code Centroid,0,MAUI COUNTY,,110013118429,DWS NAHIKU,10000,MAUI,-156.511125
,,,Y,HI,,$0,,HI0000103,,DWS NINOLE,96773,09,,N,0,0,,NINOLE,,,15001,____________U,,19.938164,Zip Code Centroid,0,HAWAII COUNTY,,110013120327,DWS NINOLE,10000,HAWAII,-155.168457
,,,Y,HI,,$0,,HI0000139,,DWS NIULII,96711,09,,N,0,0,,NIULII,,,,____________U,,19.597764,County Centroid,0,,,110013120899,DWS NIULII,30000,HAWAII,-155.502443
,,,Y,HI,,$0,,HI0000129,,DWS NORTH KOHALA,96719,09,,N,0,0,,HAWI,,,15001,____________U,,20.236853,Zip Code Centroid,0,HAWAII COUNTY,,110013120700,DWS NORTH KOHALA,10000,HAWAII,-155.830534
,,,Y,HI,,$0,,HI0000131,,DWS NORTH KONA,96740,09,,N,0,0,,KAILUA KONA,,,15001,____________U,,19.65348,Zip Code Centroid,0,HAWAII COUNTY,,110013120746,DWS NORTH KONA,10000,HAWAII,-155.983988
,,,Y,HI,,$0,,HI0000112,,DWS OLAA-MOUNTAIN VIEW,96760,09,,N,0,0,,KURTISTOWN,,,15001,____________U,,19.589769,Zip Code Centroid,0,HAWAII COUNTY,,110013120559,DWS OLAA-MOUNTAIN VIEW,10000,HAWAII,-155.060658
,,,Y,HI,,$0,,HI0000104,,DWS OOKALA,96774,09,,N,0,0,,OOKALA,,,15001,____________U,,20.007939,Zip Code Centroid,0,HAWAII COUNTY,,110013220558,DWS OOKALA,10000,HAWAII,-155.270255
,,,Y,HI,,$0,,HI0000134,,DWS PAAUILO,96776,09,,N,0,0,,PAAUILO,,,15001,____________U,,20.004495,Zip Code Centroid,0,HAWAII COUNTY,,110013120826,DWS PAAUILO,10000,HAWAII,-155.34151
,,,Y,HI,,$0,,HI0000109,,DWS PAHALA,96777,09,,N,0,0,,PAHALA,,,15001,____________U,,19.202183,Zip Code Centroid,0,HAWAII COUNTY,,110013120489,DWS PAHALA,10000,HAWAII,-155.47721
,,,Y,HI,,$0,,HI0000111,,DWS PAHOA,96778,09,,N,0,0,,PAHOA,,,15001,____________U,,19.508504,Zip Code Centroid,0,HAWAII COUNTY,,110013120531,DWS PAHOA,10000,HAWAII,-154.932135
,,,Y,HI,,$0,,HI0000107,,DWS PAPAIKOU,96781,09,,N,0,0,,PAPAIKOU,,,15001,____________U,,19.797454,Zip Code Centroid,0,HAWAII COUNTY,,110013120416,DWS PAPAIKOU,10000,HAWAII,-155.10249
,,,Y,HI,,$0,,HI0000106,,DWS PEPEEKEO,96783,09,,N,0,0,,PEPEEKEO,,,15001,____________U,,19.831897,Zip Code Centroid,0,HAWAII COUNTY,,110013120381,DWS PEPEEKEO,10000,HAWAII,-155.097691
,,,Y,HI,,$0,,HI0000130,,DWS SOUTH KOHALA,96743,09,,N,0,0,,HAPUNA,,,15001,____________U,,20.024377,Zip Code Centroid,0,HAWAII COUNTY,2,110013120728,DWS SOUTH KOHALA,10000,HAWAII,-155.675567
,,,Y,HI,,$0,,HI0000132,,DWS SOUTH KONA,96726,09,,N,0,0,,HONAUNAU,,,15001,____________U,,19.417783,Zip Code Centroid,0,HAWAII COUNTY,,110013120773,DWS SOUTH KONA,10000,HAWAII,-155.881502
,,,Y,HI,,$0,,HI0000233,,DWS UALAPUE,96748,09,,N,0,0,,UALAPUE,,,15009,____________U,,21.072336,Zip Code Centroid,0,MAUI COUNTY,,110013118571,DWS UALAPUE,10000,MAUI,-156.954089
,,,Y,HI,,$0,,HI0000215,,DWS UPPER KULA,96790,09,,N,0,0,,KULA,,,15009,____________U,,20.77807,Zip Code Centroid,0,MAUI COUNTY,,110013118312,DWS UPPER KULA,10000,MAUI,-156.336555
,,,Y,HI,,$0,,HI0000212,,DWS WAILUKU,96793,09,,N,0,0,,WAILUKU,,,15009,____________U,,20.88474,Zip Code Centroid,0,MAUI COUNTY,,110013118893,DWS WAILUKU,10000,MAUI,-156.511125
15001,,,Y,HI,20010000,$0,,HI0000108,,DWS WAIOHINU-NAALEHU,96772,09,96704,N,0,0,SPRING,WAIOHINU,,,15001,____________U,200100000902,19.087502,,0,HAWAII COUNTY,,110013120434,DWS WAIOHINU-NAALEHU,36366,HAWAII,-155.621716
,,,Y,HI,,$0,,HI0000417,,GAY & ROBINSON,96716,09,,N,0,0,,HANAPEPE,,,15007,____________U,,21.910643,Zip Code Centroid,0,KAUAI COUNTY,,110013117206,"KAUMAKANI, ADMINISTRATIVE",10000,KAUAI,-159.587963
,,,Y,HI,,$0,,HI0000263,,"HAIKU TOWN WATER ASSOCIATION, INC.",,09,,N,0,0,,,,,,____________U,,20.855931,County Centroid,0,,,HI0000263,,30000,Maui,-156.60155
,,,Y,HI,,$0,,HI0000222,,HALEAKALA NATIONAL PARK,96768,09,,N,0,0,,HALEAKALA NATIONAL PARK,,,15009,____________U,,20.842337,Zip Code Centroid,0,MAUI COUNTY,,110013118483,HALEAKALA NATIONAL PARK,10000,MAUI,-156.322797
,,,Y,HI,,$0,,HI0000243,,HANA WATER COMPANY,96713,09,,N,0,0,,HANA,,,15009,____________U,,20.785448,Zip Code Centroid,0,MAUI COUNTY,,110013118740,COUNTY OF MAUI,10000,MAUI,-156.031869
,,,Y,HI,,$0,,HI0000201,,HANA WATER RESOURCES,96713,09,,N,0,0,,HANA,,,15009,____________U,,20.785448,Zip Code Centroid,0,MAUI COUNTY,,110013121326,HANA HWY,10000,MAUI,-156.031869
,,,Y,HI,,$0,,HI0000304,,HAWAII COUNTRY CLUB,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053919676,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000240,,HAWAII NATURE CENTER,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053993363,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000146,,HAWAII VOLCANOES NATIONAL PARK,96718,09,,N,0,0,,HAWAII VOLCANOES NATIONAL PARK,,,15001,____________U,,19.298175,Zip Code Centroid,0,HAWAII COUNTY,,110013121004,HAWAII VOLCANOES NATIONAL PARK,10000,HAWAII,-155.243102
,,,Y,HI,,$0,,HI0000117,,HAWAIIAN BEACHES,96814,09,,N,0,0,,HONOLULU,,,15003,____________U,,21.296617,Zip Code Centroid,0,HONOLULU COUNTY,,110013120657,* NOT GIVEN,10000,HONOLULU,-157.846407
,,,Y,HI,,$0,,HI0000169,,HAWAIIAN OCEAN VIEW ESTATES,,09,,N,0,1,,,,,,__VV________U,,19.809767,State Centroid,0,,2,110063368298,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000156,,HAWAIIAN SHORES,96801,09,,N,0,0,,HONOLULU,,,15003,____________U,,21.306495,Zip Code Centroid,0,HONOLULU COUNTY,,110013220594,HAWAIIAN SHORES,10000,HONOLULU,-157.860379
,,,Y,HI,,$0,,HI0000230,,HOOLEHUA,96729,09,,Y,0,1,,HOOLEHUA,,,15009,VVVVVVVVVVVVU,,21.170588,Zip Code Centroid,1,MAUI COUNTY,4,110013220718,HOOLEHUA,10000,MAUI,-157.067834
,,01/27/1999,Y,HI,,$0,,HI0000421,$200,IES RETAIL POIPU ROAD,96756,09,,N,0,0,,KOLOA,,,15007,_____,,21.89553,Zip Code Centroid,0,KAUAI COUNTY,,110010677142,KOLOA POIPU RD,10000,KAUAI,-159.469495
,,,Y,HI,,$0,,HI0000205,,KAANAPALI,96761,09,,N,0,0,,KAANAPALI,,,15009,____________U,,20.99217,Zip Code Centroid,0,MAUI COUNTY,,110013121399,KAANAPALI,10000,MAUI,-156.6581
,,,Y,HI,,$0,,HI0000249,,KAHAKULOA,96793,09,,N,0,0,,KAHAKULOA,,,15009,____________U,,20.88474,Zip Code Centroid,0,MAUI COUNTY,,110017917520,KAHAKULOA,10000,MAUI,-156.511125
,,,Y,HI,,$0,,HI0000315,,KAHUKU AIR BASE,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110013788945,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000203,,KAILUA,96708,09,,Y,0,1,,KAILUA,,,15009,____VVVVVVVVU,,20.900644,Zip Code Centroid,1,MAUI COUNTY,3,110013121353,KAILUA,10000,MAUI,-156.297849
15005,,,Y,HI,20050000,$0,,HI0000239,,KALAUPAPA NATIONAL HISTORICAL PARK,96742,09,96742,N,0,0,,KALAUPAPA,,,15005,____________U,200500000301,21.1834,,0,KALAWAO COUNTY,,110006400135,NORTH SHORE - ISLAND OF MOLOKAI,17896,MAUI,-156.98657
15003,,,Y,HI,20060000,$0,,HI0000319,,KAMEHAMEHA SCHOOLS - RECONDITI,96817,09,96817,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,HONOLULU,,,15003,____________U,200600000302,21.339324,ADDRESS MATCHING-HOUSE NUMBER,0,HONOLULU COUNTY,,110000789406,1887 MAKUAKANE ST,50,HONOLULU,-157.865827
15003,,,Y,HI,20060000,$0,,HI0000356,,KANEOHE MARINE CORPS HAWAII,96863,09,96734,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,KANEOHE MARINE CORPS BASE,,,15003,____________U,200600000205,21.43553,ADDRESS MATCHING-HOUSE NUMBER,0,HONOLULU COUNTY,4,110013788222,MARINE CORPS BASE,30,HONOLULU,-157.75695
15009,,,Y,HI,20020000,$0,,HI0000204,,KAPALUA,96761,09,96761,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,LAHAINA,,,15009,____________U,200200000701,21.0031,ADDRESS MATCHING-HOUSE NUMBER,0,MAUI COUNTY,1,110013121371,500 OFFICE ROAD,50,MAUI,-156.65624
,,,Y,HI,,$0,,HI0000163,,KAUPULEHU WATER COMPANY,96745,09,,N,0,0,,KAILUA KONA,,,15001,____________U,,19.647464,Zip Code Centroid,0,HAWAII COUNTY,,110013220610,P. 0. BOX 5560,10000,HAWAII,-155.992916
,,,Y,HI,,$0,,HI0000164,,KAWAIHAE UNIT #1,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053831724,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000248,,KAWELA PLANTATION,96748,09,,N,0,0,,KAUNAKAKAI,,,15009,____________U,,21.072336,Zip Code Centroid,0,MAUI COUNTY,,110013118811,KAWELA PLANTATION,10000,MAUI,-156.954089
,,,Y,HI,,$0,,HI0000423,,KEALIA,96751,09,,N,0,0,,KEALIA,,,15001,____________U,,22.124225,Zip Code Centroid,0,HAWAII COUNTY,,110013117297,KEALIA,10000,KAUAI,-159.313
,,,Y,HI,,$0,1,HI0000168,,KEOPU WATER ASSOCIATION,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110063329526,,100000,,-155.506103
15001,,,Y,HI,20010000,$0,,HI0000144,,KILAUEA MILITARY CAMP,96718,09,96704,N,0,0,,HAWAII NATIONAL PARK,,,15001,____________U,200100000502,19.494397,,0,HAWAII COUNTY,,110031277883,KILAUEA MILITARY CAMP BLDG 91,35930,HAWAII,-155.209452
,,,Y,HI,,$0,,HI0000260,,KIPAHULU,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053919621,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000328,,KIPAPA ACRES CPR,96758,09,,N,0,0,,WAIPIO,,,15001,____________U,,21.414324,Place Name Centroid,0,HAWAII COUNTY,,110013119035,KIPAPA ACRES,20000,HAWAII,-157.996554
,,,Y,HI,,$0,,HI0000245,,KIPU,96757,09,,N,0,0,,KIPU,,,15007,____________U,,21.152268,Zip Code Centroid,0,KAUAI COUNTY,,110013118777,KIPU,10000,MAUI,-157.036573
,,,Y,HI,,$0,,HI0000151,,KOHALA JOINT VENTURE,96743,09,,N,0,0,,KAMUELA,,,15001,____________U,,20.024377,Zip Code Centroid,0,HAWAII COUNTY,,110013220576,KOHALA JOINT VENTURE,10000,HAWAII,-155.675567
,,,Y,HI,,$0,,HI0000425,,KOKEE STATE PARK,,09,,Y,0,1,,,,,,________VVVVU,,19.809767,State Centroid,1,,1,110053934846,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000165,,KONA WATER SERVICE COMPANY,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053831751,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000229,,KUALAPUU,96757,09,,N,0,0,,KUALAPUU,,,15009,____________U,,21.152268,Zip Code Centroid,0,MAUI COUNTY,,110013118508,KUALAPUU,10000,MAUI,-157.036573
,,,Y,HI,,$0,,HI0000255,,KULA NANI,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053998858,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000153,,KULANI CORRECTIONAL FACILITY,96720,09,,N,0,0,,HILO,,,15001,____________U,,19.712686,Zip Code Centroid,0,HAWAII COUNTY,,110027162157,STAINBACK HWY,10000,HAWAII,-155.096853
,,,Y,HI,,$0,,HI0000325,,LAIE WATER COMPANY,96762,09,,N,0,0,,LAIE,,,15003,____________U,,21.647801,Zip Code Centroid,0,HONOLULU COUNTY,,110013118982,LAIE WATER COMPANY,10000,HONOLULU,-157.926277
,,,Y,HI,,$0,,HI0000237,,LANAI CITY,96763,09,,N,0,1,,LANAI CITY,,,15009,VVV_VVVVVV__U,,20.826935,Zip Code Centroid,0,MAUI COUNTY,4,110013118697,LANAI CITY,10000,MAUI,-156.919999
,,,Y,HI,,$0,,HI0000400,,LIHUE-KAPAA,,09,,N,0,1,,,,,,_________V__U,,19.809767,State Centroid,0,,2,110053963378,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000251,,MAHANALUA NUI SUBDIVISON,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110017917584,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000238,,MANELE BAY,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053993354,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000256,,MAUI HIGHLANDS,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053998867,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000231,,MAUNALOA,96770,09,,N,0,1,,MAUNALOA,,,15009,VV__________U,,21.131465,Zip Code Centroid,0,MAUI COUNTY,4,110013118544,MAUNALOA,10000,MAUI,-157.20983
,,,Y,HI,,$0,,HI0000254,,MAUNAOLU PLANTATION,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110017892182,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000320,,MILILANI MEMORIAL PARK,,09,,N,0,1,,,,,,______VVV___U,,19.809767,State Centroid,0,,4,110053934748,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000358,,NAVMAG LUALUALEI,96792,09,,N,0,0,,LUALUALEI,,,15003,____________U,,21.445088,Zip Code Centroid,0,HONOLULU COUNTY,,110013119650,NAVMAG,10000,HONOLULU,-158.180845
15003,,,Y,HI,20060000,$0,1,HI0000357,,NCTAMS EASTPAC - WAHIAWA,96786,09,96786,N,1,0,,WAHIAWA,,,15003,____________U,200600000102,21.519027,,0,HONOLULU COUNTY,,110013768823,500 CENTER STREET,17896,HONOLULU,-158.005138
,,,Y,HI,,$0,,HI0000170,,NEW MOON FOUNDATION,,09,,N,0,0,,,,,,____________U,,19.597764,County Centroid,0,,,HI0000170,,30000,Hawaii,-155.502443
,,,Y,HI,,$0,,HI0000209,,OLOWALU,96761,09,,N,0,0,,OLOWALU,,,15009,____________U,,20.99217,Zip Code Centroid,0,MAUI COUNTY,,110013220638,OLOWALU,10000,MAUI,-156.6581
,,,Y,HI,,$0,,HI0000370,,PALEHUA SOLAR OBSERVATORY,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053963341,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000167,,PEPEEKEO WATER ASSOCIATION,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053987851,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000371,,POAMOHO,,09,,N,0,1,,,,,,VV__________U,,19.809767,State Centroid,0,,10,110053963350,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000426,,POLIHALE STATE PARK,,09,,N,0,0,,,,,,____________U,,19.809767,State Centroid,0,,,110053934855,,100000,,-155.506103
,,,Y,HI,,$0,,HI0000428,,PRINCEVILLE,96722,09,,N,0,0,,PRINCEVILLE,,,15007,____________U,,22.227253,Zip Code Centroid,0,KAUAI COUNTY,,110013220914,PRINCEVILLE,10000,KAUAI,-159.485412
