FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,SDWAInspections5yr,SDWAIDs,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacDerivedZip,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,FacFIPSCode,SDWA3yrComplQtrsHistory,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,IN,,$0,,IN2850006,,ABRESIST KALENBORN CORPORATION,,05,,N,0,1,,,,,,__VVVVVVVVVVU,,40.843717,County Centroid,0,,10,110051851634,,30000,WABASH,-85.795175
,,,Y,IN,,$0,,IN2441069,,ABUNDANT GRACE CHURCH,,05,,N,0,1,,,,,,VV__________U,,41.642468,County Centroid,0,,5,110051841744,,30000,LAGRANGE,-85.426302
,,,Y,IN,,$0,,IN2431118,,ABUNDANT LIFE ASSEMBLY OF GOD,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,,110051591700,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN2340846,,ABUNDANT LIFE CHURCH,,05,,N,0,0,,,,,,____________U,,40.483537,County Centroid,0,,,110051602510,,30000,HOWARD,-86.114118
,,,Y,IN,,$0,,IN2431155,,ACE HARDWARE OF NORTH WEBSTER,,05,,Y,0,1,,,,,,__VVVVVVV__VU,,41.244293,County Centroid,1,,17,110051686966,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN2430218,,ACE PEST CONTROL,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,4,110051568040,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN2660079,,ACORN OAKS CAMPGROUND,,05,,N,0,1,,,,,,_VVVVVVVVVVVU,,41.045272,County Centroid,0,,12,110051625933,,30000,PULASKI,-86.692538
,,,Y,IN,,$0,,IN2490760,,ACTON UNITED METHODIST,,05,,Y,0,1,,,,,,VVVVVVVVVVVVU,,39.903026,State Centroid,1,,31,110051753679,,100000,MARION,-86.28395
,,,Y,IN,,$0,,IN2200153,,ADAMSVILLE ROAD CHURCH OF GOD,,05,,N,0,1,,,,,,VV__________U,,41.600693,County Centroid,0,,3,110051725601,,30000,ELKHART,-85.863986
,,,Y,IN,,$0,,IN2090825,,ADM GRAIN,,05,,N,0,1,,,,,,____VV_VVV__U,,40.753799,County Centroid,0,,14,110051653938,,30000,CASS,-86.355169
,,,Y,IN,,$0,,IN2710862,,ADMIRAL PETROLEUM COMPANY,,05,,N,0,1,,,,,,_____VVVVVVVU,,41.617699,County Centroid,0,,2,110051729260,,30000,ST. JOSEPH,-86.288159
,,,Y,IN,,$0,,IN2060016,,ADVANCE COMMUNITY CHRISTIAN CHURCH,,05,,N,0,0,,,,,,____________U,,40.050892,County Centroid,0,,,110051700049,,30000,BOONE,-86.469014
,,,Y,IN,,$0,,IN2710137,,ADVANCE DENTAL,,05,,N,0,0,,,,,,____________U,,41.617699,County Centroid,0,,,110051792011,,30000,ST. JOSEPH,-86.288159
,,,Y,IN,,$0,,IN5206001,,ADVANCE WATER WORKS,46102,05,,N,0,0,,ADVANCE,,,18011,____________U,,39.994419,Zip Code Centroid,0,BOONE COUNTY,8,110012090986,207 S ST,10000,BOONE,-86.620993
,,,Y,IN,,$0,,IN2430035,,ADVANCED DISPOSAL SERV /HOOSIER LANDFILL,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,,110051629234,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN2180023,,ADVENTURE ENVIRONMENTAL LEARNING CENTER,,05,,N,0,1,,,,,,VVVSSVV_____U,,40.227165,County Centroid,0,,11,110051615800,,30000,DELAWARE,-85.398856
,,,Y,IN,,$0,,IN2280004,,ADVENTURES IN MISSIONS (AIM),,05,,Y,0,1,,,,,,_VVVVVV__VVVU,,39.0486,County Centroid,1,,19,110051851938,,30000,GREENE,-87.005245
,,,Y,IN,,$0,,IN2200212,,"AGDIA, INC.",,05,,N,0,1,,,,,,______VV____U,,41.600693,County Centroid,0,,2,110063333780,,30000,ELKHART,-85.863986
,,,Y,IN,,$0,,IN2060022,,"AGRELIANT GENETICS, LLC",,05,,Y,0,1,,,,,,___________VU,,40.050892,County Centroid,1,,4,110051673863,,30000,BOONE,-86.469014
,,,Y,IN,,$0,,IN2610005,,AI CAMP,,05,,Y,0,1,,,,,,VVVVVVVVVVVVU,,39.77425,County Centroid,1,,18,110051721927,,30000,PARKE,-87.19695
,,,Y,IN,,$0,,IN2170864,,"AIR PRODUCTS & CHEMICALS, INC.",,05,,Y,0,1,,,,,,V________VVVU,,41.401189,County Centroid,1,,8,110051623926,,30000,DEKALB,-85.000185
,,,Y,IN,,$0,,IN2431111,,AIRPORT HANGAR,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,,110051591586,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN2480124,,"AIRPORT RESTAURANT, INC.",,05,,Y,0,1,,,,,,V_VVVVVVVVVVU,,40.166203,County Centroid,1,,19,110051742236,,30000,MADISON,-85.722454
,1,,Y,IN,,$0,,IN2550913,,"AJ TOBACCO INC, FOOD MART #4",,05,,N,1,1,,,,,,VVVVVV__VVVVU,,39.482646,County Centroid,0,,30,110051675521,,30000,MORGAN,-86.447457
18049,,,Y,IN,05120106,$0,,IN5225001,,AKRON WATER DEPARTMENT,46910,05,46910,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,AKRON,,,18049,________V___U,051201060407,41.0399,ADDRESS MATCHING-HOUSE NUMBER,0,FULTON COUNTY,6,110012984315,N VIRGIL ST,30,FULTON,-86.02308
18035,,,Y,IN,05120103,$0,,IN5218001,,ALBANY WATER WORKS,47320,05,47320,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,ALBANY,,,18035,____________U,051201030205,40.29976,ADDRESS MATCHING-HOUSE NUMBER,0,DELAWARE COUNTY,,110011980044,225 W STATE ST,50,DELAWARE,-85.238799
,2,,Y,IN,,$0,,IN2570018,,"ALBION BOWL, INC.",,05,,Y,2,1,,,,,,VVVSSSSVVVVVU,,41.400794,County Centroid,1,,44,110051793047,,30000,NOBLE,-85.41785
18113,,,Y,IN,04050001,$0,,IN5257001,,ALBION WATER & SEWER,46701,05,46701,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,ALBION,,,18113,____________U,040500011603,41.392193,ADDRESS MATCHING-HOUSE NUMBER,0,NOBLE COUNTY,5,110012974424,411 S ORANGE ST,50,NOBLE,-85.42401
18173,,02/08/2019,Y,IN,05140201,"$98,750",,IN2870801,"$5,000",ALCOA WARRICK OPERATIONS,47630,05,47630,Y,5,1,CENTER OF A FACILITY OR STATION,NEWBURGH,Y,5,18173,______VV_VV_U,051402011103,37.917707,INTERPOLATION-MAP,1,WARRICK COUNTY,7,110000602045,4000 SR 66,100,WARRICK,-87.325802
18095,,,Y,IN,05120201,$0,,IN5248001,,ALEXANDRIA WATER DEPARTMENT,46001,05,46001,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,ALEXANDRIA,,,18095,____________U,051202010404,40.242769,ADDRESS MATCHING-HOUSE NUMBER,0,MADISON COUNTY,,110012977369,408 OLD MILL CREEK RD,50,MADISON,-85.668292
,,,Y,IN,,$0,,IN5214001,,ALFORDSVILLE WATER UTILITY,47553,05,,N,0,0,,LOOGOOTEE,,,18101,____________U,,38.681356,Zip Code Centroid,0,MARTIN COUNTY,1,110012987090,RR 1,10000,MARTIN,-86.906147
,,,Y,IN,,$0,,IN2170027,,ALL AMERICAN STORES - LAOTTO,,05,,N,0,0,,,,,,____________U,,41.401189,County Centroid,0,,3,110051615463,,30000,DEKALB,-85.000185
,,,Y,IN,,$0,,IN2750849,,ALL SAINTS CATHOLIC CHURCH,,05,,Y,0,1,,,,,,___________VU,,41.28322,County Centroid,1,,3,110051709941,,30000,STARKE,-86.64757
,,,Y,IN,,$0,,IN2020857,,ALLEN COUNTY POLICE RESERVE CENTER,,05,,N,0,0,,,,,,____________U,,41.091855,County Centroid,0,,,110051699505,,30000,ALLEN,-85.07223
,,,Y,IN,,$0,,IN2790022,,"ALLOY CUSTOM PRODUCTS, LLC",,05,,N,0,0,,,,,,____________U,,40.38926,County Centroid,0,,,110051789837,,30000,TIPPECANOE,-86.893943
,,,Y,IN,,$0,,IN2440001,,ALPHA BUILDING CENTER,,05,,N,0,1,,,,,,__VV________U,,41.642468,County Centroid,0,,2,110051567648,,30000,LAGRANGE,-85.426302
,,,Y,IN,,$0,,IN2760036,,ALVARADO AMISH SCHOOL,,05,,Y,0,1,,,,,,VV_VVVVVSSSSU,,41.643437,County Centroid,1,,30,110051746241,,30000,STEUBEN,-85.002467
,,,Y,IN,,$0,,IN2430237,,AMAZING GRACE COMMUNITY CHURCH,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,,110063335289,,30000,KOSCIUSKO,-85.861575
18007,1,,Y,IN,05120109,$0,,IN5204001,,AMBIA WATER DEPARTMENT,47917,05,47917,N,1,1,CENTER OF A FACILITY OR STATION,AMBIA,,,18007,VVVVVVVVVVVVU,051201090802,40.49,ADDRESS MATCHING-HOUSE NUMBER,0,BENTON COUNTY,23,110012988259,303 W ELM ST,30,BENTON,-87.51975
,,,Y,IN,,$0,,IN2200006,,AMERI-KART CORP.,,05,,N,0,0,,,,,,____________U,,41.600693,County Centroid,0,,,110051798195,,30000,ELKHART,-85.863986
,,,Y,IN,,$0,,IN2740838,,AMERICAN ELECTRIC POWER-HONEY CREEK FARM,,05,,Y,0,1,,,,,,_________VVVU,,38.009789,County Centroid,1,,2,110051729536,,30000,SPENCER,-87.010645
,,,Y,IN,,$0,,IN2790021,,AMERICAN FIBERTECH CORPORATION,,05,,Y,0,1,,,,,,__VVVV__VVVVU,,40.38926,County Centroid,1,,7,110051789819,,30000,TIPPECANOE,-86.893943
,,,Y,IN,,$0,,IN2570953,,AMERICAN LEGION #381,,05,,N,0,0,,,,,,____________U,,41.400794,County Centroid,0,,4,110051800164,,30000,NOBLE,-85.41785
,,,Y,IN,,$0,,IN2060012,,AMERICAN LEGION #79,,05,,Y,0,1,,,,,,VVVVVVVVVVVVU,,40.050892,County Centroid,1,,28,110051699970,,30000,BOONE,-86.469014
,,,Y,IN,,$0,,IN2270866,,AMERICAN LEGION POST #10,,05,,N,0,1,,,,,,VVVVVVV_____U,,40.515758,County Centroid,0,,10,110051797971,,30000,GRANT,-85.654946
,,,Y,IN,,$0,,IN2450231,,AMERICAN LEGION POST #261,,05,,N,0,1,,,,,,__VVVVVVV___U,,41.472239,County Centroid,0,,6,110051609924,,30000,LAKE,-87.374337
18091,,,Y,IN,07120001,$0,,IN2460085,,AMERICAN LEGION POST #295,46382,05,46382,N,0,0,CENTER OF A FACILITY OR STATION,UNION MILLS,,,18091,____________U,071200010407,41.49127,ADDRESS MATCHING-HOUSE NUMBER,0,LAPORTE COUNTY,,110051730490,710 WATER ST,30,LAPORTE,-86.77736
,,,Y,IN,,$0,,IN2460063,,AMERICAN LEGION POST #400,,05,,N,0,0,,,,,,____________U,,41.549011,County Centroid,0,,,110051669066,,30000,LAPORTE,-86.744729
,,,Y,IN,,$0,,IN2640045,,AMERICAN LEGION POST #502,,05,,N,0,0,,,,,,____________U,,41.509922,County Centroid,0,,,110051684708,,30000,PORTER,-87.071308
,,,Y,IN,,$0,,IN2910957,,AMERICAN LEGION POST #81,,05,,Y,0,1,,,,,,_________VVVU,,40.75095,County Centroid,1,,2,110051640970,,30000,WHITE,-86.864293
,,,Y,IN,,$0,1,IN2329875,,AMERICAN LEGION POST 118,,05,,Y,0,1,,,,,,_VVVV____VVVU,,39.768749,County Centroid,1,,10,110051602173,,30000,HENDRICKS,-86.510287
,1,,Y,IN,,$0,,IN2430131,,AMERICAN LEGION POST 253,,05,,Y,1,1,,,,,,VVVVVVVSSSVVU,,41.244293,County Centroid,1,,28,110051610636,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN2710945,,AMERICAN LEGION POST 308,,05,,Y,0,1,,,,,,_______VVVVVU,,41.617699,County Centroid,1,,13,110051801047,,30000,ST. JOSEPH,-86.288159
,,,Y,IN,,$0,,IN2680864,,AMERICAN LEGION POST 353,,05,,N,0,0,,,,,,____________U,,40.164414,County Centroid,0,,,110051574765,,30000,RANDOLPH,-85.005004
,,,Y,IN,,$0,,IN2500812,,AMERICAN LEGION POST 385,,05,,Y,0,1,,,,,,____VVVVVVVVU,,41.325003,County Centroid,1,,4,110051627325,,30000,MARSHALL,-86.269036
,,,Y,IN,,$0,3,IN2740827,,AMERICAN LEGION-JENKINS POST 254,,05,,Y,0,1,,,,,,VVVV_VVVVVVVU,,38.009789,County Centroid,1,,23,110051729368,,30000,SPENCER,-87.010645
,,,Y,IN,,$0,,IN2200139,,AMERICAN MILLWORK CORP.,,05,,N,0,0,,,,,,____________U,,41.600693,County Centroid,0,,,110051643806,,30000,ELKHART,-85.863986
,,,Y,IN,,$0,,IN2200195,,AMERICAN PETROLEUM INC DBA GALLOPS,,05,,N,0,1,,,,,,_______VVV__U,,41.600693,County Centroid,0,,6,110063368671,,30000,ELKHART,-85.863986
,,,Y,IN,,$0,,IN2200084,,"AMERICAN PETROLEUM, INC. (MARATHON)",,05,,N,0,0,,,,,,____________U,,41.600693,County Centroid,0,,6,110051563456,,30000,ELKHART,-85.863986
18039,,01/15/1987,Y,IN,04050001,$0,,IN2200203,"$5,920",AMERICAN VEHICLE SOLUTIONS,46517,05,46517,N,0,0,CENTER OF A FACILITY OR STATION,ELKHART,,,18039,,040500012202,41.65536,ADDRESS MATCHING-HOUSE NUMBER,0,ELKHART COUNTY,,110055078311,57755 HOLIDAY PL BLDG 1,30,ELKHART,-86.01886
,,,Y,IN,,$0,,IN2790810,,AMERICUS PIZZA KING,,05,,N,0,1,,,,,,VVV____VVVV_U,,40.38926,County Centroid,0,,18,110051799390,,30000,TIPPECANOE,-86.893943
,1,,Y,IN,,$0,1,IN2790811,,AMERICUS RESTAURANT & BAR,,05,,Y,1,1,,,,,,___VVVVVVVVVU,,40.38926,County Centroid,1,,22,110051799416,,30000,TIPPECANOE,-86.893943
,,,Y,IN,,$0,,IN2010829,,AMISHVILLE U.S.A.,,05,,Y,0,1,,,,,,_____VVVVVVVU,,40.745733,County Centroid,1,,12,110051658354,,30000,ADAMS,-84.936131
,,,Y,IN,,$0,,IN2410127,,AMITY BAPTIST CHURCH,,05,,N,0,0,,,,,,____________U,,39.495986,County Centroid,0,,,110051734655,,30000,JOHNSON,-86.0946
,,,Y,IN,,$0,,IN2300903,,AMITY UNITED METHODIST CHURCH,,05,,N,0,0,,,,,,____________U,,39.822604,County Centroid,0,,,110051765176,,30000,HANCOCK,-85.772904
,,,Y,IN,,$0,,IN2320151,,AMO BAPTIST CHURCH,,05,,Y,0,1,,,,,,_____VVVVVVVU,,39.768749,County Centroid,1,,15,110051842994,,30000,HENDRICKS,-86.510287
,,,Y,IN,,$0,1,IN2450035,,AMVETS POST 15,,05,,Y,0,1,,,,,,V_VVVVVV__VVU,,41.472239,County Centroid,1,,15,110051668502,,30000,LAKE,-87.374337
,,,Y,IN,,$0,,IN2910046,,ANCHOR BAY RESORT,,05,,Y,0,1,,,,,,_________VVVU,,40.75095,County Centroid,1,,6,110051643021,,30000,WHITE,-86.864293
,,,Y,IN,,$0,,IN2910818,,ANCHOR BAYS WHISKEY AND WINE SALOON,,05,,N,0,1,,,,,,_______VV_V_U,,40.75095,County Centroid,0,,7,110051716167,,30000,WHITE,-86.864293
18099,,,Y,IN,07120001,$0,,IN5250016,,ANCILLA DOMINI CONVENT WWTP,46563,05,46563,Y,0,1,CENTER OF A FACILITY OR STATION,PLYMOUTH,,,18099,VVVVVVVVVVVVU,071200010504,41.33675,GPS CODE (PSEUDO RANGE) DIFFERENTIAL,1,MARSHALL COUNTY,15,110006766464,9601 S UNION RD,3,MARSHALL,-86.446194
,,,Y,IN,,$0,,IN2460078,,"ANCILLARY SERVICES, INC.",,05,,Y,0,1,,,,,,VV___VVVVVVVU,,41.549011,County Centroid,1,,6,110051730374,,30000,LAPORTE,-86.744729
,,,Y,IN,,$0,,IN5262003,,AND-TRO WATER AUTHORITY - DISTRICT 2,,05,,N,0,0,,,,,,____________U,,38.081436,County Centroid,0,,,110048391673,,30000,PERRY,-86.62654
,,,Y,IN,,$0,,IN2440102,,ANDERSEN TRAIL AMISH SCHOOL,,05,,N,0,0,,,,,,____________U,,41.642468,County Centroid,0,,,IN2440102,,30000,LaGrange,-85.426302
18139,,,Y,IN,05120205,$0,,IN5270003,,ANDERSON TOWNSHIP REGIONAL SEWER DISTRICT,46156,05,46156,Y,0,1,ENTRANCE POINT OF A FACILITY OR STATION,MILROY,,,18139,___V________U,051202050202,39.49395,ADDRESS MATCHING-HOUSE NUMBER,1,RUSH COUNTY,2,110006764135,1803 S RAILROAD ST,30,RUSH,-85.46868
18095,,,Y,IN,05120201,$0,2,IN5248002,,ANDERSON WATER DEPARTMENT COM,46016,05,46016,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,ANDERSON,,,18095,___VV_______U,051202010308,40.106018,ADDRESS MATCHING-HOUSE NUMBER,0,MADISON COUNTY,2,110000561124,1128 CINCINNATI AVE,50,MADISON,-85.673626
,,,Y,IN,,$0,,IN2090007,,ANDERSONS CLYMERS TERMINAL,,05,,Y,0,1,,,,,,_________VVVU,,40.753799,County Centroid,1,,3,110051563786,,30000,CASS,-86.355169
,,,Y,IN,,$0,,IN2640064,,ANDERSONS WINERY & VINEYARD,,05,,Y,0,1,,,,,,___________VU,,41.509922,County Centroid,1,,2,IN2640064,,30000,Porter,-87.071308
,1,,Y,IN,,$0,,IN2910963,,ANDREWS LAKESIDE RESORT,,05,,Y,1,1,,,,,,_VVVVVVVVSSVU,,40.75095,County Centroid,1,,27,110051779562,,30000,WHITE,-86.864293
18069,,,Y,IN,05120101,$0,,IN5235001,,ANDREWS WATER DEPARTMENT,46702,05,46702,Y,0,1,CENTER OF A FACILITY OR STATION,ANDREWS,,,18069,VVVVVVVVVVVVU,051201011304,40.85969,ADDRESS MATCHING-HOUSE NUMBER,1,HUNTINGTON COUNTY,6,110012984039,501 WABASH ST,30,HUNTINGTON,-85.60701
,,,Y,IN,,$0,,IN2080851,,ANGEL SHORES,,05,,N,0,1,,,,,,_____VVVV___U,,40.58498,County Centroid,0,,3,110051563571,,30000,CARROLL,-86.565141
,,,Y,IN,,$0,,IN2840030,,ANGELS WATCHING OVER YOU,,05,,Y,0,1,,,,,,____VVVVVVVSU,,39.429143,County Centroid,1,,11,110063367235,,30000,VIGO,-87.390375
,,,Y,IN,,$0,,IN2710251,,ANGLES BAR & GRILL,,05,,Y,0,1,,,,,,VVVVVVVVVVVVU,,41.617699,County Centroid,1,,18,110051700432,,30000,ST. JOSEPH,-86.288159
,,,Y,IN,,$0,,IN2490042,,ANGLICAN CATHEDRAL CH OF THE RESURRECTIO,,05,,Y,0,1,,,,,,VVVVVVVVVVSVU,,39.903026,State Centroid,1,,44,110063347347,,100000,MARION,-86.28395
,,,Y,IN,,$0,,IN2760973,,ANGOLA CHRISTIAN CHURCH,,05,,N,0,0,,,,,,____________U,,41.643437,County Centroid,0,,,110051814417,,30000,STEUBEN,-85.002467
,,,Y,IN,,$0,,IN2760003,,ANGOLA ONE STOP,,05,,N,0,0,,,,,,____________U,,41.643437,County Centroid,0,,,110051617915,,30000,STEUBEN,-85.002467
18151,,,Y,IN,04050001,$0,,IN5276001,,ANGOLA WATER WORKS,46703,05,46703,N,0,0,CENTER OF A FACILITY OR STATION,ANGOLA,,,18151,____________U,040500011002,41.6391,ADDRESS MATCHING-HOUSE NUMBER,0,STEUBEN COUNTY,,110012081004,300 W MILL ST,30,STEUBEN,-85.00171
,,,Y,IN,,$0,,IN2120062,,ANGRY DONKEY,,05,,N,0,0,,,,,,V___________U,,40.305944,County Centroid,0,,2,110051644468,,30000,CLINTON,-86.477567
,,,Y,IN,,$0,,IN2431158,,ANIMAL HOSPITAL OF SYRACUSE,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,3,110051686993,,30000,KOSCIUSKO,-85.861575
18017,,,Y,IN,05120105,$0,,IN5209001,,ANOKA ACRES MOBILE HOME PARK LLC,46947,05,46947,Y,0,1,ENTRANCE POINT OF A FACILITY OR STATION,LOGANSPORT,,,18017,____________U,051201050102,40.807013,ADDRESS MATCHING-HOUSE NUMBER,1,CASS COUNTY,13,110009974518,2904 US HWY 35SE,50,CASS,-86.442794
,,,Y,IN,,$0,,IN2090860,,ANOKA UNITED METHODIST CHURCH,,05,,N,0,0,,,,,,____________U,,40.753799,County Centroid,0,,,110051735468,,30000,CASS,-86.355169
,,,Y,IN,,$0,,IN2760910,,ANTHONY WAYNE SCOUT CAMP,,05,,N,0,0,,,,,,____________U,,41.643437,County Centroid,0,,,110051720624,,30000,STEUBEN,-85.002467
,,,Y,IN,,$0,1,IN2020835,,ANTIOCH LUTHERAN CHURCH,,05,,N,0,0,,,,,,____________U,,41.091855,County Centroid,0,,,110051855088,,30000,ALLEN,-85.07223
,,,Y,IN,,$0,1,IN2700015,,ANTLER POINTE GOLF CLUB,,05,,Y,0,1,,,,,,____VVVVVVVVU,,39.622312,County Centroid,1,,7,110051822925,,30000,RUSH,-85.466527
,,,Y,IN,,$0,,IN2410002,,APOSTOLIC GOSPEL CHURCH,,05,,N,0,1,,,,,,VVVVVVV_____U,,39.495986,County Centroid,0,,10,110051641050,,30000,JOHNSON,-86.0946
,,,Y,IN,,$0,,IN2441070,,APOSTOLIC LIGHTHOUSE TABERNACLE,,05,,N,0,1,,,,,,VVVV________U,,41.642468,County Centroid,0,,4,110051754026,,30000,LAGRANGE,-85.426302
18089,,,Y,IN,07120001,$0,,IN5245001,,APPLE VALLEY UTILITIES INC,46341,05,46341,Y,0,1,POINT WHERE SUBSTANCE IS RELEASED,HEBRON,,,18089,________VVVVU,071200011305,41.290611,GPS CODE (PSEUDO RANGE) DIFFERENTIAL,1,LAKE COUNTY,,110008978268,108 MCINTOSH BOULEVARD,3,LAKE,-87.312778
,,,Y,IN,,$0,,IN2640030,,"APPLEGARTH PROPERTIES, LLC",,05,,Y,0,1,,,,,,VVVVVVVV_VVVU,,41.509922,County Centroid,1,,17,110051684414,,30000,PORTER,-87.071308
,,,Y,IN,,$0,,IN2910175,,APPLES  FAMILY PARK LLC.,,05,,Y,0,1,,,,,,VVVVVVVVV_VVU,,40.75095,County Centroid,1,,18,110051622650,,30000,WHITE,-86.864293
,,,Y,IN,,$0,,IN2430198,,APPLIED THERMAL TECHNOLOGIES INC.,,05,,N,0,0,,,,,,____________U,,41.244293,County Centroid,0,,3,110051557374,,30000,KOSCIUSKO,-85.861575
,,,Y,IN,,$0,,IN5245017,,AQUA INDIANA WATER COMPANY,,05,,N,0,0,,,,,,____________U,,41.472239,County Centroid,0,,,110017918039,,30000,LAKE,-87.374337
,,,Y,IN,,$0,,IN2680831,,ARBA FRIENDS CHURCH,,05,,N,0,0,,,,,,____________U,,40.164414,County Centroid,0,,,110051625611,,30000,RANDOLPH,-85.005004
,,,Y,IN,,$0,,IN2200991,,ARBOC SPECIALTY VEHICLES,,05,,N,0,0,,,,,,____________U,,41.600693,County Centroid,0,,,110051806033,,30000,ELKHART,-85.863986
