FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,Score,SDWASystemTypes,SDWAInspections5yr,FacFIPSCode,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacMajorFlag,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,SDWAIDs,SDWA3yrComplQtrsHistory,FacPercentMinority,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,FacDerivedZip,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,PR,,$0,1,Community water system,,,,ACUED. RURAL MONTONES 4,,02,,Y,0,1,,,,,PR0644136,SSS__VVVVVVVV,,,18.217648,State Centroid,1,,2,,110047791733,,100000,LAS PIEDRAS,-66.410799
,2,,Y,PR,,$0,1,Community water system,,,,ACUED. RURAL PALMARITO CINTRON,,02,,Y,2,1,,,,,PR0510145,SSVVVVVVVVVVV,,,18.217648,State Centroid,1,,2,,110013052631,,100000,,-66.410799
,,,Y,PR,,$0,1,Community water system,,72151,,ACUED. RURAL SECT. EL VEINTE,00767,02,,Y,0,1,,YABUCOA,,,PR0677196,SSVVVVVVVVVVV,,,18.043945,Zip Code Centroid,1,YABUCOA MUNICIPIO,1,,110013047602,PR-181 KM 20.8 INT BO GUAYABOTA,10000,YABUCOA,-65.897448
,,,Y,PR,,$0,1,Community water system,,,,ACUED. RURAL TURADO ARRIBA,,02,,Y,0,1,,,,,PR0613046,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,,,110013045999,,100000,CAGUAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ACUED.COMUNAL SEC. MANUEL DIAZ,,02,,N,0,1,,,,,PR0666066,VV___________,,,18.217648,State Centroid,0,,,,110012958059,,100000,SAN LORENZO,-66.410799
72141,4,,Y,PR,21010002,$0,1,Community water system,,72141,,ACUEDUCTO COMUNAL (NON PRASA),00641,02,,Y,4,1,,UTUADO,,,PR0272292,SSSSVVVVVVVVV,99.594,210100020404,18.251429,ADDRESS MATCHING-HOUSE NUMBER,1,UTUADO MUNICIPIO,1,00641,110010613951,"PR-603 (END), BO. RONCADOR",183,UTUADO,-66.735677
,,,Y,PR,,$0,1,Community water system,,72129,,ACUEDUCTO COMUNIDAD EDEM - ESPINO WARD,00754,02,,Y,0,1,,SAN LORENZO,,,PR0666126,SSSSSVVVVVVVV,,,18.189865,Zip Code Centroid,1,SAN LORENZO MUNICIPIO,1,,110017893485,PR-7740 KM 3.9 INT,10000,SAN LORENZO MUNICIPIO,-65.964574
,,,Y,PR,,$0,1,Community water system,,,,ACUEDUCTO COMUNIDAD SAN JOSE,,02,,Y,0,1,,,,,PR0754127,SSSSSSSSSSSSV,,,18.217648,State Centroid,1,,1,,110048107856,,100000,,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ACUEDUCTO FAMILIA TORRES,,02,,Y,0,1,,,,,PR0458294,SSSSSSSSVVVVV,,,18.217648,State Centroid,1,,1,,110047973662,,100000,PONCE,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ACUEDUCTO INSTITUCION CORRECIONAL GUERRE,,02,,N,0,0,,,,,PR0303023,V____________,,,18.217648,State Centroid,0,,1,,110048429535,,100000,AGUADILLA,-66.410799
72141,,,Y,PR,21010002,$0,1,Community water system,,72141,,ACUEDUCTO LA GRAMA,00641,02,,Y,1,1,PLANT ENTRANCE (GENERAL),UTUADO,,,PR0272082,SSSSSSSSVVVVV,99.484,210100020410,18.271143,ADDRESS MATCHING-NEAREST INTERSECTION,1,,1,00641,110010763389,PR-613 KM 7.1,1000,UTUADO MUNICIPIO,-66.619113
,,,Y,PR,,$0,1,Community water system,1,,,ACUEDUCTO LOMAS DEL VIENTO-MAIZALES,,02,,Y,0,1,,,,,PR0653066,SSSSVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110047698675,,100000,NAGUABO,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ACUEDUCTO MACHUCHAL,,02,,N,0,0,,,,,PR0556125,V____________,,,18.217648,State Centroid,0,,1,,110013054050,,100000,PATILLAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ACUEDUCTO RURAL ASOMANTE 2,,02,,Y,0,1,,,,,PR0644106,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,,,110013046756,,100000,LAS PIEDRAS,-66.410799
72107,,,Y,PR,21010002,$0,1,Community water system,,72107,,ACUEDUCTO TAITA,00720,02,,Y,0,1,PLANT ENTRANCE (GENERAL),OROCOVIS,,,PR0455274,VVVVVVVVVVVVV,99.724,210100020205,18.210425,ADDRESS MATCHING-NEAREST INTERSECTION,1,OROCOVIS MUNICIPIO,,00720,110010606022,STATE RD 590 KM 6.6 INTERIOR,1000,OROCOVIS,-66.477002
,,,Y,PR,,$0,1,Community water system,,,,ADJUNTAS URBANO,,02,,Y,0,1,,,,,PR0004204,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,2,,110013197897,,100000,ADJUNTAS,-66.410799
,6,,Y,PR,,$0,1,Community water system,,,,AGUADILLA,,02,,Y,6,1,,,,,PR0003293,VVVVVVVSVVVVV,,,18.217648,State Centroid,1,,11,,110013211853,,100000,,-66.410799
,4,,Y,PR,,$0,1,Community water system,,,,AGUAS BUENAS URBANO,,02,,Y,4,1,,,,,PR0005046,VVVVVSSSVVSVV,,,18.217648,State Centroid,1,,12,,110012959726,,100000,AGUAS BUENAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,AGUSTINILLO,,02,,Y,0,1,,,,,PR0004644,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,3,,110020602436,,100000,JUANA DIAZ,-66.410799
,1,,Y,PR,,$0,1,Community water system,,,,AIBONITO URBANO,,02,,Y,1,1,,,,,PR0004955,SSVVSSSSVVVVV,,,18.217648,State Centroid,1,,8,,110047948085,,100000,AIBONITO,-66.410799
,,,Y,PR,,$0,1,Non-Transient non-community system,,72123,,ALBERGUE OLIMPICO DE P.R - ALBERQUE OLIMPICO DE P.R,00751,02,,N,0,0,,SALINAS,,,PR0563085,_____________,,,17.974819,Zip Code Centroid,0,SALINAS MUNICIPIO,,,110052089681,CARR. 712 KM. 0.1 BO. PLENA,10000,SALINAS,-66.29139
,,,Y,PR,,$0,1,Community water system,,72009,,ALGARROBO NUEVO - ALGARROBO,00705,02,,Y,0,1,,AIBONITO,,,PR0505075,VVVVVVVVVVVVV,,,18.142763,Zip Code Centroid,1,AIBONITO MUNICIPIO,,,110052062664,CARR 717 KM. 6.1 INT,10000,AIBONITO,-66.266598
,,,Y,PR,,$0,1,Community water system,,,,ALMIRANTE NORTE,,02,,Y,0,1,,,,,PR0003722,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,5,,110013070014,,100000,VEGA BAJA,-66.410799
,1,,Y,PR,,$0,1,Community water system,1,,,ALTURAS DE COLLORES COMMUNITY,00664,02,,Y,2,1,,JAYUYA,,,PR0238032,SSSSVVVVVVVVV,,,18.217368,Zip Code Centroid,1,,1,,110013722695,PR-140 KM 8.1,10000,JAYUYA MUNICIPIO,-66.597802
,,,Y,PR,,$0,1,Community water system,,,,ALTURAS PIZA,,02,,Y,0,1,,,,,PR0238002,SSSSSSSSVVVVV,,,18.217648,State Centroid,1,,1,,110012960242,,100000,JAYUYA,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,AMELIA,,02,,Y,0,1,,,,,PR0004344,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,5,,110013066822,,100000,JUANA DIAZ,-66.410799
72077,,02/10/2006,Y,PR,21010005,$0,1,Non-Transient non-community system,,72077,"$20,000","AMGEN MANUFACTURING, INC.",00777,02,,Y,0,1,CENTER OF FACILITY,JUNCOS,,,PR0640016 PR0640026,_____________,99.528,210100050407,18.235793,INTERPOLATION-PHOTO,1,JUNCOS MUNICIPIO,,00777,110020514843,ROAD NUMBER 31 KM 24.6,13,JUNCOS,-65.904429
,3,,Y,PR,,$0,1,Community water system,1,,,ANON CARMELITA,,02,,Y,3,1,,,,,PR0458194,SSSVVVVVVVSSV,,,18.217648,State Centroid,1,,6,,110013055665,,100000,PONCE,-66.410799
,3,,Y,PR,,$0,1,Community water system,,,,ANONES CENTRO I,,02,,N,3,1,,,,,PR0754067,VVV__________,,,18.217648,State Centroid,0,,,,110013043474,,100000,NARANJITO,-66.410799
,,,Y,PR,,$0,1,Community water system,3,72109,,APEADERO,00723,02,,Y,0,1,,PATILLAS,,,PR0556085,SSVVVVVVVVSSV,,,18.004325,Zip Code Centroid,1,PATILLAS MUNICIPIO,4,,110013053952,PR-757 KM 5.9 APEADERO WARD,10000,PATILLAS MUNICIPIO,-66.009757
,,,Y,PR,,$0,1,Community water system,,,,APEADERO,,02,,Y,0,1,,,,,PR0003944,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,2,,110013209964,,100000,VILLALBA,-66.410799
72013,1,08/29/2012,Y,PR,21010002,$0,1,Community water system,,72013,"$1,024,427",ARECIBO URBANO (PRASA),00612,02,,Y,2,1,CENTER OF A FACILITY OR STATION,ARECIBO,,,PR0002652,SSSSSSSSSSSSV,99.421,210100020413,18.411359,INTERPOLATION-MAP,1,ARECIBO MUNICIPIO,14,00612,110013722418,PR-636 KM 1.3 INT,99999999,ARECIBO,-66.713802
,,,Y,PR,,$0,1,Community water system,,,,ARENAS,,02,,Y,0,1,,,,,PR0004374,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,2,,110013066877,,100000,,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ARRAIJANES,,02,,Y,0,1,,,,,PR0003822,SSSSSSSSSSSSV,,,18.217648,State Centroid,1,,3,,110017893449,,100000,MOROVIS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ARROZAL - LOS MUERTOS,,02,,Y,0,1,,,,,PR0207042,VVSSVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110013066458,,100000,ARECIBO,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ARUZ,,02,,Y,0,1,,,,,PR0003834,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,3,,110013070274,,100000,JUANA DIAZ,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ASOC RESIDENTES VILLAS DE ORO,,02,,Y,0,1,,,,,PR0613506,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,,,110047899002,,100000,CAGUAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ASOC. CIVICA PASTILLO TIBES,,02,,Y,0,1,,,,,PR0458284,SSSSVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110047973494,,100000,PONCE,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ASOC. DUE%OS EL PARAISO,,02,,Y,0,1,,,,,PR0613196,SSSSSSSSVVVVV,,,18.217648,State Centroid,1,,1,,110012962080,,100000,CAGUAS,-66.410799
,1,,Y,PR,,$0,1,Community water system,,,,ASOC. RES. PALMAS DEL TURABO,,02,,Y,1,1,,,,,PR0613496,SSVVVSSSVVVVV,,,18.217648,State Centroid,1,,1,,110047898968,,100000,CAGUAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ASOC. VECINO SECTOR OQUENDO,,02,,Y,0,1,,,,,PR0666016,SSVVVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110013046863,,100000,SAN LORENZO,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ASOC. VILLAS GUAVATE,,02,,Y,0,1,,,,,PR0518105,VVVSSSSSVVVVV,,,18.217648,State Centroid,1,,1,,110047869730,,100000,CAYEY,-66.410799
72111,,,Y,PR,21010004,$0,1,Community water system,1,72001,,ASOCIACION ACUEDUCTO REVENTON - REVENTON,00601,02,,Y,0,1,PLANT ENTRANCE (GENERAL),ADJUNTAS,,,PR0401294,VVVVVVVVVVVSV,99.487,210100040205,18.101397,ADDRESS MATCHING-NEAREST INTERSECTION,1,ADJUNTAS MUNICIPIO,2,00624,110052483273,PR-388 KM 3.1 BO SALTILLO,65228,ADJUNTAS,-66.723872
,,,Y,PR,,$0,1,Community water system,,,,ASOCIACION RESIDENTE,,02,,N,0,1,,,,,PR0422014,SSSV_________,,,18.217648,State Centroid,0,,1,,110013054568,,100000,COAMO,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,ASOCIACION VECINOS,,02,,N,0,1,,,,,PR0677186,SS___________,,,18.217648,State Centroid,0,,1,,110013047577,,100000,YABUCOA,-66.410799
,,,Y,PR,,$0,1,Transient non-community system,,,,ASSMCA,,02,,N,0,0,,,,,PR0518115,_____________,,,18.217648,State Centroid,0,,,,110052509282,,100000,CAYEY,-66.410799
,1,,Y,PR,,$0,1,Community water system,,,,BAJADERO,,02,,Y,1,1,,,,,PR0003222,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110013211791,,100000,ARECIBO,-66.410799
,2,,Y,PR,,$0,1,Community water system,,,,BARCELONA,,02,,Y,2,1,,,,,PR0661046,SSSSVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110013046845,,100000,RIO GRANDE,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,BARCELONETA URBANO,,02,,Y,0,1,,,,,PR0002722,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,4,,110013211194,,100000,BARCELONETA,-66.410799
,2,,Y,PR,,$0,1,Community water system,,,,BARRANCAS NUEVO,,02,,Y,2,1,,,,,PR0004625,SSSSVVVVVVSSV,,,18.217648,State Centroid,1,,6,,110013197931,,100000,BARRANQUITAS,-66.410799
,1,,Y,PR,,$0,1,Community water system,,,,BARRANQUITAS URBANO,,02,,Y,1,1,,,,,PR0004605,VVVVVVVSVVSVV,,,18.217648,State Centroid,1,,13,,110013067910,,100000,BARRANQUITAS,-66.410799
72009,,,Y,PR,21010005,$0,1,Community water system,,72009,,BAXTER HEALTH CARE OF PUERTO RICO,00705,02,,Y,0,1,FACILITY CENTROID,AIBONITO,,,PR0505085,VVVVVVVVVVVVV,99.468,210100050704,18.137284,INTERPOLATION-PHOTO,1,AIBONITO MUNICIPIO,,00705,110007805349,ROAD 721 KM 0.3,25,AIBONITO MUNICIPIO,-66.259279
72007,3,,Y,PR,21010005,$0,1,Community water system,,72007,,BAYAMONCITO COMMUNTIY,00703,02,,Y,3,1,,AGUAS BUENAS,,,PR0604086,VVVVVVVVVVSSV,99.586,210100050603,18.235551,INTERPOLATION - DIGITAL MAP SRCE (TIGER),1,AGUAS BUENAS MUNICIPIO,2,00703,110010763423,PR-156 KM 40.5 INTERIOR,1030,AGUAS BUENAS,-66.174236
,2,,Y,PR,,$0,1,Community water system,,,,BO NUEVO,,02,,Y,2,1,,,,,PR0005557,SSSSSSSSSSSSV,,,18.217648,State Centroid,1,,5,,110013066056,,100000,BAYAMON,-66.410799
,,,Y,PR,,$0,1,Community water system,,72113,,BO SANTAS PASCUAS,00731,02,,Y,0,1,,PONCE,,,PR0458034,SSSSVVVVVVVVV,,,18.099436,Zip Code Centroid,1,PONCE MUNICIPIO,1,,110010615067,HC 08 BOX 1191,10000,PONCE,-66.629006
,,,Y,PR,,$0,1,Community water system,,,,BO. JACABOA- HIGUERO,,02,,Y,0,1,,,,,PR0556075,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110013053872,,100000,PATILLAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,BO. MAMEY,,02,,Y,0,1,,,,,PR0556055,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,,,110013053783,,100000,PATILLAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,BO. MONTE LLANOS,,02,,Y,0,1,,,,,PR0458044,SVVVVVVVVVVVV,,,18.217648,State Centroid,1,,1,,110013055380,,100000,PONCE,-66.410799
72153,,,Y,PR,21010004,$0,1,Community water system,,72153,,BO. RUBIAS,00698,02,,Y,0,1,PLANT ENTRANCE (GENERAL),YAUCO,,,PR0478014,SSSVVVVVVVVVV,99.714,210100040105,18.11698,ADDRESS MATCHING-NEAREST INTERSECTION,1,YAUCO MUNICIPIO,,00698,110010710953,"CARR. 365 KM. 8.3, BO RUBIAS",1000,YAUCO,-66.915364
,,,Y,PR,,$0,1,Community water system,1,,,BO.QUEBRADA ARRIBA,,02,,Y,0,1,,,,,PR0556035,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,,,110013053621,,100000,PATILLAS,-66.410799
,,,Y,PR,,$0,1,Community water system,1,,,BO.REAL,,02,,Y,0,1,,,,,PR0556025,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,,,110013053603,,100000,PATILLAS,-66.410799
72017,,05/14/2007,Y,PR,21010002,$0,1,Non-Transient non-community system,,72017,"$10,000",BOEHRINGER INGELHEIM (FKA MERIAL),00617,02,Y,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,BARCELONETA,,,PR0209092,_____________,99.428,210100020210,18.426041,INTERPOLATION-PHOTO,0,BARCELONETA MUNICIPIO,,00617,110067716662,CARR 2 KM 56.7 BO TRINIDAD,99999999,BARCELONETA MUNICIPIO,-66.549388
,,,Y,PR,,$0,1,Community water system,,72085,,BOQUERON,00771,02,,Y,0,1,,LAS PIEDRAS,,,PR0005236,VVVVVVVVVVVVV,,,18.1851,Zip Code Centroid,1,LAS PIEDRAS MUNICIPIO,1,,110013064904,BO BOQUERON,10000,LAS PIEDRAS MUNICIPIO,-65.876662
,,,Y,PR,,$0,1,Transient non-community system,,72075,,BORINQUEN ASBESTOS,00665,02,,N,0,0,,JUANA DIAZ,,,PR0458084,,,,18.044785,Post Office Name Centroid,0,JUANA DIAZ MUNICIPIO,,,110010361223,PO BOX 372,20000,JUANA DIAZ MUNICIPIO,-66.505446
,1,,Y,PR,,$0,1,Community water system,5,,,BORINQUEN-PRADERAS,00725,02,,Y,2,1,,CAGUAS,,,PR0613266,VVVVVVVVVVSVV,,,18.252013,Zip Code Centroid,1,,1,,110064841818,PR-763 KM. 1.7,10000,CAGUAS MUNICIPIO,-66.03657
,2,,Y,PR,,$0,1,Community water system,,,,BUENOS AIRES,,02,,Y,2,1,,,,,PR0613376,VVSSVVVVVVVVV,,,18.217648,State Centroid,1,,,,110012957844,,100000,CAGUAS,-66.410799
,3,,Y,PR,,$0,1,Community water system,,,,CABO ROJO,,02,,Y,3,1,,,,,PR0003373,VVVSVSSSVVSVV,,,18.217648,State Centroid,1,,7,,110013068713,,100000,CABO ROJO,-66.410799
,1,,Y,PR,,$0,1,Non-Transient non-community system,,,,"CAGUAS CENTRUM LIMITED P,S.E.",,02,,Y,1,1,,,,,PR0613416,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,3,,110052524513,,100000,HATILLO,-66.410799
,1,12/27/2004,Y,PR,,$0,1,Community water system,,,"$1,000",CAGUAS NORTE,,02,,Y,1,1,,,,,PR0005086,SSVVVSSSVVVVV,,,18.217648,State Centroid,1,,7,,110013064502,,100000,CAGUAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,CAGUAS REAL,,02,,N,0,0,,,,,PR0613476,_____________,,,18.217648,State Centroid,0,,,,110047898888,,100000,CAGUAS,-66.410799
,4,,Y,PR,,$0,1,Community water system,,,,CAGUAS SUR,,02,,Y,5,1,,,,,PR0005066,VVVSSSSSVVSVV,,,18.217648,State Centroid,1,,6,,110013064398,,100000,CAGUAS,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,CAIN ALTO,,02,,Y,0,1,,,,,PR0003533,VVVVVVVVVVVVV,,,18.217648,State Centroid,1,,6,,110013069623,,100000,,-66.410799
,,,Y,PR,,$0,1,Community water system,,,,CALABAZAS ARRIBA,,02,,N,0,1,,,,,PR0677146,VV___________,,,18.217648,State Centroid,0,,,,110013047559,,100000,YABUCOA,-66.410799
,,,Y,PR,,$0,1,Transient non-community system,,,,CAMPAMENTO EBENEZER,,02,,N,0,1,,,,,PR0521085,VVVVVVVVVVV__,,,18.217648,State Centroid,0,,,,110052509594,,100000,CIDRA,-66.410799
