FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,SDWAInspections5yr,SDWAIDs,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacDerivedZip,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,FacFIPSCode,SDWA3yrComplQtrsHistory,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,CT,,$0,,CT1170244,,109 BLACK ROCK TNPK,,01,,Y,0,1,,,,,,__SSVVVVSVVVV,,41.579784,State Centroid,1,,25,110050016068,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT1311054,,"1103 QUEEN STREET, LLC",,01,,N,0,1,,,,,,VVVV_________,,41.579784,State Centroid,0,,,110049999365,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1361033,,1126 PLAINFIELD PIKE,,01,,Y,0,1,,,,,,___VV____VVVV,,41.579784,State Centroid,1,,3,110049918194,,100000,WINDHAM,-72.746667
,,,Y,CT,,$0,,CT0920024,,1165 LITCHFIELD TURNPIKE,,01,,N,0,0,,,,,,V____________,,41.579784,State Centroid,0,,5,110049951735,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0490044,,117 HAZARD AVENUE,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110051230841,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1660164,,1189 WOLCOTT ROAD,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,4,110050023773,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0080154,,119  AMITY ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,3,110049508760,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0410384,,12 RAE PALMES ROAD - EAST HADDAM,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,17,110050001573,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0341314,,120 CLAPBOARD RIDGE ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049592687,,100000,FAIRFIELD,-72.746667
,1,,Y,CT,,$0,,CT1311074,,1217 QUEEN ST,,01,,Y,1,1,,,,,,__________VVV,,41.579784,State Centroid,1,,5,110049999409,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1311064,,1226-1234 QUEEN ST - STRIP MALL,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049999383,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1090104,,"123, 125, & 127 NORWICH ROAD",,01,,Y,0,1,,,,,,_VVVVVVVVSSVV,,41.579784,State Centroid,1,,23,110050004491,,100000,WINDHAM,-72.746667
,1,,Y,CT,,$0,,CT0189923,,125 COMMERCE DRIVE,,01,,Y,1,1,,,,,,VV_VVVVVVVVVV,,41.579784,State Centroid,1,,2,110049803370,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT1670173,,125-131 BRADLEY ROAD - WOODBRIDGE,,01,,N,0,1,,,,,,___VVV___VV__,,41.579784,State Centroid,0,,4,110049999953,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0979284,,"130 MT PLEASANT TAVERN, LLC (MCGUIRES)",,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049897368,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0970254,,133 MT PLEASANT ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110050002983,,100000,FAIRFIELD,-72.746667
,3,,Y,CT,,$0,,CT1390144,,1365 MOUNTAIN ROAD - SUFFIELD,,01,,Y,3,1,,,,,,VVVSSSVVVVVVV,,41.579784,State Centroid,1,,33,110050021784,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1099214,,137 NORWICH RD - VILLAGE COMMONS,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,4,110063335001,,100000,WINDHAM,-72.746667
,,,Y,CT,,$0,,CT0869104,,1434 ROUTE 85,,01,,N,0,1,,,,,,VVVVVV_______,,41.579784,State Centroid,0,,,110049617214,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0820284,,144 MERIDEN RD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,CT0820284,,100000,Middlesex,-72.746667
,,,Y,CT,,$0,,CT1085013,,"144 OXFORD ROAD, LLC",,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,4,110049957196,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0979393,,144 SUGAR STREET,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110050021454,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0869163,,1495 ROUTE 85,,01,,Y,0,1,,,,,,_________VVVV,,41.579784,State Centroid,1,,4,CT0869163,,100000,New London,-72.746667
,,,Y,CT,,$0,,CT0769113,,15 ORCHARD PARK INDUSTRIAL AREA,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049614075,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT1600044,,15 RIVER ROAD PLAZA,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,2,110050022319,,100000,TOLLAND,-72.746667
,,,Y,CT,,$0,,CT1300214,,1500-1514 SOUTHFORD ROAD,,01,,N,0,1,,,,,,__VV_________,,41.579784,State Centroid,0,,3,110049988625,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0105063,,"151 MAIN STREET, LLC.",,01,,N,0,1,,,,,,VVVVVVVVVV___,,41.579784,State Centroid,0,,3,110063356069,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0614104,,1564 SAYBROOK ROAD,,01,,Y,0,1,,,,,,__________VVV,,41.579784,State Centroid,1,,4,CT0614104,,100000,Middlesex,-72.746667
,1,,Y,CT,,$0,,CT1200084,,160 BAKER RD - ROXBURY,,01,,Y,1,1,,,,,,VVVV____VVVVV,,41.579784,State Centroid,1,,12,110063369938,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0970304,,160 SOUTH MAIN STREET - NEWTOWN,,01,,N,0,1,,,,,,_______SVVV__,,41.579784,State Centroid,0,,14,110049909916,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT1280154,,1610-1616 HOPMEADOW STREET,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049862626,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1200013,,162 BAKER ROAD,,01,,N,0,1,,,,,,VVVVVV_______,,41.579784,State Centroid,0,,2,110049933738,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT1050394,,"163 BOSTON POST ROAD, LLC - OLD LYME",,01,,N,0,1,,,,,,____VVVVV____,,41.579784,State Centroid,0,,6,110049995911,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0709234,,163 ROUTE 81,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110063359681,,100000,MIDDLESEX,-72.746667
,1,,Y,CT,,$0,,CT1680034,,1633 MAIN STREET - WOODBURY,,01,,N,1,0,,,,,,V____________,,41.579784,State Centroid,0,,5,110049863304,,100000,LITCHFIELD,-72.746667
,1,,Y,CT,,$0,,CT0121051,,166 & 180 BOSTON TURNPIKE,,01,,Y,1,1,,,,,,VVVVVVV___VVV,,41.579784,State Centroid,1,,10,110049656243,,100000,TOLLAND,-72.746667
,,,Y,CT,,$0,,CT1420144,,167 TOLLAND STAGE ROAD - TOLLAND,,01,,Y,0,1,,,,,,VVVVVVVSVVVVV,,41.579784,State Centroid,1,,2,110050000039,,100000,TOLLAND,-72.746667
,,,Y,CT,,$0,,CT1470044,,17 BEACH POND ROAD,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,4,110049842765,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0709204,,177 ROUTE 81,,01,,N,0,1,,,,,,VVVVVV_______,,41.579784,State Centroid,0,,,110049834140,,100000,MIDDLESEX,-72.746667
,1,,Y,CT,,$0,,CT0850064,,179 MAIN STREET - MONROE,,01,,Y,1,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,8,110049983292,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0180364,,18 OLD ROUTE 7,,01,,Y,0,1,,,,,,___VV___VVVVV,,41.579784,State Centroid,1,,2,110049772313,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0230044,,180 CHERRY BROOK ROAD - CANTON,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,2,110050034547,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0859084,,181 MAIN STREET,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049893139,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0709174,,183 ROUTE 81 LLC,,01,,Y,0,1,,,,,,_VVV___VVVVVV,,41.579784,State Centroid,1,,3,110049834042,,100000,MIDDLESEX,-72.746667
,1,,Y,CT,,$0,,CT0340234,,184 GREAT PLAIN ROAD,,01,,Y,1,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,20,110049839350,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT1620223,,185 TORRINGTON ROAD - LANSON DRIVE,,01,,N,0,1,,,,,,VV___________,,41.579784,State Centroid,0,,3,110050029704,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0990324,,1872 MIDDLETOWN AVENUE,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,3,110050005917,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0990054,,1874 MIDDLETOWN AVENUE,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,,110049858757,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0181104,,189 SPORTS CAFE,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,1,110049816384,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0230024,,192 ALBANY TURNPIKE - CANTON,,01,,Y,0,1,,,,,,________VVVVV,,41.579784,State Centroid,1,,4,110050034431,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0420554,,197 EAST HIGH STREET,,01,,N,0,1,,,,,,VVVVVVVVSVV__,,41.579784,State Centroid,0,,10,110049907543,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0781172,,1ST BAPTIST CHURCH,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049935905,,100000,TOLLAND,-72.746667
,,,Y,CT,,$0,,CT1170314,,2 LONG RIDGE ROAD,,01,,Y,0,1,,,,,,_______VVVVVV,,41.579784,State Centroid,1,,6,110049962536,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT1179124,,2 MAIN STREET,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,1,110049958453,,100000,FAIRFIELD,-72.746667
,2,,Y,CT,,$0,,CT0410494,,2 NORWICH ROAD,,01,,Y,2,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,20,110049894922,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0400034,,20 COPPER HILL ROAD,,01,,Y,0,1,,,,,,_____VVVVV_VV,,41.579784,State Centroid,1,,3,110049609642,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0210044,,200 ROUTE 7 NORTH,,01,,Y,0,1,,,,,,_____VVVVVVVV,,41.579784,State Centroid,1,,10,110049623733,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0614024,,201 SAYBROOK ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049942176,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0429213,,201 WEST HIGH STREET,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,CT0429213,,100000,Middlesex,-72.746667
,,,Y,CT,,$0,,CT0700174,,206 ROUTE 80,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049930982,,100000,MIDDLESEX,-72.746667
,1,,Y,CT,,$0,,CT0667014,,207 BIRGE PARK ROAD - HARWINTON,,01,,Y,1,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,8,110050028457,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT1020224,,207 PROV-N LONDON TNPK -  N STONINGTON,,01,,Y,0,1,,,,,,__VVVVVVVVVVV,,41.579784,State Centroid,1,,4,110049885969,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT1021094,,220 NORWICH / WESTERLY ROAD,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,3,110063374094,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0331124,,227 & 229 SHUNPIKE ROAD,,01,,Y,0,1,,,,,,__VV___VVVVVV,,41.579784,State Centroid,1,,8,110063360535,,100000,MIDDLESEX,-72.746667
,1,,Y,CT,,$0,,CT0769203,,227 HORSE POND ROAD - MADISON,,01,,Y,1,1,,,,,,VVVVVVVVVVVSV,,41.579784,State Centroid,1,,9,110049614271,,100000,NEW HAVEN,-72.746667
,1,,Y,CT,,$0,,CT0429154,,227 WEST HIGH STREET - E HAMPTON,,01,,Y,1,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,6,110051277836,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1080034,,231 OXFORD ROAD - OXFORD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049940668,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0600064,,2311 BOSTON POST ROAD - GUILFORD,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,1,110049662673,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0081114,,234 AMITY ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110051254254,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0240094,,237 WILLIMANTIC ROAD,,01,,N,0,1,,,,,,__________VV,,41.579784,State Centroid,0,,3,110049793407,,100000,WINDHAM,-72.746667
,,,Y,CT,,$0,,CT0380144,,238 MAIN STREET,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,,110049967611,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0859104,,241 ROOSEVELT DRIVE,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110063348863,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0915244,,249 ROUTE 39,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049951619,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0179044,,249 TERRYVILLE ROAD - BRISTOL,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,3,110049743033,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0310014,,25 KENT ROAD,,01,,Y,0,1,,,,,,V_VVVVVVVVVVV,,41.579784,State Centroid,1,,16,110049836497,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0910324,,25 OLD ROUTE 37,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,14,110049991489,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0440074,,250 BRADLEY STREET,,01,,Y,0,1,,,,,,VVVVVVVSVVVVV,,41.579784,State Centroid,1,,21,110063356443,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0210024,,251 ROUTE 7 S,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049623537,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT1220094,,254 TWIN LAKES ROAD - SALISBURY,,01,,Y,0,1,,,,,,VVVVSSVVVVVVV,,41.579784,State Centroid,1,,2,110049974658,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0420334,,26 EAST HIGH STREET,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,9,110050027181,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0530334,,260 ROUTE 32,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110064361140,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0700284,,260 ROUTE 80 - KILLINGWORTH,,01,,N,0,1,,,,,,VVVVVVVVV____,,41.579784,State Centroid,0,,10,110049931268,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1410304,,274 RIVERSIDE DRIVE - THOMPSON,,01,,Y,0,1,,,,,,________VVVVV,,41.579784,State Centroid,1,,4,110049856606,,100000,WINDHAM,-72.746667
,4,,Y,CT,,$0,,CT0660414,,"283 LITCHFIELD RD, LLC",,01,,N,4,1,,,,,,VVVV_________,,41.579784,State Centroid,0,,33,110050028439,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0970154,,286 SOUTH MAIN STREET,,01,,N,0,1,,,,,,_____VVVV_VV,,41.579784,State Centroid,0,,7,110049909275,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0189924,,292 CANDLEWOOD LAKE RD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,2,110049803405,,100000,FAIRFIELD,-72.746667
,1,,Y,CT,,$0,,CT1419074,,292 RIVERSIDE DRIVE - THOMPSON,,01,,Y,1,1,,,,,,___VVVVVVVVVV,,41.579784,State Centroid,1,,19,110049912001,,100000,WINDHAM,-72.746667
,,,Y,CT,,$0,,CT1170214,,296 ETHAN ALLEN HIGHWAY - REDDING,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,11,110050016004,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0231011,,298-302 ALBANY TURNPIKE,,01,,Y,0,1,,,,,,VVVVVVVVVVVSV,,41.579784,State Centroid,1,,6,110049992736,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0121064,,299 BOSTON TURNPIKE - PLAZA,,01,,Y,0,1,,,,,,___________VV,,41.579784,State Centroid,1,,6,110049656403,,100000,TOLLAND,-72.746667
,,,Y,CT,,$0,,CT0727094,,3 CENTER DRIVE,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110064360383,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0429143,,3 SMITH STREET,,01,,Y,0,1,,,,,,VVVVVV_VVVVVV,,41.579784,State Centroid,1,,4,110051277792,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1240054,,"30 GREAT HILL RD (FORMER, ALMOST FAMILY)",,01,,N,0,1,,,,,,________VVV__,,41.579784,State Centroid,0,,2,110049862519,,100000,,-72.746667
,,,Y,CT,,$0,,CT0969414,,300 KENT ROAD,,01,,Y,0,1,,,,,,__VVVVVVVVVVV,,41.579784,State Centroid,1,,7,CT0969414,,100000,Litchfield,-72.746667
,,,Y,CT,,$0,,CT0235074,,306 ALBANY TURNPIKE,,01,,N,0,1,,,,,,____VVVVVV___,,41.579784,State Centroid,0,,4,110049992825,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT1680124,,308 SHERMAN HILL ROAD,,01,,N,0,1,,,,,,VV___________,,41.579784,State Centroid,0,,1,110050007345,,100000,LITCHFIELD,-72.746667
,,,Y,CT,,$0,,CT0189993,,31 OLD ROUTE SEVEN,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,CT0189993,,100000,Fairfield,-72.746667
,,,Y,CT,,$0,,CT0230094,,310 ALBANY TURNPIKE,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,,110049936931,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0970314,,316 SOUTH MAIN STREET,,01,,N,0,1,,,,,,____VV____V__,,41.579784,State Centroid,0,,8,110049909952,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT1378084,,3175 GOLDSTAR HIGHWAY,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110063340950,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0410774,,32 MAIN STREET - EAST HADDAM,,01,,Y,0,1,,,,,,_VVVVVVVVVVVV,,41.579784,State Centroid,1,,11,110049752905,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0380264,,325 MAIN STREET,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049621361,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1059244,,34 LYME STREET,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,6,110063370249,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT1150134,,34 WATERBURY ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,1,110049888788,,100000,NEW HAVEN,-72.746667
,,,Y,CT,,$0,,CT0590234,,345 GOLD STAR HIGHWAY - GROTON,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049578621,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0420494,,36 EAST HIGH STREET - EAST HAMPTON,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,,110050001877,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0279033,,36 KILLINGWORTH TNPK-LANTERN SQ-CLINTON,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,7,110049921858,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1330044,,36 MAIN STREET,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,4,110049902343,,100000,NEW LONDON,-72.746667
,,,Y,CT,,$0,,CT0030314,,362 ASHFORD CTR RD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049673064,,100000,WINDHAM,-72.746667
,,,Y,CT,,$0,,CT0420144,,37 EAST HIGH STREET - E HAMPTON,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,19,110049610060,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1120034,,37 PUTNAM ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,2,110049929217,,100000,WINDHAM,-72.746667
,,,Y,CT,,$0,,CT0419214,,374 TOWN STREET,,01,,N,0,1,,,,,,__________V__,,41.579784,State Centroid,0,,2,110063337731,,100000,MIDDLESEX,-72.746667
,1,,Y,CT,,$0,,CT0410354,,381 TOWN STREET - EAST HADDAM,,01,,N,1,1,,,,,,______VV_____,,41.579784,State Centroid,0,,2,110049921082,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT1600224,,39 ADAMEC ROAD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,110049885362,,100000,TOLLAND,-72.746667
,,,Y,CT,,$0,,CT0189971,,39 HOP BROOK RD - APT COMPLEX,,01,,Y,0,1,,,,,,SSVVSSVVVVVVV,,41.579784,State Centroid,1,,41,110049803520,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0910054,,4 COTTON TAIL ROAD,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,7,110049969361,,100000,FAIRFIELD,-72.746667
,,,Y,CT,,$0,,CT0565063,,4 WEST GRANBY ROAD,,01,,Y,0,1,,,,,,VVVVVVVVVVVVV,,41.579784,State Centroid,1,,5,110049695488,,100000,HARTFORD,-72.746667
,,,Y,CT,,$0,,CT0610324,,40 SAYBROOK ROAD,,01,,Y,0,1,,,,,,VVVVV__VVVVVV,,41.579784,State Centroid,1,,6,110049778665,,100000,MIDDLESEX,-72.746667
,,,Y,CT,,$0,,CT0419234,,40 WILLIAM F. PALMER RD,,01,,N,0,0,,,,,,_____________,,41.579784,State Centroid,0,,,CT0419234,,100000,Middlesex,-72.746667
