FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,Score,SDWASystemTypes,SDWAInspections5yr,FacFIPSCode,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacMajorFlag,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,SDWAIDs,SDWA3yrComplQtrsHistory,FacPercentMinority,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,FacDerivedZip,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,1,,Y,TX,,$0,1,Non-Transient non-community system,,,,529 INDUSTRIAL DEVELOPMENT,,06,,Y,1,1,,,,,TX1013441,SSVVVVVVVVVVV,,,29.857273,County Centroid,1,,11,,110052676341,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,5TH STREET WATER SYSTEM,,06,,N,0,0,,,,,TX0790309,_____________,,,29.526602,County Centroid,0,,,,110049597575,,30000,FORT BEND,-95.771015
,2,,Y,TX,,$0,1,Non-Transient non-community system,,,,6711 HIGHWAY 332,,06,,N,2,1,,,,,TX0200630,SSSSVVVVVVV__,,,29.167818,County Centroid,0,,36,,110049661594,,30000,BRAZORIA,-95.434647
,,,Y,TX,,$0,1,Transient non-community system,,,,7-ELEVEN 36259,,06,,N,0,0,,,,,TX0460207,_____________,,,29.803019,County Centroid,0,,31,,110052896853,,30000,COMAL,-98.255201
,1,,Y,TX,,$0,1,Transient non-community system,,,,7-ELEVEN STORE 36525,,06,,Y,1,1,,,,,TX2350044,SSSVVVVVVVVVV,,,28.79637,County Centroid,1,,47,,110053013939,,30000,VICTORIA,-96.971198
,1,,Y,TX,,$0,1,Transient non-community system,,,,7-ELEVEN STORE 36551H,,06,,N,1,1,,,,,TX2350068,SV_____VVVVV,,,28.79637,County Centroid,0,,74,,110052872209,,30000,VICTORIA,-96.971198
,,,Y,TX,,$0,1,Community water system,,,,723 UTILITY,,06,,Y,0,1,,,,,TX0790425,______VVV___V,,,29.526602,County Centroid,1,,3,,110049034889,,30000,FORT BEND,-95.771015
,,,Y,TX,,$0,1,Transient non-community system,,,,786 TRUCK STOP 2,,06,,Y,0,1,,,,,TX2410077,___________VV,,,29.278481,County Centroid,1,,9,,TX2410077,,30000,Wharton,-96.229675
,,,Y,TX,,$0,1,Transient non-community system,,,,7E PROPERTY HOLDINGS,,06,,N,0,0,,,,,TX1700876,_____________,,,30.302364,County Centroid,0,,,,TX1700876,,30000,Montgomery,-95.503523
,,,Y,TX,,$0,1,Community water system,,,,84 WEST WSC,,06,,N,0,1,,,,,TX1470015,______VVV____,,,31.547543,County Centroid,0,,3,,110048820451,,30000,LIMESTONE,-96.593623
,,,Y,TX,,$0,1,Transient non-community system,,,,A & A STOP & SHOP,,06,,N,0,0,,,,,TX0200547,_____________,,,29.167818,County Centroid,0,,4,,110049700141,,30000,BRAZORIA,-95.434647
,,,Y,TX,,$0,1,Community water system,,,,A & P WSC PUMP 1,,06,,Y,0,1,,,,,TX1830017,VVVVVVVVVVVVV,,,32.163978,County Centroid,1,,9,,110048751702,,30000,PANOLA,-94.305156
,,,Y,TX,,$0,1,Community water system,,,,A & S WATER SERIVCES,,06,,N,0,0,,,,,TX1700891,_____________,,,30.302364,County Centroid,0,,,,TX1700891,,30000,Montgomery,-95.503523
,,,Y,TX,,$0,1,Transient non-community system,,,,A & V WATER HAULING,,06,,N,0,0,,,,,TX2490081,_____________,,,33.219095,County Centroid,0,,3,,110052831307,,30000,WISE,-97.653997
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,A PLACE TO GROW CHILD GUIDANCE CENTER,,06,,Y,0,1,,,,,TX0200526,_______VVVVVV,,,29.167818,County Centroid,1,,5,,110049934130,,30000,BRAZORIA,-95.434647
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,A YOUNG ADVENTURE DAY CARE CENTER,,06,,N,0,1,,,,,TX0790191,__________VVV,,,29.526602,County Centroid,0,,5,,110052972253,,30000,FORT BEND,-95.771015
48471,,,Y,TX,12040101,$0,1,Community water system,,48471,,A. J. BROWN WASTEWATER TREATMENT PLANT,77340,06,Y,Y,0,1,POINT WHERE SUBSTANCE IS RELEASED,HUNTSVILLE,,,TX2360001,_____________,19.902,120401010202,30.645159,INTERPOLATION-MAP,1,WALKER COUNTY,,77340,110000506382,1212 AVENUE M,50,WALKER,-95.553301
,,,Y,TX,,$0,1,Community water system,,,,ABLES SPRINGS WSC,,06,,N,0,1,,,,,TX1290010,VVV__________,,,32.598944,County Centroid,0,,6,,110048658644,,30000,KAUFMAN,-96.288378
,2,,Y,TX,,$0,1,Community water system,,,,ABRAXAS UTILITIES,,06,,Y,2,1,,,,,TX1840034,SSSSSSSSVVVVV,,,32.777096,County Centroid,1,,392,,110048915233,,30000,PARKER,-97.805905
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ACCELERATED PRODUCTION SYSTEMS TOMBALL,,06,,Y,0,1,,,,,TX1013012,VVVVVVVVVVVVV,,,29.857273,County Centroid,1,,6,,110052838097,,30000,HARRIS,-95.393037
48021,,,Y,TX,12090301,$0,1,Non-Transient non-community system,,48021,,ACME BRICK CO-ELGIN PLANT,78621,06,Y,Y,0,1,CENTER OF A FACILITY OR STATION,ELGIN,,,TX0110022,VVVVVVV______,53.12,120903010201,30.32903,ADDRESS MATCHING-HOUSE NUMBER,1,BASTROP COUNTY,15,78621,110007180709,1776 OLD MCDADE RD,99999999,BASTROP,-97.29207
48015,,,Y,TX,12070104,$0,1,Non-Transient non-community system,,48015,,ACME BRICK CO-SAN FELIPE PLANT,77474,06,Y,Y,0,1,CENTER OF A FACILITY OR STATION,SEALY,,,TX0080036,V______VVVVV,52.669,120701040304,29.82548,ADDRESS MATCHING-HOUSE NUMBER,1,AUSTIN COUNTY,10,77474,110017424027,6005 PETERS SAN FELIPE ROAD,99999999,AUSTIN,-96.13807
,,,Y,TX,,$0,1,Community water system,,,,ACORN VILLAGE MOBILE HOME PARK,,06,,Y,0,1,,,,,TX1012333,VVVVV_____VVV,,,29.857273,County Centroid,1,,2,,110048331177,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ACTON MUD,,06,,Y,0,1,,,,,TX1110007,VVSSSVVVVVVVV,,,32.430149,County Centroid,1,,7,,110048468154,,30000,HOOD,-97.831677
48221,,,Y,TX,12060201,$0,1,Community water system,,48221,,ACTON WATER ROYAL OAKS,76049,06,,N,0,0,CENTER OF A FACILITY OR STATION,GRANBURY,,,TX1110055,_____________,13.106,120602011208,32.44584,ADDRESS MATCHING-HOUSE NUMBER,0,HOOD COUNTY,,76049,110033320305,2618 W HIGHLAND DR,30,HOOD,-97.70228
,1,,Y,TX,,$0,1,Transient non-community system,,,,ACUFF STEAK HOUSE,,06,,Y,1,1,,,,,TX1520120,VSSSSSVVSSVVV,,,33.611469,County Centroid,1,,24,,110052860141,,30000,LUBBOCK,-101.819944
,,,Y,TX,,$0,1,Transient non-community system,,,,ADAMS PLAZA,,06,,Y,0,1,,,,,TX1012155,__VVVVVVVVVVV,,,29.857273,County Centroid,1,,6,,110052741654,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ADDICKS UTILITY DISTRICT,,06,,N,0,0,,,,,TX1011019,_____________,,,29.857273,County Centroid,0,,,,110048355249,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ADOBE ESTATES MOBILE HOME PARK,,06,,Y,0,1,,,,,TX1910003,VVVVVVVVVVVVV,,,34.962529,County Centroid,1,,9,,110048948029,,30000,RANDALL,-101.895547
,,,Y,TX,,$0,1,Transient non-community system,,,,ADOBE HACIENDA DANCE HALL,,06,,N,0,1,,,,,TX0710097,___VVVV______,,,31.766403,County Centroid,0,,7,,110049738343,,30000,EL PASO,-106.241391
,,,Y,TX,,$0,1,Transient non-community system,,,,ADOLPHS STORE,,06,,N,0,1,,,,,TX0100038,VVV__________,,,29.755748,County Centroid,0,,4,,110051886072,,30000,BANDERA,-99.260682
,2,,Y,TX,,$0,1,Community water system,,,,ADRIAN MUNICIPAL WATER SYSTEM,,06,,Y,2,1,,,,,TX1800003,SVVVVVVVVVVVV,,,35.401921,County Centroid,1,,85,,110048983187,,30000,OLDHAM,-102.59762
,,,Y,TX,,$0,1,Transient non-community system,,,,ADVANCED RV PARK,,06,,N,0,0,,,,,TX1013374,_____________,,,29.857273,County Centroid,0,,,,110052983330,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Transient non-community system,,,,ADVENTURE TEXAS RESORTS,,06,,N,0,1,,,,,TX2050076,______VVVVVVV,,,28.011782,County Centroid,0,,8,,110052995167,,30000,SAN PATRICIO,-97.517165
,2,,Y,TX,,$0,1,Transient non-community system,,,,ADVENTURES USA,,06,,N,2,1,,,,,TX1520163,SSVVVVVVVV___,,,33.611469,County Centroid,0,,47,,110052987149,,30000,LUBBOCK,-101.819944
,,,Y,TX,,$0,1,Community water system,,,,AERO VALLEY WATER SERVICE,,06,,Y,0,1,,,,,TX0610243,SSSSSSSSSSSSV,,,33.205005,County Centroid,1,,193,,110049749643,,30000,DENTON,-97.119046
,2,,Y,TX,,$0,1,Non-Transient non-community system,,,,AFFORDABLE RV STORAGE AND SHOPS,,06,,Y,2,1,,,,,TX1520279,VVVSSSSVVVVSV,,,33.611469,County Centroid,1,,88,,110063355417,,30000,LUBBOCK,-101.819944
,,,Y,TX,,$0,1,Community water system,,,,AFTON GROVE WSC,,06,,N,0,1,,,,,TX0370014,VVVVVVVV_____,,,31.843859,County Centroid,0,,37,,110049761619,,30000,CHEROKEE,-95.156504
,,,Y,TX,,$0,1,Community water system,,,,AFTON PARK WATER SYSTEM,,06,,N,0,1,,,,,TX1700147,___VV______VV,,,30.302364,County Centroid,0,,5,,110048993808,,30000,MONTGOMERY,-95.503523
,,,Y,TX,,$0,1,Transient non-community system,,,,AGAVE REAL,,06,,N,0,0,,,,,TX0790514,_____________,,,29.526602,County Centroid,0,,,,110053046841,,30000,FORT BEND,-95.771015
,,,Y,TX,,$0,1,Community water system,,,,AGNES SUBDIVISION,,06,,N,0,0,,,,,TX1840017,_____________,,,32.777096,County Centroid,0,,,,110048865885,,30000,PARKER,-97.805905
,,,Y,TX,,$0,1,Transient non-community system,,,,AGUA DULCE WATER DELIVERY,,06,,Y,0,1,,,,,TX1050119,____VVVVVSVSV,,,30.061225,County Centroid,1,,39,,110052864968,,30000,HAYS,-98.029267
,,,Y,TX,,$0,1,Community water system,,,,AGUA SUD,,06,,N,0,0,,,,,TX1080022,V____________,,,26.396384,County Centroid,0,,12,,110013243828,,30000,HIDALGO,-98.18099
,,,Y,TX,,$0,1,Transient non-community system,,,,AHMADIA MUSLIM COMMUNITY,,06,,N,0,0,,,,,TX1013314,V____________,,,29.857273,County Centroid,0,,4,,110052944622,,30000,HARRIS,-95.393037
48029,,,Y,TX,12100302,$0,1,Community water system,,48029,,AIR FORCE VILLAGE II,78245,06,,N,0,1,CENTER OF A FACILITY OR STATION,SAN ANTONIO,,,TX0150463,_________VVV,76.527,121003020503,29.38181,ADDRESS MATCHING-HOUSE NUMBER,0,BEXAR COUNTY,2,78245,110033327255,5100 JOHN D RYAN BLVD,30,BEXAR,-98.73626
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,AIR LIQUIDE LARGE INDUSTRIES US,,06,,N,0,1,,,,,TX1011467,VVVVVVVV_____,,,29.857273,County Centroid,0,,13,,110052618351,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,AIR PARK ESTATES,,06,,N,0,1,,,,,TX0430060,VVV____VV____,,,33.193885,County Centroid,0,,4,,110048907876,,30000,COLLIN,-96.578153
48201,,06/20/2018,Y,TX,12040104,"$24,082",1,Non-Transient non-community system,,48201,"$8,925",AIR PRODUCTS LLC,77571,06,Y,N,3,1,PLANT ENTRANCE (GENERAL),LA PORTE,Y,2,TX1011569,_____________,29.616,120401040706,29.701667,INTERPOLATION-PHOTO,0,HARRIS COUNTY,,77571,110000463622,10202 STRANG RD,25,HARRIS,-95.071944
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,AIRGAS SOUTHWEST LA PORTE,,06,,N,0,1,,,,,TX1013417,_________V___,,,29.857273,County Centroid,0,,5,,110052745053,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Transient non-community system,,,,AIRLINE FLEA MARKET,,06,,N,0,0,,,,,TX1012731,_____________,,,31.434703,State Centroid,0,,,,110052774734,,100000,,-99.281824
48329,,,Y,TX,12080005,$0,1,Community water system,,48329,,AIRLINE MOBILE HOME PARK,79706,06,,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,MIDLAND,,,TX1650003,VV_VV________,49.183,120800050602,31.947619,ADDRESS MATCHING-HOUSE NUMBER,0,MIDLAND COUNTY,5,79706,110048399434,7100 W HWY 80,50,MIDLAND,-102.168696
,,,Y,TX,,$0,1,Community water system,,,,AIRPORT HEIGHTS,,06,,N,0,0,,,,,TX1700006,_____________,,,30.302364,County Centroid,0,,,,110049583795,,30000,MONTGOMERY,-95.503523
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,AKZO NOBEL CHEMICALS DEER PARK,,06,,N,0,1,,,,,TX1012160,VVVVVVVV_V___,,,29.857273,County Centroid,0,,16,,110052841163,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,AKZO NOBEL SURFACE CHEMISTRY,,06,,N,0,1,,,,,TX0790413,VVV__________,,,29.526602,County Centroid,0,,3,,110049570193,,30000,FORT BEND,-95.771015
,,,Y,TX,,$0,1,Community water system,,,,AL LEONARD RANCH,,06,,Y,0,1,,,,,TX0210062,___________VV,,,30.656725,County Centroid,1,,1,,110049906624,,30000,BRAZOS,-96.302389
48373,,,Y,TX,12020006,$0,1,Community water system,,48373,,ALABAMA COUSHATTA INDIAN RESERVATION 1,77351,06,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,LIVINGSTON,,,061870043 TX1870043,____________U,79.683,120200060102,30.714132,ADDRESS MATCHING-HOUSE NUMBER,0,POLK COUNTY,,77351,110048903157,571 STATE PARK RD 56,50,POLK,-94.673519
48373,,,Y,TX,12020006,$0,1,Community water system,,48373,,ALABAMA COUSHATTA INDIAN RESERVATION 2,77351,06,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,LIVINGSTON,,,061870124 TX1870124,____________U,79.683,120200060102,30.714132,ADDRESS MATCHING-HOUSE NUMBER,0,POLK COUNTY,,77351,110048905663,571 STATE PARK RD 56,50,POLK,-94.673519
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ALAMO 1,,06,,N,0,1,,,,,TX0150091,_VV_VVVVVVVVV,,,29.448671,County Centroid,0,,27,,110049838002,,30000,BEXAR,-98.520147
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ALAMO CEMENT COMPANY,,06,,N,0,0,,,,,TX0150459,_____________,,,29.448671,County Centroid,0,,1,,110052766583,,30000,BEXAR,-98.520147
,,,Y,TX,,$0,1,Transient non-community system,,,,ALAMO FIESTA R V RESORT,,06,,N,0,0,,,,,TX1300024,_____________,,,29.944524,County Centroid,0,,,,110052866207,,30000,KENDALL,-98.711094
,,,Y,TX,,$0,1,Transient non-community system,,,,ALAMO LUMBER HWY 277 STORE,,06,,N,0,0,,,,,TX0640031,_____________,,,28.423587,County Centroid,0,,3,,110049721841,,30000,DIMMIT,-99.765871
,,,Y,TX,,$0,1,Transient non-community system,,,,ALAMO SPRINGS CAFE,,06,,Y,0,1,,,,,TX1300070,VVVVVVVVVVVVV,,,29.944524,County Centroid,1,,9,,110063344947,,30000,KENDALL,-98.711094
48215,,,Y,TX,12110208,$0,1,Community water system,,48215,,"ALAMO, CITY OF",78516,06,,Y,0,1,,ALAMO,,,TX1080001,VVVVVVVVVVVVV,91.178,121102080100,26.186522,,1,HIDALGO COUNTY,3,78516,110000916581,"14000F S TOWER RD, US 83 BUSS",17483,HIDALGO,-98.114167
,,,Y,TX,,$0,1,Transient non-community system,,,,ALANREED TRAVEL CENTER,,06,,N,0,1,,,,,TX0900030,VVVVVVVVVVVVV,,,35.402542,County Centroid,0,,20,,110052934839,,30000,GRAY,-100.812374
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ALBEMARLE HOUSTON PLANT,,06,,N,0,1,,,,,TX1011172,VVVVV_____VVV,,,29.857273,County Centroid,0,,5,,110052898888,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Transient non-community system,,,,ALBERT ICE HOUSE & DANCE HALL,,06,,Y,0,1,,,,,TX0860142,_______SSSVVV,,,30.32639,County Centroid,1,,10,,TX0860142,,30000,Gillespie,-98.942106
,1,,Y,TX,,$0,1,Community water system,,,,ALBURY MANOR UTILITY COMPANY,,06,,N,1,0,,,,,TX1012052,_____________,,,29.857273,County Centroid,0,,1,,110048320731,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Non-Transient non-community system,,48057,,ALCOA LANDFILL,77978,06,,Y,0,1,,POINT COMFORT,,,TX0290014,VVVVVVVVVVVVV,,,28.676567,Zip Code Centroid,1,CALHOUN COUNTY,12,,110010774411,POINT COMFORT PLANT,10000,CALHOUN,-96.554527
,,,Y,TX,,$0,1,Community water system,,,,ALCOA RAW WATER SOURCE,,06,,N,0,0,,,,,TX1660018,_____________,,,30.791242,County Centroid,0,,,,110048727525,,30000,MILAM,-96.984395
,,,Y,TX,,$0,1,Community water system,,,,ALDINE FOREST SUBDIVISION,,06,,N,0,0,,,,,TX1010410,_____________,,,29.857273,County Centroid,0,,,,110049805145,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ALDINE GARDENS MOBILE HOME PARK,,06,,N,0,0,,,,,TX1010825,_____________,,,29.857273,County Centroid,0,,3,,110049499351,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ALDINE ISD BILL J WILSON INTERMEDIATE,,06,,N,0,1,,,,,TX1012823,__VVVVV_VVV__,,,29.857273,County Centroid,0,,6,,110052591995,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ALDINE ISD GRACE RAYMOND ELEMENTARY SCHO,,06,,N,0,1,,,,,TX1010837,______VVVVV__,,,29.857273,County Centroid,0,,8,,110049499789,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Non-Transient non-community system,,,,ALDINE ISD MATTIE A TEAGUE MIDDLE SCHOOL,,06,,N,0,1,,,,,TX1010831,________VVV__,,,29.857273,County Centroid,0,,6,,110049499690,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ALDINE MEADOWS,,06,,N,0,0,,,,,TX1010092,_____________,,,29.857273,County Centroid,0,,,,110049531538,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ALDINE OAKS MHP,,06,,N,0,0,,,,,TX1010658,_____________,,,29.857273,County Centroid,0,,,,110012926405,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Community water system,,,,ALDINE VILLAGE SUBDIVISION,,06,,N,0,0,,,,,TX1010931,V____________,,,29.857273,County Centroid,0,,1,,110048852149,,30000,HARRIS,-95.393037
,1,,Y,TX,,$0,1,Community water system,,,,ALEDO MOBILE HOME PARK,,06,,Y,1,1,,,,,TX1840041,SVVVVV_____VV,,,32.777096,County Centroid,1,,24,,110048811194,,30000,PARKER,-97.805905
,,,Y,TX,,$0,1,Community water system,,,,ALFORD RENTALS,,06,,N,0,1,,,,,TX0720058,VVVVV___VVV__,,,32.238136,County Centroid,0,,7,,110063368680,,30000,ERATH,-98.222377
,,,Y,TX,,$0,1,Community water system,,,,ALICE ACRES MOBILE HOME SUBDIVISION,,06,,N,0,0,,,,,TX1011236,_____________,,,29.857273,County Centroid,0,,,,110048875936,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Transient non-community system,,,,ALL PURPOSE FUNERAL HOME,,06,,N,0,1,,,,,TX0790434,VVVVVVVVV____,,,29.526602,County Centroid,0,,3,,110053048304,,30000,FORT BEND,-95.771015
,,,Y,TX,,$0,1,Transient non-community system,,,,ALL SEASONS FOOD STORE,,06,,N,0,0,,,,,TX1013095,_____________,,,29.857273,County Centroid,0,,,,110052839979,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Transient non-community system,,,,ALL SEASONS FOOD STORE 2,,06,,N,0,0,,,,,TX1013082,_____________,,,29.857273,County Centroid,0,,,,110052829757,,30000,HARRIS,-95.393037
,,,Y,TX,,$0,1,Transient non-community system,,,,ALLENDALE BAPTIST CHURCH,,06,,Y,0,1,,,,,TX1700711,______VVVVVVV,,,30.302364,County Centroid,1,,22,,110063349087,,30000,MONTGOMERY,-95.503523
,,,Y,TX,,$0,1,Community water system,,,,ALLENDALE WATER SYSTEM,,06,,Y,0,1,,,,,TX1700187,__VVVVVVVVVVV,,,30.302364,County Centroid,1,,4,,110013222137,,30000,MONTGOMERY,-95.503523
