FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,SDWAInspections5yr,SDWAIDs,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacDerivedZip,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,FacFIPSCode,SDWA3yrComplQtrsHistory,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,RI,,$0,,RI2980152,,B & D FOOD MART (PREVIOUSLY COLONIAL MAR,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052480310,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2389713,,"B.I. NARRAGANSETT INN, INC., DBA NARRAGA",,01,,N,0,1,,,,,,VVVVVVV_____U,,41.597836,State Centroid,0,,16,110051867850,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2428717,,BACK IN THYME,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052470919,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2389715,,"BARRINGTON INN, THE",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110051867896,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980445,,BEACON FREE WILL BAPTIST CHURCH,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110063340237,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980379,,"BEAVER RIVER GOLF CLUB, INC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052533843,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2261720,,"BEL-AIR MOTOR INN, INC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052431640,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980079,,BELLA RESTAURANT,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,20,110051868109,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980148,,BELLEVUE HOUSE,,01,,Y,0,1,,,,,,_____VV____VU,,41.597836,State Centroid,1,,14,110051880372,,100000,WASHINGTON,-71.52529
,1,,Y,RI,,$0,,RI2980466,,BENOIT REALTY LLC DBA ANCHOR SUBARU,,01,,N,1,1,,,,,,_VV___SVVVV_U,,41.597836,State Centroid,0,,40,RI2980466,,100000,Providence,-71.52529
,,,Y,RI,,$0,,RI2000117,,BEST VALUE INN,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052664498,,100000,PROVIDENCE,-71.52529
44009,,,Y,RI,01090005,$0,,RI1000045,,BETHEL VILLAGE WATER ASSOCIATION,02804,01,02804,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,HOPKINTON,,,44009,___VV_VVVVVVU,010900050301,41.4315,ADDRESS MATCHING-HOUSE NUMBER,0,WASHINGTON COUNTY,10,110012958727,LYNN LANE,50,WASHINGTON,-71.79363
,,,Y,RI,,$0,,RI2051323,,BIG RIVER INN,,01,,N,0,0,,,,,,V___________U,,41.597836,State Centroid,0,,10,110052447152,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2000162,,BLACK WATER TAVERN,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052632399,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2389711,,BLOCK ISLAND AIRPORT OPERATIONS,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110051867805,,100000,WASHINGTON,-71.52529
44009,,,Y,RI,01090005,$0,,RI1858430,,BLOCK ISLAND WATER WORKS INC,02807,01,02807,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,NEW SHOREHAM,,,44009,VVV____VV__VU,010900050404,41.17324,ADDRESS MATCHING-HOUSE NUMBER,0,WASHINGTON COUNTY,17,110013042126,WATER STREET,50,WASHINGTON,-71.55846
,,,Y,RI,,$0,,RI2519415,,BLUE SHUTTERS,,01,,N,0,1,,,,,,______V_____U,,41.597836,State Centroid,0,,12,110051870356,,100000,WASHINGTON,-71.52529
44003,,,Y,RI,01090005,$0,,RI2814410,,BLUEBERRY HEIGHTS HOUSING COOPERATIVE CO,02817,01,02817,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,WEST GREENWICH,,,44003,______VVV___U,010900050101,41.61947,ADDRESS MATCHING-BLOCK FACE,0,KENT COUNTY,2,110013042992,BLUEBERRY HEIGHTS,1000,KENT,-71.67025
,,,Y,RI,,$0,,RI2674924,,BORDER HILL MOBILE HOME PARK  LIC. #36,02813,01,,N,0,0,,CHARLESTOWN,,,44009,____________U,,41.394395,Zip Code Centroid,0,WASHINGTON COUNTY,,110013042803,ROUTE 2,10000,WASHINGTON,-71.639645
,,,Y,RI,,$0,,RI2051319 RI2980254,,"BOWDISH LAKE CAMPING AREA, BROWN 1 & 2,",,01,,N,0,1,,GLOCESTER,,,,______V__V__U,,41.597836,State Centroid,0,,11,110052519912,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2051316,,BRANTALS RESTAURANT AND CATERING,,01,,N,0,1,,,,,,VVVVV_VVVV__U,,41.597836,State Centroid,0,,12,110051913088,,100000,NEWPORT,-71.52529
,,,Y,RI,,$0,,RI2980009,,"BRICK OVEN RESTAURANT, THE, INC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052448277,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2753324,,"BRIGGS BEACH, INC.",,01,,N,0,1,,,,,,______V_____U,,41.597836,State Centroid,0,,4,110052614257,,100000,NEWPORT,-71.52529
,,,Y,RI,,$0,,RI2980463,,BRIGGS-BOESCH FARM,,01,,N,0,1,,,,,,_____VV_____U,,41.597836,State Centroid,0,,4,RI2980463,,100000,Kent,-71.52529
,,,Y,RI,,$0,,RI1647515,,BRISTOL COUNTY WATER AUTHORITY,,01,,N,0,1,,WARREN,,,,______VV____U,,41.730165,Post Office Name Centroid,0,,7,110013041421,,20000,BRISTOL,-71.264318
,,,Y,RI,,$0,,RI2980341,,"BRONCO CROSSING, LLC",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052477556,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980311,,"BRUIN PLASTICS COMPANY, INC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052530891,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2973128,,BUCK HILL FAMILY CAMPGROUND,,01,,N,0,1,,,,,,_________V__U,,41.597836,State Centroid,0,,4,110052447857,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980299,,BUILDING #747 VICTORY HIGHWAY,,01,,N,0,1,,,,,,_______VV___U,,41.597836,State Centroid,0,,4,110052673629,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI1647523,,BURLINGAME PARK-PROSSER BEACH-PICNIC ARE,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110051867654,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1000005,,BURLINGAME RESERVATION-MAIN CAMP-LEGIONT,,01,,N,0,1,,,,,,_________V__U,,41.597836,State Centroid,0,,12,110052506418,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1900028,,BURRILLVILLE MIDDLE SCHOOL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110051869929,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2943217,,CADYS TAVERN,,01,,N,0,1,,,,,,___VVVVVVV__U,,41.597836,State Centroid,0,,14,110051866799,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2943216,,CAMP ALDERSGATE (RETREAT CENTER),,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052578359,,100000,PROVIDENCE,-71.52529
,1,,Y,RI,,$0,,RI2980241,,CAMP ALDERSGATE CAMPSITE/DINING HALL,,01,,N,1,1,,,,,,___VV____V__U,,41.597836,State Centroid,0,,34,110052671346,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2519429,,"CAMP AYOHO, INC.",,01,,N,0,1,,,,,,_VV_________U,,41.597836,State Centroid,0,,12,110052645232,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2943221,,CAMP COOKIE,,01,,Y,0,1,,,,,,_______VVV_VU,,41.597836,State Centroid,1,,4,110052642468,,100000,PROVIDENCE,-71.52529
44009,,,Y,RI,01090005,$0,,RI2980145,,CAMP E-HUN-TEE,02822,01,02822,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,EXETER,,,44009,______VV____U,010900050101,41.59766,ADDRESS MATCHING-HOUSE NUMBER,0,WASHINGTON COUNTY,2,110013043198,1 CAMP E-HUN-TEE PL,50,WASHINGTON,-71.71367
,,,Y,RI,,$0,1,RI2882118,,CAMP FULLER/YMCA CAMP FULLER,,01,,N,0,1,,,,,,_VV______VV_U,,41.597836,State Centroid,0,,35,110051908806,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2882119,,CAMP HOFFMAN,,01,,Y,0,1,,,,,,_______VVV_VU,,41.597836,State Centroid,1,,4,110051908824,,100000,WASHINGTON,-71.52529
,3,,Y,RI,,$0,,RI2980199,,CAMP JORI (FORMERLY CARDS CAMP),,01,,N,3,1,,,,,,___VVVVVV_VVU,,41.597836,State Centroid,0,,36,110052556854,,100000,WASHINGTON,-71.52529
,1,,Y,RI,,$0,,RI2980256,,CAMP KER-ANNA - CABIN,,01,,N,1,1,,,,,,___V________U,,41.597836,State Centroid,0,,8,110052575842,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2000062,,CAMP PONAGANSETT,,01,,N,0,1,,,,,,__VVVVV__VVVU,,41.597836,State Centroid,0,,22,110052614015,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980257,,"CAMP RUSSELL (CANOE HOUSE WELL), MALLARD",,01,,N,0,1,,,,,,_________V__U,,41.597836,State Centroid,0,,11,110052575860,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2000063,,CAMP RUSSELL-PUMP HOUSE   MALLARD SHORES,,01,,N,0,1,,,,,,_________V__U,,41.597836,State Centroid,0,,31,110052614033,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2674911,,CAMP WATCHAUG,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,4,110052546955,,100000,WASHINGTON,-71.52529
44009,,,Y,RI,01090005,$0,,RI1900053,,CANONCHET CLIFFS WATER ASSOCIATION INC.,02832,01,02832,Y,0,1,ENTRANCE POINT OF A FACILITY OR STATION,HOPKINTON,,,44009,___VVVVVVVVVU,010900050102,41.489968,ADDRESS MATCHING-HOUSE NUMBER,1,WASHINGTON COUNTY,38,110013042395,825 MAIN ST,50,WASHINGTON,-71.734739
,,,Y,RI,,$0,,RI1583823,,CAPTAIN ISAAC PAINE SCHOOL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052510092,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980309,,CAROUSEL MARKETPLACE,,01,,N,0,1,,,,,,____VV______U,,41.597836,State Centroid,0,,32,110052673754,,100000,WASHINGTON,-71.52529
44009,,,Y,RI,01090005,$0,,RI1000035,,CASTLE ROCK CONDOMINIUMS,02813,01,02813,N,0,1,ENTRANCE POINT OF A FACILITY OR STATION,CHARLESTOWN,,,44009,____VV____V_U,010900050403,41.39315,ADDRESS MATCHING-HOUSE NUMBER,0,WASHINGTON COUNTY,6,110013044525,1C W CASTLE WAY,50,WASHINGTON,-71.61848
,,,Y,RI,,$0,,RI1647512,,CENTRAL BEACH FIRE DISTRICT,,01,,N,0,1,,CHARLESTOWN,,,,____VVV_____U,,41.394395,Post Office Name Centroid,0,,5,110013041396,,20000,WASHINGTON,-71.639645
,,,Y,RI,,$0,,RI2980427,,CENTRAL COVENTRY PARK PAVILION,,01,,N,0,1,,,,,,_____VV_____U,,41.597836,State Centroid,0,,8,110052696356,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2980453,,CENTRE OF NEW ENGLAND BOULEVARD,,01,,Y,0,1,,,,,,__VV___SVVVVU,,41.597836,State Centroid,1,,27,110063347105,,100000,KENT,-71.52529
,1,,Y,RI,,$0,,RI2980452,,CENTRE OF NEW ENGLAND HOPKINS HILL RD,,01,,Y,1,1,,,,,,__VVVVVVVVVVU,,41.597836,State Centroid,1,,12,110063347114,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2980248,,CHAMPLIN SCOUT RESERVATION BSA - LOWER P,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052519814,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980249,,CHAMPLIN SCOUT RESERVATION BSA - UPPER P,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,4,110052519832,,100000,PROVIDENCE,-71.52529
,1,,Y,RI,,$0,,RI2973112,,"CHAMPLINS MARINA & RESORTS, INC.",,01,,N,1,1,,,,,,VVV_________U,,41.597836,State Centroid,0,,17,110052642609,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1858431,,"CHARBERT, INC., DIVISION OF NFA CORP.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052450003,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1592030,,CHARIHO REGIONAL HIGH SCHOOL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052624479,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980185,,CHARIHO REGIONAL MIDDLE SCHOOL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,1,110052556729,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980428,,CHARIHO SOUTHERN BAPTIST CHURCH,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052696383,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2519422,,CHARLESTOWN COMMONS (FORMERLY JOHN PAUL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,4,110051880247,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1647525,,CHARLESTOWN ELEMENTARY SCHOOL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,4,110051867681,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980416,,"CHARLESTOWN MINI-SUPER, INC.",,01,,Y,0,1,,,,,,__________VVU,,41.597836,State Centroid,1,,8,110052461634,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1900027,,CHARLESTOWN MUNICIPAL OFFICES,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052450281,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980421,,CHARLESTOWN POLICE STATION,,01,,N,0,1,,,,,,____VVVVV_VVU,,41.597836,State Centroid,0,,7,110052634903,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2000036,,CHARLESTOWN RATHSKELLER TAVERN INC.,,01,,N,0,1,,,,,,_________V__U,,41.597836,State Centroid,0,,3,110052546660,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980068,,"CHARLESTOWN VILLAGE,LLC/SIMPLE PLEASURES",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052432177,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980296,,"CHEPACHET PHARMACY, INC.",,01,,N,0,1,,,,,,_______VVVVVU,,41.597836,State Centroid,0,,4,110052526799,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980358,,CHEPACHET UNION CHURCH,,01,,N,0,1,,,,,,V_________V_U,,41.597836,State Centroid,0,,8,110052694919,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2943214,,CHESTERS INC.,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052578322,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2000111,,CHOPMIST HILL COMMUNITY CENTER,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052664416,,100000,PROVIDENCE,-71.52529
,2,,Y,RI,,$0,,RI2980017,,CHURCH OF THE HOLY SPIRIT,,01,,N,2,1,,,,,,__VV__VV____U,,41.597836,State Centroid,0,,14,110052580408,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980021,,"CINDYS DINER & RESTAURANT, INC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052580480,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980470,,CLARK MEMORIAL LIBRARY,,01,,N,0,1,,,,,,___VV_______U,,41.597836,State Centroid,0,,13,RI2980470,,100000,Washington,-71.52529
,,,Y,RI,,$0,,RI2980409,,"CLASSIC ACRES INC. DBA WOOD RIVER GOLF,",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,5,110052461359,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2980182,,"CLASSIC MOTOR LODGE, INC.",,01,,Y,0,1,,,,,,____VVV_VVVVU,,41.597836,State Centroid,1,,27,110052502207,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI1615611,,CLAYVILLE ELEMENTARY SCHOOL,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052564346,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980251,,COLWELLS CAMPGROUND - SERVICE BUILDING,,01,,N,0,1,,,,,,_VV_________U,,41.597836,State Centroid,0,,15,110052519878,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2755316,,"COMMONS LUNCH, INC.",,01,,Y,0,1,,,,,,___________VU,,41.597836,State Centroid,1,,9,110052504278,,100000,NEWPORT,-71.52529
,,,Y,RI,,$0,,RI2980366,,CONFREDA GREENHOUSES & FARMS,,01,,N,0,1,,,,,,________VVVVU,,41.597836,State Centroid,0,,18,110052703516,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980134,,"COOPER HILL OFFICE COMPLEX, LLC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052544314,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980026,,"CORNER BISTRO, LLC",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052580541,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2415418,,COUNTRY CHOWDER SHACK,,01,,N,0,1,,,,,,____VV___V__U,,41.597836,State Centroid,0,,8,110052652893,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980317,,"COUNTRY FOOD MART, LLC",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052531079,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI2973118,,COUNTRY VIEW GOLF CLUB,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052642681,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980032,,COVENTRY HOUSE OF PIZZA II,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,4,110051869091,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2051715,,"COVENTRY MENS CLUB, INC.",,01,,N,0,1,,,,,,_V_V________U,,41.597836,State Centroid,0,,25,110052580079,,100000,KENT,-71.52529
44003,,,Y,RI,01090004,$0,,RI1858433 RI1900003,,COVENTRY RI ARMY NATIONAL GUARD,02816,01,02816,Y,0,1,ENTRANCE POINT OF A FACILITY OR STATION,COVENTRY,,,44003,VVVVVVVVVVVVU,010900040602,41.716957,ADDRESS MATCHING-HOUSE NUMBER,1,KENT COUNTY,,110044868435,570 READ SCHOOL HOUSE ROAD,50,KENT,-71.600958
,,,Y,RI,,$0,,RI2000145,,CRANDAL HOUSE-SR. CITIZENS,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052577984,,100000,WASHINGTON,-71.52529
,,,Y,RI,,$0,,RI1000025,,CREST MFG CO,,01,,N,0,1,,,,,,____V__V____U,,41.597836,State Centroid,0,,6,110051882771,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980029,,"CROWTHERS RESTAURANT, INC.",,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,5,110051869037,,100000,NEWPORT,-71.52529
,,,Y,RI,,$0,,RI2980222,,CUMBERLAND FARMS STORE #1262 CHARLESTOWN,,01,,N,0,1,,,,,,____VVVVV___U,,41.597836,State Centroid,0,,2,110052614505,,100000,WASHINGTON,-71.52529
,1,,Y,RI,,$0,1,RI1647530,,"CUMBERLAND, TOWN OF",02864,01,,N,1,1,,CUMBERLAND,,,44007,___VVVVVV___U,,41.977583,Zip Code Centroid,0,PROVIDENCE COUNTY,22,110013041635,MULTI-SITE SYSTEM,10000,PROVIDENCE,-71.432554
,5,,Y,RI,,$0,,RI2980312,,D. B. MART #9,,01,,Y,5,1,,,,,,SVVVVVVVSSSSU,,41.597836,State Centroid,1,,64,110052530917,,100000,PROVIDENCE,-71.52529
,1,,Y,RI,,$0,,RI2000095,,"D.R.MOTEL ENTERPRISES,INC.(FORMERLY TRAV",,01,,N,1,1,,,,,,V__V______VVU,,41.597836,State Centroid,0,,31,110051908290,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980474,,DAEDALUS OFFICE PARK,,01,,N,0,1,,,,,,______V_____U,,41.597836,State Centroid,0,,4,RI2980474,,100000,Washington,-71.52529
,,,Y,RI,,$0,,RI2000139,,DANNYS AUCTION,,01,,N,0,1,,,,,,_____VV___VVU,,41.597836,State Centroid,0,,10,110052577868,,100000,PROVIDENCE,-71.52529
,,,Y,RI,,$0,,RI2980405,,DANS PLACE,,01,,N,0,1,,,,,,______V_____U,,41.597836,State Centroid,0,,4,110052461242,,100000,KENT,-71.52529
,,,Y,RI,,$0,,RI2519424,,"DAVIS MOBILE HOMES PARK, INC.",02814,01,,N,0,1,,GLOCESTER,,,44007,___VV_V_V___U,,41.896111,Zip Code Centroid,0,PROVIDENCE COUNTY,5,110013042590,WATER SUPPLY SYSTEM,10000,PROVIDENCE,-71.670617
,,,Y,RI,,$0,,RI2980132,,DELANO ISLAND WATER ASSOCIATION,,01,,N,0,0,,,,,,____________U,,41.597836,State Centroid,0,,,110052471758,,100000,NEWPORT,-71.52529
