EPARegion,SNC,SDWDateLastFeaEPA,SDWDateLastFea,SignificantDeficiencyCount,DfrUrl,PrimarySourceDesc,SDWAContaminants,SDWDateLastVisit,PWSTypeCode,CountiesServed,SDWDateLastIeaEPA,SiteVisits5yrInspections,Ifea,StateCode,SDWDateLastIeaSt,GwSwCode,IndianCountry,ZipCodesServed,LeadAndCopperViol,FIPSCodes,SDWDateLastVisitEPA,Viopaccr,Vioremain,MaxScore,QtrsWithVio,VioFlag,RulesVio,PWSTypeDesc,SDWDateLastVisitLocal,Viortcfea,CitiesServed,Sansurvey5yr,PbViol,Viofeanot,CuAle,PopulationServedCount,Rc350Viol,MrFlag,SDWAContaminantsInViol3yr,OwnerDesc,PbAle,SDWDateLastFeaSt,OwnerTypeCode,PWSId,PWSActivityDesc,HealthFlag,PWSName,SeriousViolator,SiteVisits5yrAll,SDWA3yrComplQtrsHistory,PrimarySourceCode,TRIbalFlag,RulesVio3yr,QtrsWithSNC,PWSActivityCode,FeaFlag,CurrVioFlag,Viortcnofea,CuViol,OtherFlag,IeaFlag,NewVioFlg,SNCFlag,SDWAContaminantsInCurViol,SDWDateLastIea,Insp5yrFlag,PnFlag,Feas,SDWDateLastVisitState,SiteVisits5yrOther
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602240,Ground water,,03/15/2017,CWS,Meade,,,,SD,08/01/2006,GW,N,"57718, 57769",,46093,,0,0,1,0,0,0,Community water system,,,"BLACK HAWK, PIEDMONT",2,,,,68,,No,,Private,,,P,SD4602240,Active,No,AUTUMN MEADOWS SANITARY DISTRICT,No,2,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,08/01/2006,1,No,,03/15/2017,2
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600031,Surface water purchased,,08/14/2018,CWS,Bon Homme,,,,SD,05/12/2010,SW,N,57315,,46009,,0,0,1,0,0,0,Community water system,,,AVON,2,,,,590,,No,,Local government,,,L,SD4600031,Active,No,AVON,No,2,_____________,SWP,0,0,0,A,0,0,,,No,0,No,0,,05/12/2010,1,No,,08/14/2018,2
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602122,Ground water,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule,08/30/2016,CWS,Pennington,,,1,SD,03/04/2014,GW,N,"57709, 57769",,46103,,5,0,1,0,0,0,Community water system,11/13/2013,,"PIEDMONT, RAPID CITY",1,,,,135,,No,,Private,,,P,SD4602122,Active,No,B & J MOBILE HOME PARK,No,1,_____________,GW,0,0,0,A,0,0,5,,No,1,No,0,,03/04/2014,1,No,,08/30/2016,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600032,Ground water purchased,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule,12/29/2015,CWS,Kingsbury,,,1,SD,03/04/2014,GW,N,57214,,46077,,5,0,1,0,0,0,Community water system,12/29/2015,,BADGER,1,,,,140,,No,,Local government,,,L,SD4600032,Active,No,BADGER,No,1,_____________,GWP,0,0,0,A,0,0,5,,No,1,No,0,,03/04/2014,1,No,,,1
08,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600646,Ground water,8000=Revised Total Coliform Rule,06/01/2017,TNCWS,Jackson,,,2,SD,06/13/2016,GW,N,57750,,46071,,6,0,1,2,1,0,Transient non-community system,,,INTERIOR,1,,,,183,,No,,Private,,,P,SD4600646,Active,No,BADLANDS/WHITE RIVER KOA KAMPGROUND,No,2,_VV__________,GW,0,1,0,A,0,0,6,,No,1,No,0,,06/13/2016,1,No,,06/01/2017,2
08,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600034,Ground water purchased,,04/20/2016,CWS,Minnehaha,,,,SD,09/27/2006,GW,N,57003,,46099,,0,0,1,0,0,0,Community water system,,,BALTIC,1,,,,1177,,No,,Local government,,,L,SD4600034,Active,No,BALTIC,No,1,_____________,GWP,0,0,0,A,0,0,,,No,0,No,0,,09/27/2006,1,No,,04/20/2016,1
08,In Violation,,01/11/2002,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600036,Ground water purchased,0999=Chlorine; 3100=Coliform (TCR); 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule,06/06/2018,CWS,Shannon,,,8,SD,08/07/2018,GW,N,"57551, 57716",,46113,,6,1,1,7,1,1,Community water system,06/08/2015,,"BATESLAND, MARTIN",2,,,,148,,Yes,0999=Chlorine; 8000=Revised Total Coliform Rule,Local government,,01/11/2002,L,SD4600036,Active,No,BATESLAND,No,2,__VV__VV__VVV,GWP,0,3,0,A,0,1,5,,No,1,No,0,,08/07/2018,1,No,,06/06/2018,2
08,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602334,Ground water,,11/02/2016,CWS,Meade,,,,SD,,GW,N,57785,,46093,,0,0,1,0,0,0,Community water system,,,STURGIS,1,,,,488,,No,,Private,,,P,SD4602334,Active,No,BEAR BUTTE VALLEY WATER,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,,1,No,,11/02/2016,1
08,No Violation,,08/20/2004,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600528,Ground water,,05/31/2018,TNCWS,Pennington,,,,SD,06/02/2010,GW,N,"57702, 57718",,46103,,0,0,1,0,0,0,Transient non-community system,,,"BLACK HAWK, RAPID CITY",1,,,,1021,,No,,Private,,08/20/2004,P,SD4600528,Active,No,BEAR COUNTRY USA,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,06/02/2010,1,No,,05/31/2018,1
08,No Violation,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600529,Ground water,1040=Nitrate; 3100=Coliform (TCR); 8000=Revised Total Coliform Rule,07/25/2018,TNCWS,Custer,,,6,SD,06/27/2018,GW,N,57730,,46033,,26,0,1,8,1,0,Transient non-community system,07/03/2013,,CUSTER,1,,,,400,,No,1040=Nitrate; 8000=Revised Total Coliform Rule,Private,,,P,SD4600529,Active,No,BEAVER LAKE CAMPGROUND,No,2,VVVVVV___VV__,GW,0,2,0,A,0,0,26,,No,1,No,0,,06/27/2018,1,No,,07/25/2018,2
08,No Violation,,,3,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600037,Ground water,5000=Lead and Copper Rule,06/06/2018,CWS,Butte,,,2,SD,03/16/2018,GW,N,57717,,46019,,1,0,1,4,1,0,Community water system,,,BELLE FOURCHE,2,,,,5594,,No,,Local government,,,L,SD4600037,Active,No,BELLE FOURCHE,No,3,_______VVVV__,GW,0,1,0,A,0,0,1,,No,1,No,0,,03/16/2018,1,No,,06/06/2018,3
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600386,Ground water purchased,,04/11/2017,CWS,Union,,,,SD,,GW,N,57004,,46127,,0,0,1,0,0,0,Community water system,,,BERESFORD,1,,,,2005,,No,,Local government,,,L,SD4600386,Active,No,BERESFORD,No,1,_____________,GWP,0,0,0,A,0,0,,,No,0,No,0,,,1,No,,04/11/2017,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600387,Ground water,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule,06/27/2018,CWS,Meade,,,1,SD,03/28/2017,GW,N,57785,,46093,,5,0,1,2,1,0,Community water system,,,STURGIS,2,,,,73,,No,,Private,,,P,SD4600387,Active,No,BESTGEN WATER COMPANY,No,2,____VV_______,GW,0,1,0,A,0,0,5,,No,1,No,0,,03/28/2017,1,No,,06/27/2018,2
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600100,Ground water,3100=Coliform (TCR); 8000=Revised Total Coliform Rule,07/13/2016,TNCWS,Custer,,,6,SD,02/05/2018,GW,N,57744,,46033,,3,0,1,5,1,0,Transient non-community system,,,HERMOSA,1,,,,25,,No,8000=Revised Total Coliform Rule,Private,,,P,SD4600100,Active,No,BHHEC-HILLSIDE LODGE,No,1,VV___VV_V____,GW,0,2,0,A,0,0,3,,No,1,No,0,,02/05/2018,1,No,,07/13/2016,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600095,Ground water,3100=Coliform (TCR); 8000=Revised Total Coliform Rule,07/27/2018,TNCWS,Custer,,,4,SD,02/05/2018,GW,N,57744,,46033,,7,0,1,4,1,0,Transient non-community system,,,HERMOSA,1,,,,25,,No,8000=Revised Total Coliform Rule,Private,,,P,SD4600095,Active,No,BHHEC-MAIN LODGE,No,3,V____VV_V____,GW,0,2,0,A,0,0,7,,No,1,No,0,,02/05/2018,1,No,,07/27/2018,3
10,In Violation,,,5,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101133,Ground water,"0700=Groundwater Rule; 0999=Chlorine; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1040=Nitrate; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 1094=Asbestos; 2378=1,2,4-Trichlorobenzene; 2380=cis-1,2-Dichloroethylene; 2955=Xylenes, Total; 2964=DICHLOROMETHANE; 2968=o-Dichlorobenzene; 2969=p-Dichlorobenzene; 2976=Vinyl chloride; 2977=1,1-Dichloroethylene; 2979=trans-1,2-Dichloroethylene; 2980=1,2-Dichloroethane; 2981=1,1,1-Trichloroethane; 2982=Carbon tetrachloride; 2983=1,2-Dichloropropane; 2984=Trichloroethylene; 2985=1,1,2-Trichloroethane; 2987=Tetrachloroethylene; 2989=CHLOROBENZENE; 2990=Benzene; 2991=Toluene; 2992=Ethylbenzene; 2996=Styrene; 3014=E. COLI; 3100=Coliform (TCR); 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 5000=Lead and Copper Rule; 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule",09/14/2016,CWS,,05/15/1997,,,SD,,GW,Y,,,46,09/14/2016,55,5,1,12,1,2,Community water system,,,,1,,,,75,,No,"0700=Groundwater Rule; 0999=Chlorine; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1040=Nitrate; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 1094=Asbestos; 2378=1,2,4-Trichlorobenzene; 2380=cis-1,2-Dichloroethylene; 2955=Xylenes, Total; 2964=DICHLOROMETHANE; 2968=o-Dichlorobenzene; 2969=p-Dichlorobenzene; 2976=Vinyl chloride; 2977=1,1-Dichloroethylene; 2979=trans-1,2-Dichloroethylene; 2980=1,2-Dichloroethane; 2981=1,1,1-Trichloroethane; 2982=Carbon tetrachloride; 2983=1,2-Dichloropropane; 2984=Trichloroethylene; 2985=1,1,2-Trichloroethane; 2987=Tetrachloroethylene; 2989=CHLOROBENZENE; 2990=Benzene; 2991=Toluene; 2992=Ethylbenzene; 2996=Styrene; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 8000=Revised Total Coliform Rule",Federal government,1,,F,104101133,Active,Yes,BIA CELILO VILLAGE,No,1,SVVSSSSSSSVVU,GW,0,11,8,A,0,1,50,,No,0,No,0,0700=Groundwater Rule,05/15/1997,1,No,,,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600426,Ground water,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule,06/30/2017,CWS,Lawrence,,,3,SD,04/05/2018,GW,N,57783,,46081,,15,0,1,2,1,0,Community water system,,,SPEARFISH,1,,,,75,,No,,Private,,,P,SD4600426,Active,No,BICENTENNIAL TRAILER COURT,No,1,________VV___,GW,0,1,0,A,0,0,15,,No,1,No,0,,04/05/2018,1,No,,06/30/2017,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690438,Ground water,,07/26/2018,CWS,,06/15/2012,,,SD,,GW,Y,,,46,07/26/2018,0,0,1,0,0,0,Community water system,,,,2,,,,80,,No,,Native American,,,N,084690438,Active,No,BIG BEND WATER SYSTEM,No,2,____________U,GW,1,0,0,A,0,0,,,No,0,No,0,,06/15/2012,1,No,,,2
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600532,Ground water,,09/05/2018,TNCWS,Custer,,,,SD,10/17/2007,GW,N,57730,,46033,,0,0,1,0,0,0,Transient non-community system,,,CUSTER,1,,,,111,,No,,Private,,,P,SD4600532,Active,No,BIG PINE CAMPGROUND,No,2,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,10/17/2007,1,No,,09/05/2018,2
08,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600429,Ground water,,10/11/2016,CWS,"Brookings, Lake, Moody",,,,SD,09/30/1981,GW,N,57024,,"46011, 46079, 46101",,0,0,1,0,0,0,Community water system,,,EGAN,1,,,,5337,,No,,Private,,,P,SD4600429,Active,No,BIG SIOUX COMMUNITY WATER SYSTEM,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,09/30/1981,1,No,,10/11/2016,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600007,Ground water purchased,3100=Coliform (TCR); 5000=Lead and Copper Rule,08/17/2017,CWS,Grant,,,3,SD,07/18/2018,GW,N,57216,,46051,,2,0,1,2,1,1,Community water system,08/17/2017,,BIG STONE CITY,2,,,,467,,No,5000=Lead and Copper Rule,Local government,,,L,SD4600007,Active,No,BIG STONE CITY,No,2,__________VV_,GWP,0,1,0,A,0,0,2,,No,1,No,0,5000=Lead and Copper Rule,07/18/2018,1,No,,09/30/2008,2
08,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600039,Surface water purchased,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule; 0999=Chlorine; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM; 8000=Revised Total Coliform Rule,07/21/2015,CWS,Perkins,,,11,SD,02/01/2017,SW,N,57620,,46105,,11,0,1,6,1,0,Community water system,05/21/2013,,BISON,1,,,,333,,No,0999=Chlorine; 8000=Revised Total Coliform Rule,Local government,,,L,SD4600039,Active,No,BISON,No,1,VVVVVV_______,SWP,0,3,0,A,0,0,11,,No,1,No,0,,02/01/2017,1,No,,07/21/2015,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602207,Ground water,7500=Public Notice,08/13/2018,TNCWS,Custer,,,1,SD,09/10/2014,GW,N,57718,,46033,,1,0,1,0,0,0,Transient non-community system,,,BLACK HAWK,1,,,,150,,No,,Private,,,P,SD4602207,Active,No,BJ'S HERMOSA,No,3,_____________,GW,0,0,0,A,0,0,1,,No,1,No,0,,09/10/2014,1,No,,08/13/2018,3
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600043,Ground water,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule; 3014=E. COLI; 3100=Coliform (TCR),03/20/2018,CWS,Meade,,,11,SD,03/15/2017,GW,N,57718,,46093,,11,0,1,2,1,0,Community water system,03/27/2012,,BLACK HAWK,2,,,,3750,,No,,Private,,,P,SD4600043,Active,No,BLACK HAWK WATER USER DISTRICT,No,2,____VV_______,GW,0,1,0,A,0,0,11,,No,1,No,0,,03/15/2017,1,No,,03/20/2018,2
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600906,Ground water,,03/29/2016,TNCWS,Pennington,,,,SD,10/03/2006,GW,N,57745,,46103,,0,0,1,0,0,0,Transient non-community system,03/29/2016,,HILL CITY,1,,,,59,,No,,Private,,,P,SD4600906,Active,No,BLACK HILLS CABINS AND MOTEL @ QUAIL,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,10/03/2006,1,No,,,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600595,Ground water,8000=Revised Total Coliform Rule,02/02/2018,TNCWS,Lawrence,,,1,SD,06/14/2016,GW,N,"57718, 57754",,46081,,1,0,1,1,1,0,Transient non-community system,02/28/2013,,"BLACK HAWK, LEAD",1,,,,150,,No,,Private,,,P,SD4600595,Active,No,BLACK HILLS CHAIRLIFT,No,1,_V___________,GW,0,1,0,A,0,0,1,,No,1,No,0,,06/14/2016,1,No,,02/02/2018,1
08,In Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602121,Ground water,0400=Stage 1 Disinfectants and Disinfection Byproducts Rule; 0999=Chlorine; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM; 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule,09/29/2015,NTNCWS,Pennington,,,9,SD,11/08/2016,GW,N,"57101, 57702, 57709",,46103,,9,1,1,11,1,1,Non-Transient non-community system,07/18/2012,,"RAPID CITY, SIOUX FALLS",1,,,,105,,Yes,0999=Chlorine; 2456=Total Haloacetic Acids (HAA5); 2950=TTHM; 8000=Revised Total Coliform Rule,Private,,,P,SD4602121,Active,No,BLACK HILLS CHILDREN'S HOME,No,1,__VVVVVVVVVVV,GW,0,4,0,A,0,1,8,,No,1,No,0,,11/08/2016,1,No,,09/29/2015,1
08,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602104,Ground water,,05/14/2014,TNCWS,Pennington,,,,SD,09/30/2008,GW,N,57709,,46103,,0,0,1,0,0,0,Transient non-community system,,,RAPID CITY,1,,,,150,,No,,Private,,,P,SD4602104,Active,No,BLACK HILLS MAZE,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,09/30/2008,1,No,,05/14/2014,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602227,Ground water,,09/13/2017,TNCWS,Meade,,,,SD,07/10/2008,GW,N,57785,,46093,,0,0,1,0,0,0,Transient non-community system,09/06/2012,,STURGIS,1,,,,30,,No,,Federal government,,,F,SD4602227,Active,No,BLACK HILLS NATIONAL CEMETERY,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,07/10/2008,1,No,,09/13/2017,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602144,Ground water,,09/18/2015,CWS,Butte,,,,SD,03/02/2001,GW,N,57717,,46019,,0,0,1,0,0,0,Community water system,06/25/2013,,BELLE FOURCHE,1,,,,0,,No,,Private,,,P,SD4602144,Active,No,"BLACK HILLS WATER DISTRIBUTION, LLC",No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,03/02/2001,1,No,,09/18/2015,1
08,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600324,Ground water,,04/10/2018,CWS,Meade,,,,SD,08/13/2003,GW,N,"57769, 57785",,46093,,0,0,1,0,0,0,Community water system,06/20/2012,,"PIEDMONT, STURGIS",1,,,,223,,No,,Private,,,P,SD4600324,Active,No,BLUCKSBERG MOUNTAIN #1,No,1,_____________,GW,0,0,0,A,0,0,,,No,0,No,0,,08/13/2003,1,No,,04/10/2018,1
