EPARegion,SNC,SDWDateLastFeaEPA,SDWDateLastFea,SignificantDeficiencyCount,DfrUrl,PrimarySourceDesc,SDWAContaminants,SDWDateLastVisit,PWSTypeCode,CountiesServed,SDWDateLastIeaEPA,SiteVisits5yrInspections,Ifea,StateCode,SDWDateLastIeaSt,GwSwCode,IndianCountry,ZipCodesServed,LeadAndCopperViol,FIPSCodes,SDWDateLastVisitEPA,Viopaccr,Vioremain,MaxScore,QtrsWithVio,VioFlag,RulesVio,PWSTypeDesc,SDWDateLastVisitLocal,Viortcfea,CitiesServed,Sansurvey5yr,PbViol,Viofeanot,CuAle,PopulationServedCount,Rc350Viol,MrFlag,SDWAContaminantsInViol3yr,OwnerDesc,PbAle,SDWDateLastFeaSt,OwnerTypeCode,PWSId,PWSActivityDesc,HealthFlag,PWSName,SeriousViolator,SiteVisits5yrAll,SDWA3yrComplQtrsHistory,PrimarySourceCode,TRIbalFlag,RulesVio3yr,QtrsWithSNC,PWSActivityCode,FeaFlag,CurrVioFlag,Viortcnofea,CuViol,OtherFlag,IeaFlag,NewVioFlg,SNCFlag,SDWAContaminantsInCurViol,SDWDateLastIea,Insp5yrFlag,PnFlag,Feas,SDWDateLastVisitState,SiteVisits5yrOther
05,In Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295207,Ground water,1040=Nitrate,06/07/2018,CWS,,,,,WI,,GW,Y,,,55,06/07/2018,5,5,1,5,1,1,Community water system,,,,3,,,,33,,Yes,1040=Nitrate,Native American,,,N,055295207,Active,No,BLACKWELL COMMUNITY,No,3,________VVVVV,GW,1,1,0,A,0,1,,,No,0,No,0,1040=Nitrate,,1,No,,,3
05,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594204,Ground water,"1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 1094=Asbestos; 3100=Coliform (TCR); 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule",08/25/2015,NTNCWS,,03/09/2015,,5,MN,,GW,Y,,,27,08/25/2015,3,0,1,2,1,0,Non-Transient non-community system,,,,1,,,,520,,No,8000=Revised Total Coliform Rule,Native American,,,N,050594204,Active,No,BUG O-NAY-GE-SHIG SCHOOL,No,1,_____VV______,GW,1,1,0,A,0,0,3,,No,1,No,0,,03/09/2015,1,No,,,1
05,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594212,Ground water,"1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 1094=Asbestos; 3100=Coliform (TCR); 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule",08/25/2015,NTNCWS,,03/09/2015,,5,MN,,GW,Y,,,27,08/25/2015,3,0,1,2,1,0,Non-Transient non-community system,,,,1,,,,260,,No,8000=Revised Total Coliform Rule,Native American,3,,N,050594212,Active,No,BUG SCHOOL - GYMNASIUM,No,1,_____VV______,GW,1,1,0,A,0,0,3,,No,1,No,0,,03/09/2015,1,No,,,1
05,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295205,Ground water,1036=Nickel; 8000=Revised Total Coliform Rule,06/06/2018,CWS,,04/26/2017,,6,WI,,GW,Y,,,55,06/06/2018,2,0,1,2,1,0,Community water system,,,,3,,,,1040,,No,8000=Revised Total Coliform Rule,Native American,,,N,055295205,Active,No,CARTER COMMUNITY,No,3,__VV_________,GW,1,1,0,A,0,0,2,,No,1,No,0,,04/26/2017,1,No,,,3
05,In Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294708,Ground water,"1040=Nitrate; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule",10/17/2018,CWS,,03/23/2018,,6,MN,,GW,Y,,,27,10/17/2018,8,5,1,12,1,1,Community water system,,,,3,,,,30,,Yes,"1040=Nitrate; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 8000=Revised Total Coliform Rule",Native American,1,,N,055294708,Active,No,CHIPPEWA RANCH,No,3,VVVVVV_VVVVVV,GW,1,4,0,A,0,1,3,,No,1,No,0,1040=Nitrate,03/23/2018,1,No,,,3
05,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593403,Ground water,5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule,08/16/2016,NTNCWS,,11/28/2017,,4,MI,,GW,Y,,,26,08/16/2016,3,0,1,4,1,0,Non-Transient non-community system,,,,1,,,,573,,No,8000=Revised Total Coliform Rule,Native American,,,N,050593403,Active,No,CHRISTMAS CASINO,No,1,_VVV___V_____,GW,1,2,0,A,0,0,3,,No,1,No,0,,11/28/2017,1,No,,,1
05,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294803,Ground water,"4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228)",07/10/2018,CWS,,01/31/2017,,2,MN,,GW,Y,,,27,07/10/2018,1,0,1,5,1,0,Community water system,,,,3,,,,156,,No,"4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228)",Native American,,,N,055294803,Active,No,DANIELSON PUMP HOUSE,No,3,VVVVV________,GW,1,1,0,A,0,0,1,,No,1,No,0,,01/31/2017,1,No,,,3
05,No Violation,,,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295310,Ground water,,09/18/2018,CWS,,01/25/2013,,,WI,,GW,Y,,,55,09/18/2018,0,0,1,0,0,0,Community water system,,,,3,,,,3030,,No,,Native American,,,N,055295310,Active,No,DRY TOWN,No,3,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,01/25/2013,1,No,,,3
05,No Violation,,,2,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293603,Ground water,,11/01/2017,CWS,,10/19/2006,,,MI,,GW,Y,,,26,11/01/2017,0,0,1,0,0,0,Community water system,,,,3,,,,5750,,No,,Native American,,,N,055293603,Active,No,EAST BAY WATER WORKS,No,3,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,10/19/2006,1,No,,,3
05,In Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294705,Ground water,"3100=Coliform (TCR); 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule",10/17/2018,CWS,,11/08/2018,,8,MN,,GW,Y,,,27,10/17/2018,10,1,1,12,1,1,Community water system,,,,3,,,,50,,Yes,"4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 5000=Lead and Copper Rule; 8000=Revised Total Coliform Rule",Native American,,,N,055294705,Active,No,ELBOW LAKE,No,3,VVVVVVVVVVVVV,GW,1,3,0,A,0,1,9,,No,1,No,0,5000=Lead and Copper Rule,11/08/2018,1,No,,,3
05,Serious Violator,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595512,Ground water,1040=Nitrate; 3100=Coliform (TCR); 8000=Revised Total Coliform Rule,05/19/2017,TNCWS,,11/08/2018,,3,WI,,GW,Y,,,55,05/19/2017,14,10,1,12,1,2,Transient non-community system,,,,1,,,,48,,Yes,1040=Nitrate; 8000=Revised Total Coliform Rule,Native American,,,N,050595512,Active,No,FORESTRY CENTER,Yes,1,VVVVVVVVVVVSV,GW,1,2,1,A,0,1,4,,No,1,No,1,1040=Nitrate,11/08/2018,1,No,,,1
05,In Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593910,Ground water,1040=Nitrate,08/09/2018,NTNCWS,,,,,MI,,GW,Y,,,26,08/09/2018,5,5,1,5,1,1,Non-Transient non-community system,,,,1,,,,2271,,Yes,1040=Nitrate,Native American,,,N,050593910,Active,No,FOUR WINDS DOWAGIAC,No,1,________VVVVV,GW,1,1,0,A,0,1,,,No,0,No,0,1040=Nitrate,,1,No,,,1
05,In Violation,,,4,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295104,Ground water,1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1040=Nitrate; 5000=Lead and Copper Rule,09/27/2018,CWS,,10/28/2016,,2,WI,,GW,Y,,,55,09/27/2018,6,5,1,10,1,2,Community water system,,,,3,,,,108,,Yes,1040=Nitrate; 5000=Lead and Copper Rule,Native American,,,N,055295104,Active,No,FRANKS FIELD,No,3,___VVVVVVVVVV,GW,1,2,0,A,0,1,1,,No,1,No,0,1040=Nitrate; 5000=Lead and Copper Rule,10/28/2016,1,No,,,3
05,In Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294101,Surface water,"0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule; 0999=Chlorine; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1040=Nitrate; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 1094=Asbestos; 2005=Endrin; 2010=BHC-GAMMA; 2015=Methoxychlor; 2020=Toxaphene; 2031=Dalapon; 2032=Diquat; 2033=Endothall; 2034=Glyphosate; 2035=Di(2-ethylhexyl) adipate; 2036=OXAMYL; 2037=Simazine; 2039=Di(2-ethylhexyl) phthalate; 2040=Picloram; 2041=Dinoseb; 2042=Hexachlorocyclopentadiene; 2043=Aldicarb sulfoxide; 2044=Aldicarb sulfone; 2046=Carbofuran; 2047=Aldicarb; 2050=Atrazine; 2051=LASSO; 2063=2,3,7,8-TCDD; 2065=Heptachlor; 2067=Heptachlor epoxide; 2105=2,4-D; 2110=2,4,5-TP; 2274=HEXACHLOROBENZENE; 2306=Benzo(a)pyrene; 2326=Pentachlorophenol; 2378=1,2,4-Trichlorobenzene; 2380=cis-1,2-Dichloroethylene; 2383=Total Polychlorinated Biphenyls (PCB); 2931=1,2-DIBROMO-3-CHLOROPROPANE; 2946=ETHYLENE DIBROMIDE; 2955=Xylenes, Total; 2959=Chlordane; 2964=DICHLOROMETHANE; 2968=o-Dichlorobenzene; 2969=p-Dichlorobenzene; 2976=Vinyl chloride; 2977=1,1-Dichloroethylene; 2979=trans-1,2-Dichloroethylene; 2980=1,2-Dichloroethane; 2981=1,1,1-Trichloroethane; 2982=Carbon tetrachloride; 2983=1,2-Dichloropropane; 2984=Trichloroethylene; 2985=1,1,2-Trichloroethane; 2987=Tetrachloroethylene; 2989=CHLOROBENZENE; 2990=Benzene; 2991=Toluene; 2992=Ethylbenzene; 2996=Styrene; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 8000=Revised Total Coliform Rule",07/10/2018,CWS,,12/19/2018,,25,MN,,SW,Y,,,27,07/10/2018,23,8,1,12,1,2,Community water system,,,,3,,,,820,,Yes,"0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule; 0999=Chlorine; 1005=Arsenic; 1010=Barium; 1015=Cadmium; 1020=Chromium; 1024=CYANIDE; 1025=Fluoride; 1035=Mercury; 1036=Nickel; 1040=Nitrate; 1045=Selenium; 1074=Antimony, Total; 1075=Beryllium, Total; 1085=Thallium, Total; 1094=Asbestos; 2005=Endrin; 2010=BHC-GAMMA; 2015=Methoxychlor; 2020=Toxaphene; 2031=Dalapon; 2032=Diquat; 2033=Endothall; 2034=Glyphosate; 2035=Di(2-ethylhexyl) adipate; 2036=OXAMYL; 2037=Simazine; 2039=Di(2-ethylhexyl) phthalate; 2040=Picloram; 2041=Dinoseb; 2042=Hexachlorocyclopentadiene; 2043=Aldicarb sulfoxide; 2044=Aldicarb sulfone; 2046=Carbofuran; 2047=Aldicarb; 2050=Atrazine; 2051=LASSO; 2063=2,3,7,8-TCDD; 2065=Heptachlor; 2067=Heptachlor epoxide; 2105=2,4-D; 2110=2,4,5-TP; 2274=HEXACHLOROBENZENE; 2306=Benzo(a)pyrene; 2326=Pentachlorophenol; 2378=1,2,4-Trichlorobenzene; 2380=cis-1,2-Dichloroethylene; 2383=Total Polychlorinated Biphenyls (PCB); 2931=1,2-DIBROMO-3-CHLOROPROPANE; 2946=ETHYLENE DIBROMIDE; 2955=Xylenes, Total; 2959=Chlordane; 2964=DICHLOROMETHANE; 2968=o-Dichlorobenzene; 2969=p-Dichlorobenzene; 2976=Vinyl chloride; 2977=1,1-Dichloroethylene; 2979=trans-1,2-Dichloroethylene; 2980=1,2-Dichloroethane; 2981=1,1,1-Trichloroethane; 2982=Carbon tetrachloride; 2983=1,2-Dichloropropane; 2984=Trichloroethylene; 2985=1,1,2-Trichloroethane; 2987=Tetrachloroethylene; 2989=CHLOROBENZENE; 2990=Benzene; 2991=Toluene; 2992=Ethylbenzene; 2996=Styrene; 4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 8000=Revised Total Coliform Rule",Native American,1,,N,055294101,Active,No,GRAND PORTAGE,No,3,VVVVVVVVVVVVV,SW,1,10,0,A,0,1,15,,No,1,No,0,0200=Surface Water Treatment Rule; 0300=Interim Enhanced Surfsce Water Treatment Rule,12/19/2018,1,No,,,3
05,No Violation,,,4,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293611,Ground water,,07/23/2018,CWS,,,,,MI,,GW,Y,,,26,07/23/2018,0,0,1,0,0,0,Community water system,,,,2,,,,4382,,No,,Native American,,,N,055293611,Active,No,HANNAHVILLE COMMUNITY,No,2,_____________,GW,1,0,0,A,0,0,,,No,0,No,0,,,1,No,,,2
05,No Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295902,Ground water,0999=Chlorine; 8000=Revised Total Coliform Rule,08/07/2018,CWS,,12/14/2017,,1,WI,,GW,Y,,,55,08/07/2018,2,0,1,1,1,0,Community water system,,,,3,,,,1143,,No,0999=Chlorine; 8000=Revised Total Coliform Rule,Native American,,,N,055295902,Active,No,HERTEL WEST,No,3,_______V_____,GW,1,2,0,A,0,0,2,,No,1,No,0,,12/14/2017,1,No,,,3
05,No Violation,,,,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293504,Ground water,"4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 5000=Lead and Copper Rule; 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule",10/15/2018,CWS,,09/13/2018,,5,MI,,GW,Y,,,26,10/15/2018,4,0,1,9,1,1,Community water system,,,,4,,,,240,,No,"4000=Gross Alpha, Excl. Radon and U; 4006=Combined Uranium; 4010=Combined Radium (-226 and -228); 7000=Consumer Confidence Rule; 8000=Revised Total Coliform Rule",Native American,,,N,055293504,Active,No,HESSEL,No,4,VVVVV__V__VVV,GW,1,4,0,A,0,0,4,,No,1,No,0,7000=Consumer Confidence Rule,09/13/2018,1,No,,,4
05,In Violation,,,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295706,Ground water,1040=Nitrate; 8000=Revised Total Coliform Rule,09/18/2018,CWS,,10/27/1997,,,WI,,GW,Y,,,55,09/18/2018,6,5,1,6,1,1,Community water system,,,,3,,,,63,,Yes,1040=Nitrate; 8000=Revised Total Coliform Rule,Native American,,,N,055295706,Active,No,HILLSIDE,No,3,__V_____VVVVV,GW,1,2,0,A,0,1,1,,No,0,No,0,1040=Nitrate,10/27/1997,1,No,,,3
