AMC/MIZPAH HUT,NH2597010,NH,Coos,,01,TNCWS,65,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2597010
AMERICAN LEGION POST 100,NH1859050,NH,Hillsborough,,01,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1859050
AMERICAN LEGION POST 105,NH1259030,NH,Rockingham,,01,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1259030
AMERICAN LEGION POST 34,NH1939020,NH,Rockingham,,01,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1939020
AMERICAN LEGION POST 65,NH2459020,NH,,,01,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2459020
AMERICAN LEGION POST 81,NH1199010,NH,Merrimack,,01,TNCWS,199,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1199010
AMERICAN TRADITIONAL DESIGNS,NH1796020,NH,Rockingham,,01,NTNCWS,24,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1796020
AMERICAS STONEHENGE,NH2057040,NH,Rockingham,,01,TNCWS,82,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2057040
AMES BROOK CAMPGROUND,NH0107010,NH,Grafton,,01,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0107010
AMES FARM INN,NH0888010,NH,Belknap,,01,TNCWS,88,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0888010
AMHERST BUSINESS CENTER,NH0076090,NH,Hillsborough,,01,NTNCWS,70,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0076090
AMHERST CHRISTIAN CHURCH,NH0075050,NH,Hillsborough,,01,NTNCWS,55,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0075050
AMHERST COLONIAL SHOP,NH0076080,NH,Hillsborough,,01,NTNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0076080
AMHERST COUNTRY CLUB,NH0077030,NH,Hillsborough,,01,TNCWS,180,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0077030
AMHERST COUNTRY CLUB POOL,NH0077040,NH,Hillsborough,,01,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0077040
AMHERST GARDENS,NH0073020,NH,Hillsborough,,01,CWS,132,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0073020
AMHERST MEDICAL CENTER,NH0075060,NH,Hillsborough,,01,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0075060
AMHERST MIDDLE SCHOOL,NH0075020,NH,Hillsborough,,01,NTNCWS,770,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0075020
AMHERST PLAZA,NH0078100,NH,Hillsborough,,01,TNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0078100
AMHERST PROFESSIONAL BLDG,NH0076120,NH,Hillsborough,,01,TNCWS,47,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0076120
AMHERST VILLAGE DISTRICT,NH0071010,NH,Hillsborough,,01,CWS,1080,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0071010
AMMONOOSUC INN,NH1368020,NH,Grafton,,01,TNCWS,52,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1368020
ANCHORAGE ON LAKE WINNISQUAM,NH2358030,NH,Belknap,,01,TNCWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2358030
ANDELLA HOMES,NH1712030,NH,Hillsborough,,01,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1712030
ANDERSONS MOBILE HOMES,NH1973070,NH,Rockingham,,01,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1973070
ANDOVER CONGREGATIONAL CHURCH,NH0085010,NH,Merrimack,,01,NTNCWS,24,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0085010
ANDOVER VILLAGE DIST,NH0081010,NH,Merrimack,,01,CWS,650,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0081010
ANDROSCOGGIN RANGER STATION,NH0926010,NH,Coos,,01,NTNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0926010
ANDYS DRIVE INN,NH1648010,NH,Hillsborough,,01,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1648010
ANGEL FOOD CAFE,NH1468070,NH,Carroll,,01,TNCWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1468070
ANGIES PIZZERIA,NH2308080,NH,Cheshire,,01,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2308080
ANGLE POND GROVE,NH2087010,NH,Rockingham,,01,TNCWS,140,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2087010
ANGWINS CAMP DRIFTWOOD,NH1907040,NH,Coos,,01,TNCWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1907040
ANHEUSER-BUSCH INC,NH1536010,NH,Hillsborough,,01,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1536010
ANIMAL RESCUE LEAGUE OF NH,NH0199060,NH,Hillsborough,,01,TNCWS,58,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0199060
ANNALEE CHUCKS CORNER,NH1526050,NH,Belknap,,01,NTNCWS,95,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1526050
ANNALEE/GIFT SHOP,NH1526040,NH,Belknap,,01,NTNCWS,16,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1526040
ANNIE OAKLEY MHP,NH0613010,NH,Rockingham,,01,CWS,127,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0613010
ANNIES OVERFLOW,NH1168160,NH,Grafton,,01,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1168160
ANNS COUNTRY CHARM,NH1658160,NH,Merrimack,,01,TNCWS,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1658160
ANNS LANDING,NH1272020,NH,Rockingham,,01,CWS,63,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1272020
ANTHONY FERROULO,NH0888016,NH,Belknap,,01,TNCWS,400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0888016
ANTHONY SHAYS,NH1727080,NH,Belknap,,01,TNCWS,186,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1727080
ANTRIM REST AREA,NH0099010,NH,Hillsborough,,01,TNCWS,500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0099010
ANTRIM SEWER AND WATER DEPT,NH0091010,NH,Hillsborough,,01,CWS,920,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0091010
AP DAILEY,NH2546020,NH,Rockingham,,01,NTNCWS,45,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2546020
APLLE HILL MUSIC INC,NH2267010,NH,Cheshire,,01,NP,90,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2267010
APOSTOLIC LUTHERAN CHURCH,NH1719040,NH,,,01,TNCWS,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1719040
APPLE HILL CTR/CHAMBER MUSIC,NH1637010,NH,Cheshire,,01,TNCWS,70,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1637010
APPLE HILL GOLF CLUB,NH0708020,NH,Rockingham,,01,TNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0708020
APPLEBROOK INN,NH1238140,NH,Coos,,01,TNCWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1238140
APPLECREST FARM ORCHARD,NH1048130,NH,Rockingham,,01,TNCWS,250,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1048130
APPLEKNOCKERS GEN STORE,NH2428030,NH,Grafton,,01,TNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH2428030
APPLESEED RESTAURANT,NH0278110,NH,Merrimack,,01,TNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0278110
APPLETON BUSINESS CENTER,NH1716060,NH,Hillsborough,,01,NTNCWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1716060
APPLETON ELEMENTARY SCH,NH1715030,NH,Hillsborough,,01,NTNCWS,202,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1715030
APPLETON GARDENS,NH1712010,NH,Hillsborough,,01,CWS,57,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1712010
APPLEWOOD FAMILY DENTISTRY,NH0159060,NH,Strafford,,01,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0159060
APPLEWOOD FAMILY DENTISTRY,NH0159040,NH,Strafford,,01,TNCWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0159040
APPLEWOOD LEARNING CENTER,NH1396010,NH,Rockingham,,01,NTNCWS,65,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1396010
APS PLAISTOW PIZZA CO,NH1938050,NH,Rockingham,,01,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1938050
AQUARION WATER/NH,NH1051010,NH,Rockingham,,01,CWS,18950,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1051010
ARCADIA CAMPGROUND,NH1617100,NH,Carroll,,01,TNCWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1617100
ARCADIA REC HALL,NH1617090,NH,Carroll,,01,TNCWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1617090
ARIANAS RESTAURANT,NH1838020,NH,Grafton,,01,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1838020
ARLBERG SKI AND SPORT SHOP,NH0888260,NH,,,01,NTNCWS,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0888260
ARMA APARTMENTS,NH1752010,NH,Rockingham,,01,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH1752010
ARMONT INN,NH0348120,NH,Grafton,,01,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0348120
AROMA JOES,NH0158210,NH,Strafford,,01,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=NH0158210
