BUG SCHOOL - GYMNASIUM,050594212,MN,,,05,NTNCWS,260,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594212
BUG VOCATIONAL,050594213,MN,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594213
BUG-O-NAY-GE-SHIG HIGH SCHOOL,050594214,MN,,,05,NTNCWS,260,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594214
CAMPGROUND,050593103,MI,,,05,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593103
CARTER COMMUNITY,055295205,WI,,,05,CWS,1040,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295205
CASINO,050593607,MI,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593607
CASINO & BINGO HALL,050595204,WI,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595204
CASS LAKE WEST,055294210,MN,,,05,CWS,64,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294210
CASS LAKE WEST SIDE ACRES,055294211,MN,,,05,CWS,140,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294211
CCC SITE #2,055295701,WI,,,05,CWS,494,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295701
CHIP-IN ISLAND RESORT & CASINO,050593609,MI,,,05,NTNCWS,2360,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593609
CHIPPEWA CORNERS CAFE,050595910,WI,,,05,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595910
CHIPPEWA RANCH,055294708,MN,,,05,CWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294708
CHRISTMAS CASINO,050593403,MI,,,05,NTNCWS,573,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593403
COMMUNITY APARTMENTS,055295002,WI,,,05,CWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295002
COMMUNITY BASED RESID.FACILITY,050595009,WI,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595009
COMMUNITY COLLEGE,050593104,MI,,,05,NTNCWS,400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593104
CONTRUCTION BUILDING,050595915,WI,,,05,NTNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595915
CONVENIENCE STORE,050595206,WI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595206
CORA HOUSE,055295702,WI,,,05,CWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295702
COUNTY K,055295306,WI,,,05,CWS,102,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295306
D RAINBOW BAR,050595509,WI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595509
DANBURY COMMUNITY BLDG,050595904,WI,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595904
DANIELSON PUMP HOUSE,055294803,MN,,,05,CWS,156,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294803
DIAPERVILLE,055295101,WI,,,05,CWS,77,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295101
DRY TOWN,055295310,WI,,,05,CWS,3030,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295310
EAST BAY WATER WORKS,055293603,MI,,,05,CWS,5750,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293603
ELBOW LAKE,055294705,MN,,,05,CWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294705
ELBOW LAKE COMMUNITY CENTER,050594703,MN,,,05,NTNCWS,55,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594703
ELBOW LAKE RECREATION CENTER,050594710,MN,,,05,NTNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594710
FDL GRADE SCHOOL,050594010,MN,,,05,NTNCWS,148,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594010
FENCE LAKE,055295405,WI,,,05,CWS,101,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295405
FOND DU LAC COMMUNITY CENTER,050594002,MN,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594002
FOND DU LAC FOODS,050594007,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594007
FOND DU LAC GYMNASIUM,050594008,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594008
FOND DU LAC RES BUSINESS COMM,050594005,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594005
FOND DU LAC RES BUSINESS COMM,050594006,MN,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594006
FORESTRY CENTER,050595512,WI,,,05,TNCWS,48,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595512
FORTUNE BAY CASINO,050594403,MN,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594403
FOUR WINDS DOWAGIAC,050593910,MI,,,05,NTNCWS,2271,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593910
FRANKS FIELD,055295104,WI,,,05,CWS,108,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295104
GAMING PALACE & DAY CARE,050593502,MI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593502
GEORGE PAMMONICUT,050595505,WI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595505
GRAND PORTAGE,055294101,MN,,,05,CWS,820,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294101
GRAND PORTAGE TRIBAL CENTER,050594101,MN,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594101
GRAND TRAVERSE BAND MOTEL,050593504,MI,,,05,TNCWS,97,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593504
GRAND TRAVERSE RESORT,055293602,MI,,,05,CWS,1750,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293602
GREAT LAKES TRIBAL BUILDING,050595101,WI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595101
GTB ADMINISTRATION BUILDING,050593505,MI,,,05,NTNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593505
GTB CLINIC & HEALTH CENTER,050593501,MI,,,05,NTNCWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593501
GTB ECONOMIC DEVELOPMENT AD.,050593508,MI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593508
GTB FISHERY CONSERVATION BLDG.,050593506,MI,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593506
GURNO LAKE,055295304,WI,,,05,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295304
HANNAHVILLE BINGO/TRIBAL ADM.,050593601,MI,,,05,NTNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593601
HANNAHVILLE COMMUNITY,055293611,MI,,,05,CWS,4382,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293611
HANNAHVILLE COMMUNITY,055293610,MI,,,05,CWS,210,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293610
HANNAHVILLE HEALTH CLINIC,050593602,MI,,,05,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593602
HANNAHVILLE SCHOOL,050593603,MI,,,05,NTNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593603
HEADSTART,050595918,WI,,,05,NTNCWS,45,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595918
HEADSTARTEVENSTART,050595205,WI,,,05,NTNCWS,90,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595205
HEALTH AND COMMUNITY CENTER,050593901,MI,,,05,NTNCWS,125,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593901
HERTEL WEST,055295902,WI,,,05,CWS,1143,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295902
HESSEL,055293504,MI,,,05,CWS,240,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293504
HILLSIDE,055295706,WI,,,05,CWS,63,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295706
HO CHUNK VILLAGE,055295013,WI,,,05,CWS,196,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295013
HO-CHUNK CASINO & BINGO,055195000,WI,,,05,NTNCWS,13000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055195000
HO-CHUNK CHE-NUNK,055295016,WI,,,05,CWS,130,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295016
HO-CHUNK NORTH,050595017,WI,,,05,TNCWS,160,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595017
HOLE IN THE WALL CASINO,050595911,WI,,,05,NTNCWS,1800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595911
HOLE IN THE WALL HOTEL,050595917,WI,,,05,TNCWS,66,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595917
IGNATIUS DOC QUADERER-MAINTNCE,055295303,WI,,,05,CWS,95,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295303
IGNATIUS DOC QUADERER-MAINTNCE,055295305,WI,,,05,CWS,95,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295305
IGNATIUS DOC QUADERER-MAINTNCE,055295309,WI,,,05,CWS,45,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295309
INDIAN BAY BINGO,050595914,WI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595914
INDIAN HEIGHTS,055295012,WI,,,05,CWS,120,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295012
INDIAN POINT,055294404,MN,,,05,CWS,67,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294404
INDIAN SPRINGS LODGE,050595203,WI,,,05,NTNCWS,42,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595203
INGER,055294204,MN,,,05,CWS,170,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294204
IRENE HOWELL-CHAIRPERSON,055294504,MN,,,05,CWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294504
JIJAK YOUTH CAMP,050593712,MI,,,05,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593712
JOHN PETERS,050595506,WI,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595506
KAWBAWGAM ROAD,055293303,MI,,,05,CWS,160,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293303
KESHENA,055295502,WI,,,05,CWS,3500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295502
KESHENA,055295508,WI,,,05,CWS,3960,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295508
KEWADIN CASINO,050593401,MI,,,05,NTNCWS,2640,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593401
KEWEENAW BAY INDIAN COMMUNITY,050593302,MI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593302
LAC COURTE OREILLES IGA,050595308,WI,,,05,NTNCWS,800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595308
LAC DU FLAMBEAU,055295401,WI,,,05,CWS,3400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295401
LAC DU FLAMBEAU TRIBAL CAMPGRD,050595401,WI,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595401
LCO BINGO PALACE,050595304,WI,,,05,NTNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595304
LCO CASINO,050595305,WI,,,05,NTNCWS,1900,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595305
LCO CASINO RV/CAMPING PARK,050595309,WI,,,05,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595309
LCO CLINIC,050595303,WI,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595303
LCO COLLEGE,050595306,WI,,,05,NTNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595306
LCO HIGH SCHOOL,050595302,WI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595302
LCO LODGE AND CONVENTION CENTER,050595307,WI,,,05,NTNCWS,782,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595307
LCO NORTH CHIEF ROAD,055295307,WI,,,05,CWS,113,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295307
LCO TRIBAL BUILDING,050595301,WI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595301
LEECH LAKE RBC,050594207,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594207
LEECH LAKE RBC,050294207,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050294207
LEELANAU SANDS CASINO,050593507,MI,,,05,NTNCWS,400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593507
LITTLE RIVER CASINO,050593701,MI,,,05,NTNCWS,3375,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593701
LITTLE RIVER TRIBAL WATER SYSTEM,055293702,MI,,,05,CWS,8189,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293702
LITTLE RIVER TRIBAL WATER SYSTEM,050593702,MI,,,05,NTNCWS,3415,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593702
LITTLE ROCK,055294604,MN,,,05,CWS,236,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294604
LITTLE ROCK COMMUNITY CENTER,050594603,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594603
LITTLE STAR CONVENIENCE STORE,050595012,WI,,,05,TNCWS,762,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595012
LITTLE TURTLE HERTEL EXPRESS,050595916,WI,,,05,NTNCWS,127,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595916
LOWER SIOUX,055294503,MN,,,05,CWS,3885,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294503
LUCKY  U ,050595705,WI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595705
MAEHNOWESEKIYAH,050595511,WI,,,05,NTNCWS,51,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595511
MANISTIQUE,055293501,MI,,,05,CWS,147,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293501
MANISTIQUE TRIBAL HEALTH CENTER,050593405,MI,,,05,NTNCWS,125,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593405
MAPLE PLAIN,055295901,WI,,,05,CWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295901
MATCH-E-BE-NASH-SHE-WISH,050593710,MI,,,05,NTNCWS,802,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593710
MC KENNA ROAD,055294501,MN,,,05,CWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294501
MENOMINEE CULTURAL MUSEUM,050595513,WI,,,05,TNCWS,53,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595513
MENOMINEE TRIBAL BINGO,050595510,WI,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595510
MIDDLE VILLAGE,055295507,WI,,,05,CWS,310,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295507
MILLE LACS RBC,050594307,MN,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594307
MILLE LACS RBC,050594306,MN,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594306
MISSION,055294212,MN,,,05,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294212
MISSION COMMUNITY CENTER,050594203,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594203
MOHICAN NORTH STAR CASINO,050595010,WI,,,05,NTNCWS,784,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595010
MOLE LAKE,055295601,WI,,,05,CWS,1104,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295601
MT. PLEASANT,055293201,MI,,,05,CWS,10198,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293201
MTIGWAAKIIS,055293802,MI,,,05,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293802
MUNISING TRIBAL CENTER,050593404,MI,,,05,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593404
NACOTTE,055295506,WI,,,05,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295506
NAYTAHWAUSH,055294701,MN,,,05,CWS,462,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294701
NEKOOSA,055295015,WI,,,05,CWS,1500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295015
NEOPIT,055295503,WI,,,05,CWS,1162,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295503
NEOPIT,055295510,WI,,,05,CWS,1162,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295510
NETT LAKE,055294401,MN,,,05,CWS,531,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294401
NETT LAKE JAIL,050594402,MN,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594402
NEW DAY TREATMENT CENTER,050593304,MI,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593304
NEW ODANAH,055295102,WI,,,05,CWS,2439,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295102
NEW POST,055295301,WI,,,05,CWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295301
NOONDAY MARKET,050593711,MI,,,05,TNCWS,520,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593711
NORBERT HILL CENTER,050595703,WI,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595703
NORTH STAR CASINO,050595007,WI,,,05,NTNCWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595007
NORTHERN LIGHTS CASINO,050594210,MN,,,05,NTNCWS,1650,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594210
NORTHERN LIGHTS DAY CARE,050594216,MN,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594216
NORTHSIDE,055294214,MN,,,05,CWS,2876,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294214
OAK POINT,055294207,MN,,,05,CWS,45,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294207
ODAWA CASINO,050593803,MI,,,05,NTNCWS,3475,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593803
ODAWA CASINO MACKINAW,050593805,MI,,,05,NTNCWS,220,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593805
ODAWA MACKINAW,050593804,MI,,,05,NTNCWS,625,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593804
ODENAANG,055293505,MI,,,05,CWS,126,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293505
OJIBWA II CASINO,050593303,MI,,,05,NTNCWS,940,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593303
OJIBWA TRAINING CENTER,050594709,MN,,,05,NTNCWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594709
OJIBWAY SCHOOL,050594001,MN,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594001
OJIBWAY TRIBAL CENTER,050593301,MI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050593301
OLD AGENCY,055294208,MN,,,05,CWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294208
OLD INDIAN VILLAGE,055295403,WI,,,05,CWS,68,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295403
ONEIDA #1 OR SITE #1,055295703,WI,,,05,CWS,3715,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295703
ONEIDA ONE STOP - HWY-54,050595704,WI,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595704
ONEIDA TRIBAL BUILDING,050595701,WI,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050595701
ONIGUM COMMUNITY CENTER,050594206,MN,,,05,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594206
ONIGUM HEAD START,050594221,MN,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594221
ONIGUM HEAD START SCHOOL,050594201,MN,,,05,NTNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594201
ORCOA,055295707,WI,,,05,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295707
ORT COMMUNITY,055295204,WI,,,05,CWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055295204
PALACE CASINO,050594208,MN,,,05,NTNCWS,2100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594208
PALACE DAY CARE,050594217,MN,,,05,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594217
PALACE HOTEL,050594218,MN,,,05,NTNCWS,176,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594218
PALMQUIST,055294405,MN,,,05,CWS,137,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294405
PALMQUIST,055294403,MN,,,05,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294403
PESHAWBESTOWN,055293601,MI,,,05,CWS,2135,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293601
PINE ACRES,055294213,MN,,,05,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294213
PINE BEND - WHT EARTH TRIB'L,055294707,MN,,,05,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294707
PINE CREEK RESERVATION,055293901,MI,,,05,CWS,170,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055293901
PINE POINT EXPERIMENTAL SCHOOL,050594702,MN,,,05,NTNCWS,125,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594702
PINE POINT HEAD START,050594708,MN,,,05,NTNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594708
PLANTATION,055294205,MN,,,05,CWS,105,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294205
PONEMAH,055294603,MN,,,05,CWS,371,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294603
PONSFORD/PINE POINT,055294702,MN,,,05,CWS,70,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294702
PRAIRIE ISLAND,055294502,MN,,,05,CWS,5728,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=055294502
PRAIRIE ISLAND TRIBAL BINGO,050594502,MN,,,05,TNCWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=050594502
