A ALLUM - OWNER,SC1160009,SC,Cherokee,,04,TNCWS,12,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1160009
A B DAILEY,SC1630001,SC,Lee,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1630001
A BRYNGLESON,SC0850012,SC,Berkeley,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0850012
A D  HARE WATERWORKS INC,SC0810005,SC,Berkeley,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0810005
A DOMES,SC1670209,SC,Lee,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1670209
A E MITCHELL JR,SC0470225,SC,Beaufort,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0470225
A H BAKER,SC4660056,SC,York,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4660056
A L BENNETT,SC0760056,SC,Chesterfield,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0760056
A L SMOAKS,SC1570101,SC,Lancaster,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1570101
A L SMOAKS,SC1570103,SC,Lancaster,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1570103
A L SMOAKS,SC1570108,SC,Lancaster,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1570108
A LACHICOTTE,SC2270212,SC,Sumter,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2270212
A LUIZ,SC3070206,SC,Laurens,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3070206
A MCLAIN,SC1370204,SC,Hampton,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1370204
A PARROTT,SC2160042,SC,,,04,CWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2160042
A PLACE IN THE WOODS (0872010),SC0872010,SC,Berkeley,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0872010
A PODMORE,SC3610003,SC,Newberry,,04,CWS,1420,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3610003
A R JEFFRIES,SC3570653,SC,Richland,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3570653
A R JEFFRIES,SC3570655,SC,McCormick,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3570655
A T BRYNGLESON DIR,SC0850010,SC,Berkeley,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0850010
A&J TRAILER PARK,SC4360020,SC,Sumter,,04,CWS,74,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4360020
A&K RESTAURANT,SC3572000,SC,,,04,TNCWS,24,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3572000
A&L 5 MHP (2160122),SC2160122,SC,Florence,,04,CWS,16,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2160122
A&T QUIK STOP INC (3170900),SC3170900,SC,Lee,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3170900
AAA CHASEHUNT FARMS (3250104),SC3250104,SC,Lexington,,04,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250104
AAA HILTON SOUND (SC3250024),SC3250024,SC,Lexington,,04,CWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250024
AAA LAKE PRINCETON WATER CO (3250046),SC3250046,SC,Lexington,,04,CWS,17,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250046
AAA LAKESIDE FOREST 2 (3250030),SC3250030,SC,Lexington,,04,CWS,43,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250030
AAA LANDS POINT S/D (SC4050004),SC4050004,SC,Richland,,04,CWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4050004
AAA LOVE VALLEY S/D (4050020),SC4050020,SC,Richland,,04,CWS,24,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4050020
AAA MURRAY HILL ESTATES (3250014),SC3250014,SC,Lexington,,04,CWS,134,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250014
AAA PERRY WATER SYSTEM (4150007),SC4150007,SC,Saluda,,04,CWS,88,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4150007
AAA RAPHA RESIDENTIAL CARE (3270011),SC3270011,SC,Lexington,,04,CWS,69,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3270011
AAA RIDGE POINT S/D (3250105),SC3250105,SC,Lexington,,04,CWS,85,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250105
AAA ROCKFORD PLACE-CHARWOOD (3250099),SC3250099,SC,Lexington,,04,CWS,20,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250099
AAA SHEALY ESTATES III (3250102),SC3250102,SC,Lexington,,04,CWS,34,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250102
AAA WILD MEADOWS S/D (SC3250097),SC3250097,SC,Lexington,,04,CWS,878,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250097
AAA/FAIRLAWN S/D,SC4050009,SC,Richland,,04,CWS,84,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4050009
AAA/MALLARD BAY,SC3250059,SC,Lexington,,04,CWS,61,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250059
ABBE STEAK HOUSE,SC0170203,SC,Abbeville,,04,TNCWS,5,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0170203
ABBEVILLE CITY OF (0110001),SC0110001,SC,Abbeville,,04,CWS,5372,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0110001
ABBEVILLE HOUSING AUTHORITY (0170300),SC0170300,SC,Abbeville,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0170300
ABE'S RESTAURANT,SC0770228,SC,Beaufort,,04,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0770228
ABRAMS T P,SC2660005,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2660005
ACAPULCO USA CAMPGROUND (3250053),SC3250053,SC,Lexington,,04,TNCWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250053
ACME NAMEPLATE,SC1230002,SC,Chester,,04,TNCWS,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1230002
ACROSS THE BORDER,SC4670937,SC,York,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4670937
ACTIVE MFG CO,SC3230024,SC,Lexington,,04,TNCWS,7,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3230024
ACTIVE SCE&G DISTRIBUTION CTR,SC0270904,SC,Aiken,,04,NTNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0270904
AD HARE WATERWORKS INC,SC0850001,SC,Berkeley,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0850001
ADAMS LANDING,SC1470860,SC,Clarendon,,04,TNCWS,5,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1470860
ADAMS RUN CIVIC CENTER (SC1070148),SC1070148,SC,Charleston,,04,NTNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1070148
ADAMSVILLE SCHOOL,SC3470104,SC,Marion,,04,NTNCWS,296,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3470104
ADNAH HILLS MHP (SC4660115),SC4660115,SC,York,,04,CWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4660115
AF&F INC,SC3630002,SC,Newberry,,04,NTNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3630002
AFFORDABLE H2O,SC2680155,SC,Horry,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680155
AFTER SCHOOL/SUMMER FUN,SC1870112,SC,Dorchester,,04,NTNCWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1870112
AGAPE CHRISTIAN SCHOOL,SC0770111,SC,Beaufort,,04,NTNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0770111
AGNES MAJOR CENTER (0770903),SC0770903,SC,Beaufort,,04,TNCWS,23,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0770903
AHLSTROM NONWOVENS (2830003),SC2830003,SC,Kershaw,,04,NTNCWS,350,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2830003
AIKEN CITY OF (0210001),SC0210001,SC,Aiken,,04,CWS,42286,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0210001
AIKEN GYMNASTICS (0270104),SC0270104,SC,Aiken,,04,TNCWS,15,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0270104
AIKEN-VALE SVC C CITY OF (0250009),SC0250009,SC,Aiken,,04,CWS,145,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0250009
AIRPORT ESTATES,SC0660001,SC,Cherokee,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0660001
AIRPORT GRILL,SC1070245,SC,Charleston,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1070245
AIRPORT MHP (3260094),SC3260094,SC,Lexington,,04,CWS,14,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3260094
AIRPORT TP,SC1660034,SC,Lee,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1660034
AL'S SEAFOOD,SC0872001,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0872001
ALBANY INTERNATIONAL (0830001),SC0830001,SC,Berkeley,,04,NTNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0830001
ALBENE PARK S/D (4050007),SC4050007,SC,Richland,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4050007
ALBERT GARY MGR,SC0260030,SC,Aiken,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0260030
ALCOLU WATER SYSTEM (1410001),SC1410001,SC,Clarendon,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1410001
ALICE KRALY,SC0370402,SC,Bamberg,,04,TNCWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0370402
ALL GODS CHILDREN DAYCARE (4070131),SC4070131,SC,Richland,,04,NTNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4070131
ALLEN MHP,SC0760032,SC,Chesterfield,,04,CWS,8,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0760032
ALLENDALE INDUSTRIAL PARK (0320002),SC0320002,SC,Allendale,,04,CWS,2270,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0320002
ALLENDALE OSB PLANT (0330005),SC0330005,SC,Allendale,,04,NTNCWS,137,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0330005
ALLENDALE TOWN OF (0310001),SC0310001,SC,Allendale,,04,CWS,3882,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0310001
ALLENDALE WELCOME CENTER,SC0370625,SC,Allendale,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0370625
ALLIGATOR RURAL WATER (1320004),SC1320004,SC,Chesterfield,,04,CWS,4147,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1320004
ALLSTAR SPORTS BAR & GRILL (SC0870275),SC0870275,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0870275
ALLYSON BROOKE INC (0130004),SC0130004,SC,Abbeville,,04,NTNCWS,15,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0130004
ALPINE ACRES,SC4060049,SC,Richland,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4060049
ALPINE FOREST MHP,SC4060017,SC,Richland,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4060017
ALPINE SPRING WATER CO,SC4080000,SC,Richland,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4080000
ALS MHP,SC3260062,SC,Lexington,,04,CWS,56,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3260062
ALSTON TR PARK,SC0760021,SC,Chesterfield,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0760021
ALTAMONT FOREST,SC2350017,SC,Greenville,,04,CWS,62,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2350017
ALTMAN AND SON,SC0830021,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0830021
ALTON THOMAS,SC4580002,SC,Williamsburg,,04,TNCWS,2600,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4580002
ALVIN ONE STOP (0872031),SC0872031,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0872031
AM BLOUNT  COTTAGES (3870419),SC3870419,SC,Orangeburg,,04,TNCWS,21,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3870419
AM BLOUNT MHP (3860005),SC3860005,SC,Orangeburg,,04,TNCWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3860005
AM PM QUICK STOP (4070940),SC4070940,SC,Richland,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4070940
AME INC (4630048),SC4630048,SC,York,,04,TNCWS,15,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4630048
AMERICAN GOLF CORP,SC2670877,SC,Horry,,04,TNCWS,220,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2670877
AMERICAN MH PLAZA (4360012),SC4360012,SC,Sumter,,04,CWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4360012
AMERICAN-HEARTH INN,SC0270408,SC,Aiken,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0270408
AMI KIDS-BEAUFORT (0770050),SC0770050,SC,Beaufort,,04,TNCWS,64,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0770050
AMI KIDS-GEORGETOWN (2270906),SC2270906,SC,Georgetown,,04,TNCWS,64,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2270906
AMICKS FERRY WTR SYSTEM (3250077),SC3250077,SC,Lexington,,04,CWS,3655,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3250077
AMICKS POULTRY,SC4130802,SC,Saluda,,04,NTNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4130802
ANCHOR CAFE,SC1070252,SC,Charleston,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1070252
ANCHOR INN REST,SC2270205,SC,Sumter,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2270205
ANCHOR TRAILER PARK,SC4260001,SC,Spartanburg,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4260001
ANCHOR TRAILER PARK (4270801),SC4270801,SC,Spartanburg,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4270801
ANDERSON CITY P,SC0470906,SC,Anderson,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0470906
ANDERSON MHP (3260001),SC3260001,SC,,,04,CWS,15,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC3260001
ANDERSON MOTEL,SC0470404,SC,Anderson,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0470404
ANDERSON REGIONAL JOINT WS (SC0420011),SC0420011,SC,Anderson,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0420011
ANDERSON SKATE,SC2670903,SC,Horry,,04,TNCWS,20,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2670903
ANDERSON TP,SC2160038,SC,Florence,,04,CWS,99,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2160038
ANDERSON YMCA DAY CAMP (0470675),SC0470675,SC,Anderson,,04,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0470675
ANDREW JACKSON ACADEMY (0570100),SC0570100,SC,Bamberg,,04,NTNCWS,185,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0570100
ANDREWS TOWN OF (2210003),SC2210003,SC,Georgetown,,04,CWS,3518,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2210003
ANGEL OAK ELEM,SC1070136,SC,Edgefield,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1070136
ANGELS CAMPGROUND I (0870809),SC0870809,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0870809
ANGELS CAMPGROUND II (0870810),SC0870810,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0870810
ANGELS CLUB TP (0760050),SC0760050,SC,Chesterfield,,04,CWS,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0760050
ANGELS LANDING RESTAURANT (0870215),SC0870215,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0870215
ANGELS TP,SC0860002,SC,Colleton,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0860002
ANGELS TRAILER PARK (0870805),SC0870805,SC,Berkeley,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0870805
ANGIE'S REST,SC4070200,SC,Richland,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4070200
ANNIE'S PLACE (0870281),SC0870281,SC,Berkeley,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0870281
ANTREVILLE SCHOOL,SC0170101,SC,Abbeville,,04,NTNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC0170101
ANY DAY INN (4070400),SC4070400,SC,Richland,,04,TNCWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4070400
APOLLO CLUB,SC1470903,SC,Clarendon,,04,TNCWS,350,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1470903
APPLE VALLEY MHP (SC4660029),SC4660029,SC,York,,04,CWS,12,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC4660029
APPLE VALLEY WA/BAYTREE,SC2680050,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680050
APPLE VALLEY WA/C PARKER,SC2680073,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680073
APPLE VALLEY WA/CANDY'S,SC2680054,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680054
APPLE VALLEY WA/DRIFTWOO,SC2680051,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680051
APPLE VALLEY WA/FUDGENUT,SC2680048,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680048
APPLE VALLEY WA/JEWELRY,SC2680064,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680064
APPLE VALLEY WA/LAKEWOOD,SC2680055,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680055
APPLE VALLEY WA/LITCHFLD,SC2680059,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680059
APPLE VALLEY WA/LITTLERI,SC2680074,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680074
APPLE VALLEY WA/MAXSURF,SC2680063,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680063
APPLE VALLEY WA/MAXWAY,SC2680052,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680052
APPLE VALLEY WA/MAXWAYSU,SC2680057,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680057
APPLE VALLEY WA/MB RESOR,SC2680060,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680060
APPLE VALLEY WA/OCEANCRK,SC2680049,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680049
APPLE VALLEY WA/PIRATELN,SC2680061,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680061
APPLE VALLEY WA/REVCO-38,SC2680076,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680076
APPLE VALLEY WA/REVCO-SU,SC2680077,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680077
APPLE VALLEY WA/REVCO-WI,SC2680075,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680075
APPLE VALLEY WA/REVCO501,SC2680078,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680078
APPLE VALLEY WA/SOUTHSID,SC2680053,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680053
APPLE VALLEY WA/TEXACO,SC2680058,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680058
APPLE VALLEY WA/VISUAL,SC2680056,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680056
APPLE VALLEY WA/WATSONS,SC2680062,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680062
AQUA VEND/06,SC2280006,SC,Georgetown,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2280006
AQUA-VEND/001,SC2680001,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680001
AQUA-VEND/002,SC2680002,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680002
AQUA-VEND/004,SC2280004,SC,Georgetown,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2280004
AQUA-VEND/005,SC2680005,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680005
AQUA-VEND/006,SC2680006,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680006
AQUA-VEND/007,SC2680007,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680007
AQUA-VEND/008,SC2680008,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680008
AQUA-VEND/009,SC1080009,SC,Charleston,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1080009
AQUA-VEND/010,SC2680010,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680010
AQUA-VEND/011,SC1080011,SC,Charleston,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1080011
AQUA-VEND/013,SC1080013,SC,Charleston,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC1080013
AQUA-VEND/015,SC2680015,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680015
AQUA-VEND/017,SC2680017,SC,Horry,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SC2680017
