CHOCTAW - BOGUE CHITTO,042800001,MS,,,04,CWS,1072,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=042800001
CHOCTAW - BOK HOMA,042800005,MS,,,04,NTNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=042800005
CHOCTAW - CONEHATTA,042800002,MS,,,04,CWS,820,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=042800002
CHOCTAW - PEARL RIVER,042800003,MS,,,04,CWS,3164,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=042800003
CHOCTAW - TUCKER,042800004,MS,,,04,CWS,920,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=042800004
COLUMBUS GEORGE-ED YOUNGBIRD,043700047,NC,,,04,CWS,36,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700047
CONTEESKY LITTLE BEAVER,043740005,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740005
"CYPRESS, BILLY",041210002,FL,,,04,NTNCWS,2000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041210002
DAVE SWAYNEY-ED YOUNGBIRD,043700028,NC,,,04,CWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700028
DRIVER PHEASENT-ED YOUNGBIRD,043700027,NC,,,04,CWS,34,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700027
ECHOTA BAPTIST CHURCH,043740037,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740037
ELBA CRAIN-ED YOUNGBIRD,043700026,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700026
ELJAWA CAMPGROUND,043740020,NC,,,04,TNCWS,145,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740020
ELJAWA CAMPGROUND,043700020,NC,,,04,CWS,33,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700020
ERNEST SNEED-ED YOUNGBIRD,043700048,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700048
FRANK SMITH-ED YOUNGBIRD,043700034,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700034
FRED LOCUST-ED YOUNGBIRD,043700040,NC,,,04,CWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700040
GENE OWLE-ED YOUNGBIRD,043700053,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700053
GOOSE CREEK RECREATION PARK,043740019,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740019
GOOSE CREEK RETIREMENT PARK,043740008,NC,,,04,TNCWS,54,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740008
GOOSE CREEK WELL,043700062,NC,,,04,CWS,399,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700062
HAIGLERS,043740007,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740007
HUGHIE ROBERTS ED YOUNGBIRD,043700019,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700019
HUSKEY CABIN WATER SYSTEM,043740041,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740041
HUSKEYS GROC,043740003,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740003
INDIAN CREEK CAMPGROUND,043740012,NC,,,04,TNCWS,162,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740012
JACK DAVIS-ED YOUNGBIRD,043700005,NC,,,04,CWS,26,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700005
JACK JACKSON-ED YOUNGBIRD,043700039,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700039
JENKINS GROC & SER STATION,043740001,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740001
JIM DRIVER-ED YOUNGBIRD,043700052,NC,,,04,CWS,34,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700052
JOE BRADLEY-ED YOUNGBIRD,043700049,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700049
JOE LAMBERT-ED YOUNGBIRD,043700016,NC,,,04,CWS,52,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700016
JOHN CROWE,043700054,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700054
KATIE DAVIS,043700029,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700029
LAWRENCE THOMPSON ED YOUNGBIRD,043700012,NC,,,04,CWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700012
LITTLE JOHN CAMPGROUND,043700024,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700024
LITTLE SNOWBIRD BAPTIST CHURCH,043740027,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740027
LITTLE SNOWBIRD CHURCH,043740048,NC,,,04,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740048
LITTLE-JOHNS CAMPGROUND,043740024,NC,,,04,TNCWS,130,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740024
LOST COVE CAMPGROUND,043700022,NC,,,04,CWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700022
LOST COVE CAMPGROUND,043740022,NC,,,04,TNCWS,145,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740022
LOWER BIRDTOWN,043700036,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700036
LYDIA LOSSIAH-ED YOUNGBIRD,043700041,NC,,,04,CWS,29,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700041
MARY SHELL-ED YOUNGBIRD,043700008,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700008
MICCOSUKEE SERVICE PLAZA,041210003,FL,,,04,NTNCWS,1040,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041210003
MICCOSUKEE TRIBE OF INDIANS,041210001,FL,,,04,CWS,500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041210001
MILE HIGH CAMPGROUND,043740046,NC,,,04,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740046
MINGO FALLS CAMPGROUND,043740014,NC,,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740014
MINGUS CREEK,043700002,NC,,,04,CWS,1581,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700002
OCANALUFTEE MOTEL,043740006,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740006
OLD ANTIOCH MISSIONARY BAPTIST CHURCH,043740050,NC,,,04,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740050
PAINTTOWN-ED YOUNGBIRD,043700004,NC,,,04,CWS,46,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700004
PHEASANT CREEK (SOCO I),043700001,NC,,,04,CWS,800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700001
POARCH - ROLIN HILLS SUBDIVISION,040000004,AL,,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=040000004
POARCH - WILLOW CREEK,040000005,AL,,,04,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=040000005
POARCH CREEK UTILITIES - EAST,040000003,AL,,,04,NTNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=040000003
POARCH CREEK UTILITIES - WEST,040000002,AL,,,04,CWS,750,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=040000002
RICHARD COOPER-ED YOUNGBIRD,043700013,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700013
RIVER VALLEY CAMPGROUND,043740016,NC,,,04,TNCWS,425,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740016
SAM GEORGE-ED YOUNGBIRD,043700045,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700045
SAM REED-ED YOUNGBIRD,043700046,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700046
SEAB MATHIS,043700031,NC,,,04,CWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700031
SEMINOLE - BIG CYPRESS,041200002,FL,,,04,CWS,900,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041200002
SEMINOLE - BRIGHTON RESERVATION,041200001,FL,,,04,CWS,900,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041200001
SEMINOLE - TAMPA RESERVATION,041200005,FL,,,04,TNCWS,1200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041200005
SEMINOLE UTILITIES HOLLYWOOD,041200003,FL,,,04,CWS,2709,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041200003
SEMINOLE UTILITIES IMMOKALEE,041200004,FL,,,04,CWS,3101,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=041200004
SOCO CHURCH OF GOD,043740029,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740029
SOCO PENTACOSTAL CHURCH,043740028,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740028
SOCO ROAD CAMPGROUND,043700023,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700023
SOCO TRAILS CAMPGROUND,043740023,NC,,,04,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740023
SOCO WELL (SOCO II),043700055,NC,,,04,CWS,462,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700055
STANDING WOLF CAMPGROUND,043700018,NC,,,04,CWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700018
STANDING WOLFE,043740018,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740018
STANDINGDEER CAMPGROUND,043740038,NC,,,04,TNCWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740038
STEVE SAUNOOK-ED YOUNGBIRD,043700007,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700007
STONEY CAMPGROUND,043740015,NC,,,04,TNCWS,125,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740015
STRAIGHTFORK BAPTIST CHURCH,043740033,NC,,,04,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740033
THRIFT COURT,043740004,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740004
TOM BRADLEY GROC & SER STA,043740002,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740002
TOM MCCOY-ED YOUNGBIRD,043700015,NC,,,04,CWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700015
TOW STRING BAPTIST CHURCH,043740035,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740035
TWIN FORKS RV PARK,043740045,NC,,,04,TNCWS,130,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740045
UPPER BIRDTOWN,043700037,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700037
WATER FALLS BAPTIST CHURCH,043740032,NC,,,04,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740032
WILL CATT-ED YOUNGBIRD,043700006,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700006
WOLF CAMPGROUND,043700017,NC,,,04,CWS,36,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700017
WOLFE CAMPGROUND,043740017,NC,,,04,TNCWS,240,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740017
WRIGHTS CREEK BAPIST CHURCH,043740031,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740031
YOGI CAMPGROUND,043740013,NC,,,04,TNCWS,500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740013
ZION HILL BAPTIST CHURCH,043740025,NC,,,04,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043740025
ZION HILL BAPTIST CHURCH,043700025,NC,,,04,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=043700025
