BARN CAMPGROUND THE,SD4600647,SD,Davison,,08,TNCWS,490,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600647
BARNARD,SD4600883,SD,Brown,,08,CWS,65,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600883
BARNARD ELEMENTARY SCHOOL,SD4600950,SD,Brown,,08,NTNCWS,120,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600950
BARNES TRAILER COURT,SD4602058,SD,Union,,08,CWS,36,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602058
BASS BEACH RESORT,SD4600524,SD,Day,,08,TNCWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600524
BATESLAND,SD4600036,SD,Shannon,"57551, 57716",08,CWS,148,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600036
BATESLAND HUD HOUSING,084690505,SD,,,08,CWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690505
BATESLAND SOUTH,084690486,SD,,,08,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690486
BATH COUNTRY CAFE,SD4600525,SD,Brown,,08,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600525
BATH COUNTRY CAFE & TRUCK STOP,SD4607015,SD,Brown,,08,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4607015
BATH ELEMENTARY SCHOOL,SD4600951,SD,Brown,,08,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600951
BATTLE CREEK CAMP,SD4602091,SD,Pennington,57751,08,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602091
"BATTLE CREEK CAMPGD, KEYSTONE",SD4600526,SD,Pennington,,08,TNCWS,160,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600526
BATTLE CREEK RESORT,SD4600648,SD,McCook,57012,08,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600648
BAY VIEW RESORT,SD4600721,SD,Roberts,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600721
BEAR BUTTE VALLEY WATER,SD4602334,SD,Meade,57785,08,CWS,488,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602334
BEAR COUNTRY USA,SD4600528,SD,Pennington,"57702, 57718",08,TNCWS,1021,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600528
BEAR CREEK WATER SYSTEM,084690444,SD,,,08,CWS,65,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690444
BEAVER LAKE CAMPGROUND,SD4600529,SD,Custer,57730,08,TNCWS,400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600529
BELIEVER'S FELLOWSHIP,SD4602088,SD,Meade,,08,NTNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602088
BELLE FOURCHE,SD4600037,SD,Butte,57717,08,CWS,5594,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600037
BELLE FOURCHE LIVESTOCK EXCHANGE,SD4601048,SD,Butte,57717,08,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601048
BELVIDERE,SD4600038,SD,,57521,08,CWS,46,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600038
BELVIDERE EAST KOA,SD4600107,SD,Haakon,,08,TNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600107
BERESFORD,SD4600386,SD,Union,57004,08,CWS,2005,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600386
BERNADETTE ROSE,SD4601041,SD,Corson,,08,TNCWS,37,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601041
BERNIE'S PLACE,SD4601008,SD,Deuel,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601008
BERRY PATCH CAMPGROUND,SD4600644,SD,Pennington,57701,08,TNCWS,40,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600644
BESTGEN WATER COMPANY,SD4600387,SD,Meade,57785,08,CWS,73,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600387
BETHLEHEM CAVE,SD4602215,SD,Lawrence,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602215
BHHEC-HILLSIDE LODGE,SD4600100,SD,Custer,57744,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600100
BHHEC-LADIES' DORM,SD4600111,SD,Custer,,08,NTNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600111
BHHEC-MAIN LODGE,SD4600095,SD,Custer,57744,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600095
BHHEC-MEN'S DORM,SD4602069,SD,Custer,,08,NTNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602069
BHHEC-TRAILER/4-PLEX,SD4601018,SD,Custer,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601018
BIA CELILO VILLAGE,104101133,SD,,,10,CWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101133
BIA PLANT MANAGEMENT,SD4690453,SD,Lyman,,08,CWS,350,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4690453
BICENTENNIAL TRAILER COURT,SD4600426,SD,Lawrence,57783,08,CWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600426
BIG BATS,SD4600900,SD,Fall River,57718,08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600900
BIG BEND MOTEL,SD4600739,SD,Buffalo,,08,TNCWS,68,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600739
BIG BEND WATER SYSTEM,084690438,SD,,,08,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690438
BIG PINE CAMPGROUND,SD4600532,SD,Custer,57730,08,TNCWS,111,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600532
BIG SIOUX COMMUNITY WATER SYSTEM,SD4600429,SD,"Brookings, Lake, Moody",57024,08,CWS,5337,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600429
BIG STONE CITY,SD4600007,SD,Grant,57216,08,CWS,467,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600007
BISON,SD4600039,SD,Perkins,57620,08,CWS,333,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600039
BJ'S HERMOSA,SD4602207,SD,Custer,57718,08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602207
BLACK HAWK WATER USER DISTRICT,SD4600043,SD,Meade,57718,08,CWS,3750,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600043
BLACK HILLS CABINS AND MOTEL @ QUAIL,SD4600906,SD,Pennington,57745,08,TNCWS,59,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600906
BLACK HILLS CHAIRLIFT,SD4600595,SD,Lawrence,"57718, 57754",08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600595
BLACK HILLS CHILDREN'S CENTER - HOUS,SD4600017,SD,Pennington,,08,NTNCWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600017
BLACK HILLS CHILDREN'S CENTER - SCHO,SD4602120,SD,Pennington,,08,NTNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602120
BLACK HILLS CHILDREN'S HOME,SD4602121,SD,Pennington,"57101, 57702, 57709",08,NTNCWS,105,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602121
BLACK HILLS GREYHOUND TRACK,SD4601063,SD,Pennington,,08,TNCWS,900,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601063
BLACK HILLS HEALTH CENTER CAMP,SD4601017,SD,Custer,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601017
BLACK HILLS JELLYSTONE RV RESORT,SD4600556,SD,,57701,08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600556
BLACK HILLS MAZE,SD4602104,SD,Pennington,57709,08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602104
BLACK HILLS NATIONAL CEMETERY,SD4602227,SD,Meade,57785,08,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602227
BLACK HILLS PACKING CO.,SD4601108,SD,Pennington,,08,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601108
BLACK HILLS POWER & LIGHT,SD4600931,SD,Pennington,,08,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600931
"BLACK HILLS WATER DISTRIBUTION, LLC",SD4602144,SD,Butte,57717,08,CWS,0,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602144
BLACKFOOT WATER SYSTEM,084690450,SD,,,08,CWS,94,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690450
BLM-FT MEADE PICNIC AREA,SD4680053,SD,Meade,,08,TNCWS,20,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4680053
BLUCKSBERG MOUNTAIN #1,SD4600324,SD,Meade,"57769, 57785",08,CWS,223,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600324
BLUCKSBERG MOUNTAIN #2,SD4602366,SD,Meade,"57769, 57785",08,CWS,333,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602366
BLUE BELL LODGE & RESORT,SD4600728,SD,Custer,,08,TNCWS,708,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600728
BLUE SPRUCE VALLEY CABINS & CG,SD4600533,SD,Custer,,08,TNCWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600533
BLUE WING RECREATION AREA,SD4602196,SD,Pennington,"57709, 57745",08,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602196
BLUMENGARD COLONY,SD4602057,SD,Faulk,"57402, 57438",08,CWS,108,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602057
BLUNT,SD4600044,SD,Hughes,"57362, 57522",08,CWS,354,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600044
BOB'S RESORT,SD4600962,SD,Potter,,08,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600962
BON HOMME COLONY,SD4602024,SD,Bon Homme,,08,CWS,120,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602024
BON HOMME-YANKTON I RWS,SD4600616,SD,Yankton,,08,CWS,5790,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600616
BON HOMME-YANKTON RWS,SD4600865,SD,"Bon Homme, Douglas, Hanson, Hutchinson, McCook, Turner, Yankton","57063, 57315",08,CWS,11862,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600865
BONESTEEL,SD4600045,SD,Gregory,57317,08,CWS,275,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600045
BOONDOCKS ADVENTURES,SD4602246,SD,Lawrence,57732,08,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602246
BORDER CLUB,SD4601080,SD,McPherson,,08,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601080
BOULDER CANYON C.C- 6TH HOLE,SD4600913,SD,Lawrence,,08,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600913
BOULDER CANYON COUNTRY CLUB,SD4600534,SD,Lawrence,57785,08,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600534
BOULDER PARK CAMPGROUND,SD4600651,SD,Meade,,08,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600651
BOULDER PARK WATER USERS ASSOCIATION,SD4602005,SD,Lawrence,"57709, 57785",08,CWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602005
BOWDLE,SD4600008,SD,Edmunds,57428,08,CWS,484,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600008
BOWDLE HIWAY CAFE,SD4601078,SD,Edmunds,,08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601078
BOWDLE LIVESTOCK EXCHANGE,SD4602047,SD,Edmunds,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602047
BOX ELDER,SD4600046,SD,Pennington,57719,08,CWS,8300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600046
BOXELDER CIVILIAN CONSERVATION CTR,SD4680000,SD,Lawrence,57759,08,NTNCWS,220,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4680000
BOXELDER HIGH COUNTRY ASSOCIATION,SD4602276,SD,Pennington,57702,08,CWS,47,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602276
BRADLEY,SD4600047,SD,Clark,"57217, 57469",08,CWS,72,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600047
BRAINERD INDIAN SCHOOL,SD4601117,SD,Fall River,,08,NTNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601117
BRANDON,SD4600048,SD,Minnehaha,57005,08,CWS,9981,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600048
BRANDON MUNICIPAL GOLF COURSE,SD4600975,SD,Minnehaha,,08,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600975
BRENTFORD,SD4600065,SD,Spink,57429,08,CWS,93,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600065
BRENTWOOD COLONY,SD4602066,SD,Faulk,57438,08,CWS,110,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602066
BRENTWOOD COLONY-SOFT,SD4602067,SD,Faulk,,08,CWS,90,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602067
BRIDGER WATER SYSTEM,084690448,SD,,,08,CWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=084690448
BRIDGEWATER,SD4600066,SD,McCook,57319,08,CWS,492,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600066
BRIDLE RIDGE,SD4602362,SD,,,08,CWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602362
BRISTOL,SD4600067,SD,Day,57219,08,CWS,341,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600067
BRITTON,SD4600388,SD,Marshall,57430,08,CWS,1241,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600388
BROADLAND,SD4600069,SD,Beadle,,08,CWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600069
BROHM MINING CORPORATION,SD4607005,SD,Lawrence,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4607005
BROKEN ARROW C BAR,SD4601109,SD,Corson,57642,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601109
BROKEN ARROW HORSE CAMP,SD4602337,SD,Custer,57730,08,TNCWS,72,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602337
BROOKINGS COUNTRY CLUB,SD4600634,SD,Brookings,,08,TNCWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600634
BROOKINGS MUNICIPAL UTILITIES,SD4600071,SD,Brookings,57006,08,CWS,22298,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600071
BROOKINGS-DEUEL RURAL WATER SYSTEM,SD4600430,SD,"Brookings, Deuel","57226, 57268",08,CWS,5300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600430
BROWN-DAY-MARSHALL RWS,SD4600882,SD,"Brown, Day, Marshall","57430, 57454",08,CWS,5375,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600882
BRUCE,SD4600622,SD,Brookings,,08,CWS,240,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600622
BRUCE CAFE,SD4600530,SD,Brookings,,08,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600530
BRYANT,SD4600076,SD,Hamlin,57221,08,CWS,450,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600076
BUD'S RESORT CABINS,SD4600996,SD,Day,,08,TNCWS,5,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600996
BUD'S RESORT CAFE,SD4600995,SD,Day,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600995
BUD'S RESORT-SUMMER SYSTEM,SD4600994,SD,Day,,08,TNCWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600994
BUD`S DRIVE INN,SD4601043,SD,Corson,,08,TNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601043
BUFFALO,SD4600078,SD,Harding,57720,08,CWS,330,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600078
BUFFALO GAP,SD4600077,SD,Custer,57722,08,CWS,126,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600077
BUFFALO LAKE RESTAURANT,SD4600736,SD,Marshall,57232,08,TNCWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600736
BUFFALO RIDGE,SD4602110,SD,Minnehaha,,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602110
BUR OAK LODGE,SD4600989,SD,Day,57273,08,TNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600989
BURKE,SD4600079,SD,Gregory,57523,08,CWS,604,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600079
BUTTE-MEADE SWD-BEAN WELL,SD4600223,SD,"Butte, Meade",57760,08,CWS,1469,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600223
BUTTE-MEADE SWD-VALE WELL,SD4602314,SD,"Butte, Meade",57760,08,CWS,345,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602314
BYRON BIBLE CAMP,SD4601003,SD,Beadle,,08,TNCWS,162,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4601003
CACTUS HEIGHTS,SD4600295,SD,Lincoln,,08,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4600295
CADILLAC RANCH,SD4602100,SD,Roberts,,08,TNCWS,32,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=SD4602100
