ELWHA HEIGHTS,105311107,WA,,,10,CWS,216,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105311107
END OF TRAIL II,105300113,WA,,,10,TNCWS,460,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300113
Eagle MHP LLC,101600006,OR,,,10,CWS,30,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600006
Eagle Tree RV,105300124,,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300124
FMC Corp (ASTARIS),101600008,WY,,,10,NTNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600008
FORD-NEWHOUSE LANE,105338100,WA,,,10,CWS,140,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338100
FORT HALL,101612109,ID,,,10,CWS,3500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101612109
FORT OKANOGAN INTERPRETIVE CENTER,105338101,WA,,,10,TNCWS,72,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338101
FT. SIMCOE JOB CORPS CTR.,105300127,WA,,,10,CWS,230,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300127
Fort Hall  Townsite CWS,101600007,ID,,,10,CWS,2000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600007
GENESIS II RECOVERY CENTER,105300106,WA,,,10,NTNCWS,25,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300106
GEORGE LANE,105314113,WA,,,10,CWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105314113
GEORGEVILLE,105300024,WA,,,10,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300024
HOH TRIBE,105300011,WA,,,10,CWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300011
Hood Canal School Dist. 404,105300145,,,,10,NTNCWS,500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300145
INDIAN LAKE CAMPGROUND,104121114,OR,,,10,TNCWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121114
INDIAN SCHOOL DIST #512,101600011,ID,,,10,CWS,180,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600011
INDIANOLA,105300085,WA,,,10,CWS,78,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300085
Inchelium Sub-Agency,105300035,WA,,,10,CWS,128,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300035
Inchelium Townsite,105300005,WA,,,10,CWS,210,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300005
JOHN SAM LAKE (TULALIP WATER DIST #2),105300098,WA,,,10,CWS,168,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300098
KALISPEL,105300036,WA,,,10,CWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300036
KAMIAH,101611104,ID,,,10,CWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101611104
KELLER,105300006,WA,,,10,CWS,340,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300006
KIANA LODGE,105338110,WA,,,10,TNCWS,320,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338110
KLA-MO-YA CASINO,104100002,OR,,,10,NTNCWS,580,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104100002
KWONESUM,105300117,WA,,,10,CWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300117
Kahneeta,104101124,OR,,,10,CWS,24,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101124
Kamilche/Tribal Housing,105300023,WA,,,10,CWS,385,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300023
Kiles Korner Market,105300143,WA,,,10,TNCWS,775,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300143
LAKE QUINAULT SCHOOL DIST. 97,105300119,WA,,,10,NTNCWS,204,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300119
LEGENDS CASINO,105300153,WA,,,10,NTNCWS,3250,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300153
LIL' BROWN SMOKE SHACK,105338103,WA,,,10,TNCWS,305,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338103
LOG HOUSE DRIVE-IN,105300102,WA,,,10,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300102
LONE PINE IN-LIEU TFAS,104121126,OR,,,10,TNCWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121126
LONGSHORE DRIVE INN,105300112,WA,,,10,TNCWS,60,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300112
LOWER ELWHA VALLEY/TRIBAL CENTER,105300087,WA,,,10,CWS,511,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300087
LUCKY EAGLE CASINO,105300094,WA,,,10,NTNCWS,1550,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300094
LUMMI TRIBAL WATER DISTRICT,105300002,WA,,,10,CWS,3699,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300002
LUMMI WATER DISTRICT #1,105300029,WA,,,10,CWS,400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300029
LUMMI WATER DISTRICT #3,105300030,WA,,,10,CWS,65,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300030
LYLE,105338120,WA,,,10,TNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338120
Little Creek Casino/Trading Post,105300097,WA,,,10,CWS,800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300097
Lucky 7 Trailer court,104101027,OR,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101027
Lucky Dog Casino,105300128,WA,,,10,NTNCWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300128
MADISON ESTATES,105300144,WA,,,10,CWS,86,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300144
MAKAH,105300012,WA,,,10,CWS,1800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300012
MALOTT,105300033,WA,,,10,CWS,95,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300033
MARTHA BOARDMAN,105311103,WA,,,10,CWS,235,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105311103
MARYHILL TFAS,105338121,WA,,,10,TNCWS,64,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338121
MASI SHOP,105300129,WA,,,10,TNCWS,345,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300129
MCCOY LAKE,105300021,WA,,,10,CWS,325,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300021
METLAKATLA,100211202,AK,,,10,CWS,1419,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=100211202
MISSION HIGHLANDS,105300150,WA,,,10,CWS,210,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300150
MT. VISTA - DUNGENESS GOLF COURSE,105388889,WA,,,10,CWS,700,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105388889
MUCKLESHOOT,105300013,WA,,,10,CWS,2600,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300013
Makah-AFS Base & Housing,105300039,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300039
Makah-AFS Peak WTP,105300040,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300040
Makah-National Fish Hatchery,105300137,,,,10,TNCWS,1,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300137
Makah-Trailer Court,105300041,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300041
Meteor HUD CWS,105300138,WA,,,10,CWS,27,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300138
Mt. Tolman Admin.,105300044,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300044
Mt. Tolman Training Center,105300045,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300045
NESPELEM AGENCY,105300007,WA,,,10,CWS,445,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300007
NISQUALLY-LESCHI & WEST NISQUALLY,105300014,WA,,,10,CWS,3200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300014
NOOKSACK RIVER CASINO,105300084,WA,,,10,NTNCWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300084
NORTH BONNEVILLE TFAS,105338112,OR,,,10,TNCWS,74,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338112
NORTH LAPWAI,101611105,ID,,,10,CWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101611105
NORTHERN LIGHTS CASINO,105338108,WA,,,10,NTNCWS,2400,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338108
NORTHWOOD CASINO,105300147,WA,,,10,NTNCWS,500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300147
OAK FLATS,104121121,OR,,,10,CWS,140,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121121
OLYMPIC PARK TRAILER CT,105300086,WA,,,10,CWS,50,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300086
OMAK HUD,105300008,WA,,,10,CWS,380,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300008
PARKER,105338102,WA,,,10,CWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338102
PASCHAL SHERMAN INDIAN SCHOOL,105300009,WA,,,10,NTNCWS,220,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300009
PASTURE POINT TFAS,105338122,WA,,,10,TNCWS,21,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338122
PINE GROVE,104121127,OR,,,10,NTNCWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121127
PLUMMER TRIBAL COMMUNITY,101612110,ID,,,10,CWS,515,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101612110
POCATELLO AIRPORT,101600009,ID,,,10,NTNCWS,250,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600009
PORT GAMBLE SKLALLAM,105300015,WA,,,10,CWS,600,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300015
PORT GAMBLE-LOWER-CWS,105300049,WA,,,10,CWS,373,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300049
PORT SUSAN CAMP CLUB #1,105300090,WA,,,10,CWS,1500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300090
PORT SUSAN CAMP CLUB #2,105300091,WA,,,10,CWS,1000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300091
PORT SUSAN CAMP CLUB #3,105300092,WA,,,10,CWS,1000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300092
Pacheco,105300052,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300052
QUEETS,105300017,WA,,,10,CWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300017
QUI/NAI/ELT VILLAGE,105300133,WA,,,10,CWS,207,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300133
QUIL CEDA VILLAGE,105300116,WA,,,10,NTNCWS,30000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300116
QUILEUTE WATER SYSTEM,105300016,WA,,,10,CWS,885,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300016
QUINAULT BEACH RESORT,105300105,WA,,,10,CWS,1450,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300105
QUINAULT RIVER INN,105300095,WA,,,10,TNCWS,315,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300095
"Qui/Nai/Elt Village, Moclips Est.",105300125,,,,10,CWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300125
Quinault  Fish Hatchery,105300132,,,,10,TNCWS,24,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300132
RAINBOW BEACH RESORT,105300121,WA,,,10,TNCWS,158,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300121
RED RIVER/LAKE TERRELL,105300103,WA,,,10,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300103
RESERVATION ROAD,105300058,WA,,,10,CWS,70,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300058
RIVER ROCK TOBACCO AND FUEL,105338114,WA,,,10,TNCWS,3236,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338114
RIVERS WEST RV PARK (UIUC),104121123,OR,,,10,TNCWS,200,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121123
ROCKY RIVER ROAD COMMUNITY SITE,105300047,WA,,,10,CWS,135,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300047
RUTSATZ ROAD,105300088,WA,,,10,CWS,177,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300088
Rebecca Lake,105300107,WA,,,10,CWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300107
Revey Ballew,105300072,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300072
Ross,105300053,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300053
Roy Hull,105300093,,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300093
SACKMAN,105300031,WA,,,10,CWS,325,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300031
SAGE HILL TRAVEL CENTER,101612113,ID,,,10,TNCWS,515,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101612113
SANTIAGO WATER ASSOCIATION,105300081,WA,,,10,CWS,48,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300081
SATUS LONGHOUSE,105300149,WA,,,10,TNCWS,309,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300149
SAUK-SUIATTLE,105311106,WA,,,10,CWS,80,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105311106
SEATONS GROVE,105300115,WA,,,10,CWS,100,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300115
SEATTLE PREMIUM OUTLET MALL,105300142,WA,,,10,NTNCWS,5000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300142
SHOALWATER BAY,105300019,WA,,,10,CWS,750,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300019
SHOSHONE-BANNOCK- ENTERPRISE,101600004,ID,,,10,NTNCWS,650,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600004
SIDWALTER,104101101,OR,,,10,CWS,130,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101101
SILETZ,104101136,OR,,,10,CWS,306,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101136
SIMNASHO SCHOOLIE,104101102,OR,,,10,CWS,350,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101102
SKOKOMISH,105300020,WA,,,10,CWS,1150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300020
SKOKOMISH PARK LOWER LOOP,105338104,WA,,,10,TNCWS,5003,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338104
SKOKOMISH PARK UPPER LOOP,105338105,WA,,,10,TNCWS,5000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338105
SNOQUALMIE CASINO,105300151,WA,,,10,NTNCWS,2800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300151
SOUTH LAPWAI,101600003,ID,,,10,CWS,220,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101600003
SOUTH WHITE SWAN,105300104,WA,,,10,CWS,90,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300104
SPIRIT MOUNTAIN CASINO,104121115,OR,,,10,NTNCWS,7745,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121115
SPOKO FUEL AIRWAY HEIGHTS,105300157,WA,,,10,TNCWS,508,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300157
SQUAXIN CONSOLIDATED,105300146,WA,,,10,CWS,1500,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300146
STANLEY ROCK TFAS,104121124,OR,,,10,TNCWS,28,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121124
STILLAGUAMISH NATURAL RESOURCES,105338116,WA,,,10,NTNCWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338116
SULWHANON,105300141,WA,,,10,CWS,150,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300141
SUQUAMISH REGIONAL PUBLIC WATER SYSTEM,105338117,WA,,,10,NTNCWS,1865,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338117
SUQUAMISH TRIBAL CENTER,105300096,WA,,,10,CWS,110,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300096
SWINOMISH,105300032,WA,,,10,CWS,1062,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300032
Salmon Bake  PWS,104121116,OR,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121116
Seekseequa CWS,104121122,,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121122
Sherwood Mine,105300037,WA,,,10,TNCWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300037
Sprague River,104121117,OR,,,10,CWS,120,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121117
Squaxin Island - Kamilche,105300001,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300001
Squaxin Island KamilcheTrading Post,105300101,,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300101
Squaxin Island Tribal Center,105300056,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300056
St. Mary's Center,105300136,WA,,,10,NTNCWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300136
Sweetwater/field 19,101611110,ID,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=101611110
Swinomish North Satelite,105300118,,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300118
TAHOLAH,105300018,WA,,,10,CWS,1600,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300018
THREE RIVERS CASINO,104121119,OR,,,10,NTNCWS,2324,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104121119
TRIBAL TRAILS NOISY WATERS,105338115,WA,,,10,TNCWS,250,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338115
TRIBAL/BIA COMPLEX,105300025,WA,,,10,CWS,2000,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300025
TULALIP BAY WATER DIST #1,105300003,WA,,,10,CWS,5440,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300003
TULARE ESTATES,105300155,WA,,,10,CWS,31,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300155
TWIN LAKES HUD,105300010,WA,,,10,CWS,38,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300010
TWO RIVERS CASINO,105300123,WA,,,10,NTNCWS,450,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300123
Tribal Center,105300055,WA,,,10,CWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300055
Twin Lakes Youth Camp,105300038,WA,,,10,TNCWS,10,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300038
UPPER SKAGIT,105300048,WA,,,10,CWS,300,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300048
VOSPER PLACE SUBDIVISION,105338111,WA,,,10,CWS,38,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338111
WA HE LUT INDIAN SCHOOL,105318112,WA,,,10,NTNCWS,155,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105318112
WAPATO HEADSTART,105300139,WA,,,10,NTNCWS,95,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300139
WARM SPRINGS TREATMENT PLANT,105300046,OR,,,10,CWS,1575,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300046
WARM SPRINGS WATER TREATMENT PLANT,104101247,OR,,,10,CWS,3800,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=104101247
WATERFRONT AT POTLATCH,105300111,WA,,,10,TNCWS,35,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300111
WEE WUN,105338109,WA,,,10,CWS,75,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105338109
WELLPINIT,105300022,WA,,,10,CWS,530,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300022
WELLPINIT SCHOOL,105300156,WA,,,10,NTNCWS,236,https://echo.epa.gov/detailed-facility-report?sys=SDWIS&fid=105300156
